file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioflux\include\mir\timeStretch_algorithm.h,5.203129291534424,1.6469359397888184,2.0578269958496094,77.47499084472656,mir,77.47499084472656
audioflux\src\classic\viterbi.h,0.0,0.0,1.327130913734436,0.0,general,1.327130913734436
audioflux\src\dsp\flux_window.h,0.9795972108840942,1.4963810443878174,2.231529474258423,3.152942180633545,mir,3.152942180633545
audioflux\src\pwt_algorithm.c,11.005780220031738,69.36965942382812,8.208166122436523,3.7984209060668945,filter_bank,69.36965942382812
audioflux\src\classic\nmf.c,6.155771255493164,1.8489301204681396,3.5460758209228516,14.363969802856445,mir,14.363969802856445
audioflux\src\dsp\fft_algorithm.h,2.5860774517059326,2.13378643989563,5.390254974365234,3.9407243728637695,general,5.390254974365234
audioflux\src\flux_temporal.c,7.009737968444824,0.0,0.0,0.0,feature,7.009737968444824
audioflux\src\mir\_queue.h,2.2454068660736084,32.357696533203125,4.077115058898926,102.25678253173828,mir,102.25678253173828
audioflux\include\mir\harmonicRatio_algorithm.h,1.1846834421157837,1.6469359397888184,2.0578269958496094,76.1380386352539,mir,76.1380386352539
audioflux\src\dsp\dft_algorithm.h,1.5273425579071045,1.9236314296722412,5.338982105255127,3.8761839866638184,general,5.338982105255127
audioflux\src\dsp\xcorr_algorithm.c,1.5035223960876465,4.284670829772949,6.224121570587158,2.6231319904327393,general,6.224121570587158
audioflux\include\classic\hmm.h,5.899304389953613,6.398868560791016,78.32353210449219,15.013580322265625,general,78.32353210449219
audioflux\include\feature\deconv_algorithm.h,134.17164611816406,5.075146198272705,5.488474369049072,6.023480415344238,feature,134.17164611816406
audioflux\include\mir\_pitch_yin.h,2.2511863708496094,0.18042826652526855,0.18042826652526855,93.74012756347656,mir,93.74012756347656
audioflux\src\dwt_algorithm.c,6.1438164710998535,38.32661437988281,5.396787166595459,3.0860848426818848,filter_bank,38.32661437988281
audioflux\src\feature\xxcc_algorithm.c,110.19263458251953,5.926173210144043,6.133124351501465,6.317012310028076,feature,110.19263458251953
audioflux\src\vector\flux_vector.c,8.249794960021973,31.374359130859375,3.560480833053589,98.01702117919922,mir,98.01702117919922
audioflux\src\wpt_algorithm.h,1.7045055627822876,2.1700518131256104,2.5838706493377686,1.1183245182037354,general,2.5838706493377686
audioflux\src\mir\_pitch_hps.h,2.7621169090270996,0.1829575002193451,0.608812689781189,86.26385498046875,mir,86.26385498046875
audioflux\src\mir\_pitch_ffp.h,2.218836545944214,0.1732434332370758,0.5764879584312439,79.9594497680664,mir,79.9594497680664
audioflux\src\mir\_trist3.c,0.6290829181671143,1.3954648971557617,5.0475311279296875,73.76675415039062,mir,73.76675415039062
audioflux\src\st_algorithm.h,1.4584145545959473,1.9179576635360718,3.722878932952881,0.8668973445892334,general,3.722878932952881
audioflux\src\temporal_algorithm.c,14.2606201171875,24.27024269104004,2.928110122680664,13.753616333007812,filter_bank,24.27024269104004
audioflux\src\bft_algorithm.c,22.790475845336914,85.043701171875,11.286112785339355,16.67810821533203,filter_bank,85.043701171875
audioflux\src\wsst_algorithm.h,8.27598762512207,4.698130130767822,4.273721694946289,0.8200292587280273,feature,8.27598762512207
audioflux\src\dsp\dct_algorithm.c,4.279778480529785,3.004669427871704,9.678382873535156,21.485260009765625,mir,21.485260009765625
audioflux\src\filterbank\cqt_filterBank.h,8.675789833068848,100.59297943115234,4.323067665100098,1.6010701656341553,filter_bank,100.59297943115234
audioflux\src\mir\onset_algorithm.h,1.6610760688781738,38.43247604370117,2.0147502422332764,93.66947937011719,mir,93.66947937011719
audioflux\src\dsp\czt_algorithm.h,0.4632794260978699,1.9293792247772217,4.644041061401367,3.17794132232666,general,4.644041061401367
audioflux\include\reassign_algorithm.h,3.86276912689209,5.8361358642578125,8.331831932067871,8.07730770111084,general,8.331831932067871
audioflux\include\emd_algorithm.h,2.013397693634033,1.897444486618042,2.3132386207580566,0.8454703092575073,general,2.3132386207580566
audioflux\src\mir\_pitch_pef.c,6.5462965965271,36.681617736816406,2.021602153778076,63.23550796508789,mir,63.23550796508789
audioflux\src\swt_algorithm.c,5.645977973937988,38.352874755859375,5.163492202758789,2.7271454334259033,filter_bank,38.352874755859375
audioflux\src\spectrogram_algorithm.h,32.25288772583008,40.426063537597656,9.142329216003418,38.21548843383789,filter_bank,40.426063537597656
audioflux\src\mir\harmonicRatio_algorithm.c,1.3809040784835815,2.6402578353881836,3.0400614738464355,77.09699249267578,mir,77.09699249267578
audioflux\src\mir\_pitch_lhs.c,2.7561144828796387,0.3446913957595825,0.8538122773170471,67.6708984375,mir,67.6708984375
audioflux\src\vector\flux_vectorOp.c,3.525198459625244,51.80813980102539,4.854062557220459,21.59314727783203,filter_bank,51.80813980102539
audioflux\src\reassign_algorithm.h,3.86276912689209,5.8361358642578125,8.331831932067871,8.07730770111084,general,8.331831932067871
audioflux\include\feature\xxcc_algorithm.h,136.99383544921875,5.014361381530762,5.419519424438477,5.963716506958008,feature,136.99383544921875
audioflux\include\classic\nmf.h,1.5121095180511475,1.3564810752868652,1.8621233701705933,1.6026337146759033,general,1.8621233701705933
