file_path,backtest,contrib,data,model,rl,run,strategy,tests,workflow,best_module,best_likelihood
qlib\examples\benchmarks\TFT\expt_settings\__init__.py,0.06434658914804459,6.1684699058532715,0.06434658914804459,3.3953397274017334,1.001145362854004,0.06434658914804459,1.065492033958435,5.66084098815918,1.065492033958435,contrib,6.1684699058532715
qlib\qlib\data\storage\storage.py,4.341207981109619,8.285246849060059,75.45162963867188,23.078792572021484,19.999643325805664,23.049776077270508,9.274986267089844,32.65193557739258,14.229016304016113,data,75.45162963867188
qlib\qlib\model\trainer.py,12.709364891052246,28.119373321533203,53.39085006713867,133.60934448242188,19.290111541748047,87.16419219970703,22.895814895629883,38.12649917602539,128.756591796875,model,133.60934448242188
qlib\qlib\workflow\task\utils.py,13.136211395263672,21.615659713745117,76.45356750488281,38.563018798828125,24.4580020904541,43.36376190185547,20.452667236328125,53.399654388427734,114.35157012939453,workflow,114.35157012939453
qlib\qlib\contrib\report\analysis_position\report.py,13.656928062438965,69.52957153320312,80.26356506347656,30.437793731689453,4.132373332977295,19.00819969177246,11.519408226013184,14.146739959716797,23.25881004333496,data,80.26356506347656
qlib\qlib\contrib\report\data\base.py,1.7769007682800293,65.730224609375,62.935516357421875,10.817913055419922,2.5743486881256104,13.861873626708984,10.201414108276367,9.677754402160645,9.886113166809082,contrib,65.730224609375
qlib\qlib\rl\data\native.py,117.26388549804688,10.665467262268066,91.55570983886719,13.403841972351074,83.89524841308594,14.767522811889648,10.020023345947266,11.319833755493164,22.627073287963867,backtest,117.26388549804688
qlib\qlib\utils\pickle_utils.py,9.258994102478027,16.574514389038086,89.91182708740234,68.77770233154297,15.52108097076416,11.511988639831543,17.94651222229004,12.938847541809082,28.31484603881836,data,89.91182708740234
qlib\qlib\contrib\strategy\order_generator.py,6.45810079574585,56.956031799316406,3.3493337631225586,10.002634048461914,4.357810020446777,1.5487529039382935,89.70187377929688,3.6791985034942627,16.51319694519043,strategy,89.70187377929688
qlib\qlib\contrib\model\pytorch_lstm_ts.py,11.334381103515625,69.9441146850586,82.8055648803711,115.84349060058594,90.19322204589844,42.96674346923828,28.235591888427734,73.61583709716797,39.28227233886719,model,115.84349060058594
qlib\qlib\contrib\eva\__init__.py,0.06451363861560822,61.74492263793945,0.06451363861560822,1.0658154487609863,1.001301884651184,0.06451363861560822,1.0658154487609863,1.001301884651184,1.0658154487609863,contrib,61.74492263793945
qlib\tests\conftest.py,8.867254257202148,10.983596801757812,18.515504837036133,7.720269680023193,93.48858642578125,7.2446980476379395,7.306053161621094,84.6253662109375,9.31867504119873,rl,93.48858642578125
qlib\examples\online_srv\rolling_online_management.py,25.693641662597656,36.99702453613281,71.99644470214844,92.4254150390625,35.493980407714844,70.35655212402344,130.79136657714844,48.35064697265625,111.66470336914062,strategy,130.79136657714844
qlib\examples\run_all_model.py,38.720455169677734,44.587520599365234,91.23858642578125,152.6909942626953,42.16212463378906,108.10857391357422,35.8858757019043,35.78829574584961,143.01271057128906,model,152.6909942626953
qlib\qlib\rl\utils\finite_env.py,8.410271644592285,13.13844108581543,7.808741569519043,12.13489055633545,66.09830474853516,59.945953369140625,13.129352569580078,10.387439727783203,14.434661865234375,rl,66.09830474853516
qlib\qlib\contrib\online\utils.py,9.422282218933105,74.1962661743164,88.03709411621094,31.4951171875,37.86077880859375,15.757230758666992,19.285282135009766,17.219165802001953,45.70033264160156,data,88.03709411621094
qlib\examples\benchmarks\TFT\data_formatters\__init__.py,0.06434658914804459,7.5001912117004395,58.66008377075195,4.7270612716674805,1.001145362854004,4.059510707855225,2.3972132205963135,9.656004905700684,3.7289345264434814,data,58.66008377075195
qlib\qlib\contrib\report\analysis_model\analysis_model_performance.py,21.88884925842285,64.5623779296875,102.83351135253906,100.24137115478516,7.207335472106934,46.59086608886719,20.247901916503906,16.49079132080078,28.34817886352539,data,102.83351135253906
qlib\qlib\contrib\tuner\config.py,100.93374633789062,76.81631469726562,74.07059478759766,106.00869750976562,4.195064544677734,18.07559585571289,19.945003509521484,10.702017784118652,41.00366973876953,model,106.00869750976562
qlib\qlib\rl\contrib\naive_config_parser.py,124.93009185791016,79.43760681152344,78.7280502319336,44.580909729003906,81.33323669433594,19.54850959777832,24.49527931213379,19.127283096313477,25.503633499145508,backtest,124.93009185791016
qlib\examples\workflow_by_code.py,131.3031005859375,88.8175277709961,82.44161224365234,137.2833709716797,13.326616287231445,20.13161849975586,143.29672241210938,23.91646957397461,155.34786987304688,workflow,155.34786987304688
qlib\scripts\data_collector\yahoo\collector.py,15.283012390136719,25.035676956176758,118.04907989501953,57.150115966796875,27.704307556152344,102.27517700195312,29.85946273803711,28.694629669189453,40.391197204589844,data,118.04907989501953
qlib\qlib\rl\seed.py,0.0,3.2525315284729004,0.0,1.0012998580932617,84.29686737060547,0.0,1.361262321472168,1.0012998580932617,1.0012998580932617,rl,84.29686737060547
qlib\qlib\contrib\model\pytorch_alstm.py,10.50932788848877,67.66205596923828,86.29845428466797,124.61202239990234,36.75190734863281,61.459590911865234,28.5792293548584,83.40716552734375,38.18502426147461,model,124.61202239990234
qlib\qlib\workflow\online\update.py,19.579145431518555,19.336999893188477,99.72218322753906,113.14469146728516,8.899121284484863,20.764860153198242,22.92438316345215,43.62001419067383,131.40745544433594,workflow,131.40745544433594
qlib\tests\misc\test_utils.py,4.202726364135742,7.455681800842285,73.63587188720703,11.428099632263184,2.743845224380493,27.294198989868164,7.3981614112854,101.122314453125,14.867194175720215,tests,101.122314453125
qlib\qlib\model\ens\group.py,3.237173557281494,10.962204933166504,1.8810186386108398,68.15642547607422,1.3678425550460815,11.68803596496582,8.01642894744873,4.721945285797119,6.004203796386719,model,68.15642547607422
qlib\scripts\data_collector\base.py,12.474991798400879,19.419048309326172,102.1468276977539,45.50232696533203,16.37092399597168,32.4803466796875,23.56516456604004,29.864049911499023,24.349994659423828,data,102.1468276977539
qlib\qlib\workflow\exp.py,13.392756462097168,26.28452491760254,5.927602291107178,23.45783233642578,35.91597366333008,83.95442962646484,17.081287384033203,11.423192024230957,132.04074096679688,workflow,132.04074096679688
qlib\qlib\workflow\recorder.py,11.690014839172363,24.245376586914062,84.20732879638672,41.57317352294922,23.669404983520508,90.72562408447266,24.531774520874023,27.20856285095215,131.31507873535156,workflow,131.31507873535156
