file_path,configs,datasets,environments,robot_devices,utilities,best_module,best_likelihood
lerobot\src\lerobot\annotations\steerable_pipeline\prompts\__init__.py,2.172023296356201,6.762045383453369,1.0860116481781006,5.328217029571533,4.073342323303223,datasets,6.762045383453369
lerobot\src\lerobot\optim\factory.py,24.070526123046875,4.172018051147461,9.793243408203125,5.625491142272949,9.559648513793945,configs,24.070526123046875
lerobot\tests\policies\pi0_pi05\test_pi05_original_vs_lerobot.py,26.579736709594727,49.63250732421875,5.574522018432617,40.70454025268555,10.410598754882812,datasets,49.63250732421875
lerobot\src\lerobot\teleoperators\openarm_mini\__init__.py,0.29508912563323975,0.0,0.29508912563323975,3.42873477935791,0.29508912563323975,robot_devices,3.42873477935791
lerobot\src\lerobot\policies\act\modeling_act.py,29.29482078552246,16.814006805419922,8.065258026123047,84.05130767822266,22.337928771972656,robot_devices,84.05130767822266
lerobot\tests\rewards\test_topreward_processor.py,22.636789321899414,16.5377254486084,7.809711933135986,1.4304399490356445,12.24671459197998,configs,22.636789321899414
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\config_isaac_teleop.py,18.364643096923828,9.111272811889648,4.172908782958984,4.151828765869141,11.411008834838867,configs,18.364643096923828
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\teleop_so101_leader_arm.py,22.255577087402344,2.523206949234009,7.041847229003906,47.50770568847656,8.348921775817871,robot_devices,47.50770568847656
lerobot\tests\mocks\mock_robot.py,71.55535888671875,6.203962326049805,4.4165544509887695,53.97127151489258,6.152573108673096,configs,71.55535888671875
lerobot\src\lerobot\rollout\inference\sync.py,20.3146915435791,42.154823303222656,4.723742485046387,83.3218994140625,4.393509864807129,robot_devices,83.3218994140625
lerobot\src\lerobot\envs\robotwin.py,82.59864044189453,33.96092224121094,14.19329833984375,61.29074478149414,31.891843795776367,configs,82.59864044189453
lerobot\tests\artifacts\image_transforms\save_image_transforms_to_safetensors.py,22.682018280029297,46.40492630004883,4.756277084350586,5.81870698928833,10.06381607055664,datasets,46.40492630004883
lerobot\src\lerobot\teleoperators\so_leader\__init__.py,0.0,0.0,0.0,3.4136204719543457,0.3970195949077606,robot_devices,3.4136204719543457
lerobot\src\lerobot\cameras\opencv\configuration_opencv.py,14.111498832702637,9.61238956451416,3.701636791229248,8.555196762084961,8.005537033081055,configs,14.111498832702637
lerobot\src\lerobot\rewards\sarm\processor_sarm.py,32.8705940246582,60.05501937866211,7.951240062713623,34.72892761230469,16.282840728759766,datasets,60.05501937866211
lerobot\src\lerobot\motors\encoding_utils.py,3.7193169593811035,2.969708204269409,3.707228422164917,9.139934539794922,5.863972187042236,robot_devices,9.139934539794922
lerobot\examples\annotations\run_hf_job.py,7.7199835777282715,84.18600463867188,2.6095197200775146,5.246486663818359,16.97195816040039,datasets,84.18600463867188
lerobot\src\lerobot\robots\omx_follower\omx_follower.py,82.29451751708984,10.987277030944824,10.063323974609375,70.74044036865234,18.24816131591797,configs,82.29451751708984
lerobot\tests\policies\test_policies.py,37.326866149902344,121.99188232421875,18.179397583007812,92.49081420898438,35.63344955444336,datasets,121.99188232421875
lerobot\src\lerobot\scripts\lerobot_imgtransform_viz.py,21.961000442504883,44.76045227050781,3.2046968936920166,4.662553787231445,8.216370582580566,datasets,44.76045227050781
lerobot\src\lerobot\transport\utils.py,17.687602996826172,9.830931663513184,1.305437684059143,20.753637313842773,7.975503921508789,robot_devices,20.753637313842773
lerobot\src\lerobot\policies\xvla\modeling_florence2.py,39.36484146118164,26.79570960998535,12.023868560791016,36.16580581665039,37.24837875366211,configs,39.36484146118164
lerobot\src\lerobot\async_inference\helpers.py,13.866581916809082,48.722816467285156,79.45854187011719,79.6108627319336,23.222993850708008,robot_devices,79.6108627319336
lerobot\tests\utils\test_foxglove_visualization.py,1.975236177444458,9.75943374633789,71.04013061523438,2.719813823699951,6.0441694259643555,environments,71.04013061523438
lerobot\tests\policies\rtc\test_debug_tracker.py,10.405936241149902,7.415209770202637,5.509460926055908,29.84723472595215,17.497255325317383,robot_devices,29.84723472595215
lerobot\tests\policies\pi0_pi05\openpi_pytorch\gemma_pytorch.py,31.113256454467773,19.424470901489258,5.48483419418335,25.419452667236328,16.14353370666504,configs,31.113256454467773
lerobot\tests\scripts\test_lerobot_annotate.py,0.8350615501403809,113.78556823730469,1.0184032917022705,9.812661170959473,6.382392883300781,datasets,113.78556823730469
lerobot\src\lerobot\policies\fastwam\wan\components.py,26.739599227905273,17.020465850830078,4.80983304977417,43.10570526123047,22.123600006103516,robot_devices,43.10570526123047
lerobot\examples\training\train_policy.py,12.357682228088379,48.932159423828125,9.271347999572754,38.82054901123047,13.743670463562012,datasets,48.932159423828125
lerobot\src\lerobot\robots\earthrover_mini_plus\__init__.py,0.29508912563323975,0.0,1.0341718196868896,47.848087310791016,0.29508912563323975,robot_devices,47.848087310791016
lerobot\src\lerobot\policies\rtc\relative.py,6.448097229003906,0.0,4.076663970947266,37.2373161315918,3.4869637489318848,robot_devices,37.2373161315918
lerobot\src\lerobot\teleoperators\keyboard\configuration_keyboard.py,12.460267066955566,6.6188435554504395,3.979065418243408,5.495810031890869,4.147441864013672,configs,12.460267066955566
lerobot\src\lerobot\utils\foxglove_visualization.py,12.568071365356445,53.97972869873047,5.108188629150391,47.712188720703125,18.6939640045166,datasets,53.97972869873047
lerobot\tests\async_inference\test_robot_client.py,25.37184715270996,96.35895538330078,4.456342697143555,51.46458053588867,10.548355102539062,datasets,96.35895538330078
lerobot\src\lerobot\robots\lekiwi\lekiwi_client.py,33.60390090942383,15.198803901672363,5.284789562225342,56.6086311340332,13.249635696411133,robot_devices,56.6086311340332
lerobot\src\lerobot\robots\earthrover_mini_plus\config_earthrover_mini_plus.py,14.476231575012207,3.0,1.081173300743103,47.76164627075195,0.7522252798080444,robot_devices,47.76164627075195
