file_path,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\FreeswitchHeartbeatEvent.java,90.16348266601562,101.62267303466797,1.2296282052993774,5.924314498901367,4.251904487609863,FreeSWITCH,101.62267303466797
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\MimeTypeUtils.java,6.3644843101501465,6.760429382324219,102.24613189697266,3.647455930709839,5.392941951751709,Presentation Conversion,102.24613189697266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\DocumentConversionServiceImp.java,6.584372043609619,6.144951343536377,223.45262145996094,12.491937637329102,20.19091033935547,Presentation Conversion,223.45262145996094
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\PlaySoundCommand.java,79.18224334716797,110.66281127929688,1.8505245447158813,0.0,1.0691183805465698,FreeSWITCH,110.66281127929688
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\DeafUserCommand.java,80.4098129272461,110.85115051269531,1.787320613861084,0.0,1.0691183805465698,FreeSWITCH,110.85115051269531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\Office2PdfPageConverter.java,8.208531379699707,8.875147819519043,253.68414306640625,15.503010749816895,20.991527557373047,Presentation Conversion,253.68414306640625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedDocumentFilter.java,8.243300437927246,6.817032337188721,140.17276000976562,3.904583692550659,11.171782493591309,Presentation Conversion,140.17276000976562
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPath.java,8.969196319580078,10.26065731048584,12.542959213256836,5.3614654541015625,4.276139259338379,Presentation Conversion,12.542959213256836
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ThumbnailCreator.java,1.2384462356567383,3.2352542877197266,103.36103820800781,1.088224172592163,4.49106502532959,Presentation Conversion,103.36103820800781
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ConnectionManager.java,92.00885772705078,99.95647430419922,4.985278129577637,6.141708850860596,7.789044380187988,FreeSWITCH,99.95647430419922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageToConvert.java,3.3037290573120117,4.317390441894531,96.90904998779297,3.2044169902801514,6.2823166847229,Presentation Conversion,96.90904998779297
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPathIterator.java,6.379981994628906,4.117819786071777,5.340501308441162,4.950560092926025,3.9713354110717773,FSESL,6.379981994628906
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingApp.java,16.405153274536133,12.915359497070312,83.78594970703125,18.936216354370117,10.61143970489502,Presentation Conversion,83.78594970703125
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\HoldUserCommand.java,79.18224334716797,110.85115051269531,1.787320613861084,0.0,1.0691183805465698,FreeSWITCH,110.85115051269531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PdfConversionInvalid.java,0.12208735197782516,2.1294827461242676,90.74788665771484,3.7800803184509277,11.317898750305176,Presentation Conversion,90.74788665771484
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\transport\message\EslFrameDecoderTest.java,88.740966796875,84.99443817138672,11.92979907989502,51.56401824951172,13.274086952209473,FSESL,88.740966796875
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageReceiver.java,21.54300308227539,8.128642082214355,10.496827125549316,145.61895751953125,291.58660888671875,Redis PubSub,291.58660888671875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\StunTurnService.java,3.680185317993164,4.91359806060791,7.845419406890869,0.836405873298645,5.069534778594971,Presentation Conversion,7.845419406890869
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageListener.java,4.967761039733887,2.147437810897827,3.6968159675598145,3.073873996734619,7.736989974975586,Redis PubSub,7.736989974975586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Metadata.java,4.727325916290283,3.9256324768066406,8.43203353881836,8.283638000488281,2.3411483764648438,Presentation Conversion,8.43203353881836
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,0.14412176609039307,2.1434590816497803,3.6776766777038574,0.0,1.0717295408248901,Presentation Conversion,3.6776766777038574
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,87.9656753540039,84.11199188232422,1.0074145793914795,0.16595765948295593,0.004485342185944319,FSESL,87.9656753540039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,0.11673322319984436,2.1258058547973633,93.9988021850586,3.7388458251953125,11.176199913024902,Presentation Conversion,93.9988021850586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,3.9204623699188232,4.496072769165039,7.582754611968994,4.791080951690674,11.915610313415527,Redis PubSub,11.915610313415527
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,1.052858829498291,2.565019369125366,4.588837146759033,6.101804733276367,12.215457916259766,Redis PubSub,12.215457916259766
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,79.16847229003906,102.10603332519531,10.629809379577637,5.961573600769043,3.2956063747406006,FreeSWITCH,102.10603332519531
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,82.94183349609375,105.5277099609375,1.0097882747650146,0.0,1.0713444948196411,FreeSWITCH,105.5277099609375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,4.983246803283691,5.100266456604004,108.01225280761719,2.9655332565307617,4.8563714027404785,Presentation Conversion,108.01225280761719
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,2.853012800216675,2.145421266555786,3.6871116161346436,4.890430450439453,12.18533992767334,Redis PubSub,12.18533992767334
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,6.444350242614746,3.9272074699401855,10.55933666229248,8.005439758300781,2.424670934677124,Presentation Conversion,10.55933666229248
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,1.0244495868682861,2.5793251991271973,6.485692024230957,6.3376264572143555,3.3853747844696045,Presentation Conversion,6.485692024230957
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,10.144556999206543,7.1036152839660645,24.888261795043945,21.10328483581543,8.438008308410645,Presentation Conversion,24.888261795043945
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,4.209863185882568,5.362951278686523,6.871059417724609,5.268435955047607,10.24677848815918,Redis PubSub,10.24677848815918
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\GuestPolicyConstraint.java,6.831474781036377,6.598999977111816,6.845205307006836,8.454241752624512,10.189242362976074,Redis PubSub,10.189242362976074
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\example\HeartbeatThread.java,96.24081420898438,91.76077270507812,10.985834121704102,2.031489849090576,2.031489849090576,FSESL,96.24081420898438
