file_path,Apps,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,18.798233032226562,2.1407995223999023,3.6648993492126465,4.791080951690674,11.915610313415527,Apps,18.798233032226562
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,12.654617309570312,2.1426889896392822,3.6739754676818848,5.597815036773682,7.695953369140625,Apps,12.654617309570312
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,14.629136085510254,5.311673164367676,6.805054664611816,3.1716153621673584,6.323349952697754,Apps,14.629136085510254
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,29.268545150756836,12.910578727722168,11.698006629943848,13.352907180786133,6.633088111877441,Apps,29.268545150756836
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,6.02175760269165,3.0894618034362793,102.73979187011719,0.6360280513763428,3.610079050064087,Presentation Conversion,102.73979187011719
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,13.842362403869629,4.476418972015381,7.483994960784912,2.3381824493408203,2.719599962234497,Apps,13.842362403869629
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,4.423981666564941,2.1482601165771484,94.5256576538086,0.0,3.4145777225494385,Presentation Conversion,94.5256576538086
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,29.18592643737793,9.490948677062988,4.112946033477783,5.834880352020264,12.883331298828125,Apps,29.18592643737793
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,9.211606979370117,101.92272186279297,1.0099612474441528,5.945609092712402,4.264123916625977,FreeSWITCH,101.92272186279297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,11.356252670288086,103.29629516601562,1.0099612474441528,5.945609092712402,4.264123916625977,FreeSWITCH,103.29629516601562
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,13.745879173278809,4.641249656677246,7.438004493713379,2.493812084197998,2.834056854248047,Apps,13.745879173278809
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,14.359103202819824,2.522153854370117,5.686433792114258,5.0374040603637695,6.355571269989014,Apps,14.359103202819824
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,13.070107460021973,4.489365100860596,5.315176486968994,2.350405693054199,2.7285895347595215,Apps,13.070107460021973
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,5.865419864654541,83.2275390625,1.4562643766403198,0.5873486995697021,0.45295149087905884,FreeSWITCH,83.2275390625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,26.68087387084961,5.207259654998779,5.374491214752197,5.394393444061279,11.493398666381836,Apps,26.68087387084961
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,23.379764556884766,6.4804511070251465,11.107037544250488,8.821292877197266,20.21758270263672,Apps,23.379764556884766
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,21.09004783630371,9.836848258972168,94.60626220703125,13.117959976196289,12.952975273132324,Presentation Conversion,94.60626220703125
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,15.092771530151367,2.143073081970215,4.790484428405762,152.6164093017578,163.0690155029297,Redis PubSub,163.0690155029297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,4.373950958251953,2.143073081970215,95.7721939086914,0.0,3.3650872707366943,Presentation Conversion,95.7721939086914
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,10.424107551574707,110.30046081542969,5.227034568786621,1.3849098682403564,1.4509377479553223,FreeSWITCH,110.30046081542969
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,17.837505340576172,7.590831756591797,8.074623107910156,6.681623458862305,13.893452644348145,Apps,17.837505340576172
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,17.955509185791016,5.463607311248779,5.291111946105957,3.3260855674743652,3.7107036113739014,Apps,17.955509185791016
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,13.403072357177734,5.555752754211426,6.16317081451416,2.6448264122009277,6.8272705078125,Apps,13.403072357177734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,11.226470947265625,4.071507453918457,6.529366493225098,8.063714027404785,8.616469383239746,Apps,11.226470947265625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,12.750587463378906,3.096402406692505,129.92059326171875,2.77404522895813,6.851944923400879,Presentation Conversion,129.92059326171875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,18.097013473510742,4.438136577606201,5.9544525146484375,2.4141714572906494,3.0001792907714844,Apps,18.097013473510742
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,22.53759765625,8.618265151977539,13.331677436828613,158.1053466796875,312.7581481933594,Redis PubSub,312.7581481933594
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserMutedEvent.java,11.277957916259766,102.54209899902344,1.0097459554672241,5.892800331115723,4.23382043838501,FreeSWITCH,102.54209899902344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Png2SvgConversionHandler.java,4.423981666564941,2.1482601165771484,94.5256576538086,0.0,3.4145777225494385,Presentation Conversion,94.5256576538086
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfFontType3DetectorHandler.java,5.1047844886779785,3.2130448818206787,96.06988525390625,0.35600680112838745,3.739713430404663,Presentation Conversion,96.06988525390625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\GuestPolicy.java,11.19794750213623,2.143073081970215,3.675820827484131,0.0,1.0715365409851074,Apps,11.19794750213623
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageDistributor.java,9.971796989440918,3.467047691345215,10.188804626464844,151.27197265625,309.2600402832031,Redis PubSub,309.2600402832031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountFailed.java,12.851739883422852,2.1320557594299316,89.67701721191406,3.8087494373321533,11.416872024536133,Presentation Conversion,89.67701721191406
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectUserCommand.java,6.751187801361084,109.2595443725586,1.0096625089645386,0.0,1.0707746744155884,FreeSWITCH,109.2595443725586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\KeepAliveReply.java,13.417815208435059,2.1423070430755615,3.67214035987854,2.986250400543213,10.165949821472168,Apps,13.417815208435059
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeToPdfConversionService.java,16.01471710205078,5.4545369148254395,185.5084686279297,13.135223388671875,15.107500076293945,Presentation Conversion,185.5084686279297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceCallStateEvent.java,14.05797290802002,101.80119323730469,1.0090796947479248,6.400501251220703,4.136592388153076,FreeSWITCH,101.80119323730469
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageExtractor.java,8.398528099060059,3.4269213676452637,102.94637298583984,1.2798912525177002,4.682732105255127,Presentation Conversion,102.94637298583984
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocConversionProgress.java,12.851739883422852,2.1320557594299316,89.67701721191406,3.8087494373321533,11.416872024536133,Presentation Conversion,89.67701721191406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\TextFileCreatorImp.java,23.903356552124023,11.99385929107666,100.33197021484375,16.809459686279297,14.529869079589844,Presentation Conversion,100.33197021484375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingExistsConstraint.java,23.021333694458008,7.305083274841309,8.798051834106445,9.034955978393555,13.929710388183594,Apps,23.021333694458008
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\debug\ChannelEventRunnable.java,7.726177215576172,90.85578155517578,1.6455879211425781,0.3180140256881714,1.3180140256881714,FreeSWITCH,90.85578155517578
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\RecordCommand.java,3.2729132175445557,106.46393585205078,1.0100500583648682,0.0,1.0725122690200806,FreeSWITCH,106.46393585205078
