file_path,configs,datasets,policies,robot_devices,utilities,best_module,best_likelihood
lerobot\src\lerobot\annotations\steerable_pipeline\reader.py,7.155374526977539,18.194128036499023,3.816936492919922,10.119759559631348,11.47835636138916,datasets,18.194128036499023
lerobot\src\lerobot\datasets\multi_dataset.py,3.130192518234253,131.07550048828125,1.713587999343872,13.388626098632812,15.811699867248535,datasets,131.07550048828125
lerobot\src\lerobot\policies\fastwam\wan\modular.py,28.014101028442383,26.922704696655273,57.60880661010742,40.25942611694336,27.86086082458496,policies,57.60880661010742
lerobot\src\lerobot\cameras\realsense\__init__.py,0.11029258370399475,0.11029258370399475,0.0,5.045441627502441,0.11029258370399475,robot_devices,5.045441627502441
lerobot\src\lerobot\policies\smolvla\smolvlm_with_expert.py,27.95252227783203,16.47654151916504,65.664794921875,36.509613037109375,17.424497604370117,policies,65.664794921875
lerobot\examples\dataset\load_lerobot_dataset.py,3.9090588092803955,115.33576202392578,1.8820569515228271,55.1179313659668,10.380132675170898,datasets,115.33576202392578
lerobot\examples\tutorial\act\act_training_example.py,11.924626350402832,51.063228607177734,20.065244674682617,79.86150360107422,14.389460563659668,robot_devices,79.86150360107422
lerobot\src\lerobot\policies\eo1\modeling_eo1.py,30.054889678955078,15.694385528564453,59.725196838378906,36.86342239379883,16.190547943115234,policies,59.725196838378906
lerobot\src\lerobot\policies\tdmpc\modeling_tdmpc.py,27.054990768432617,15.617502212524414,61.73023986816406,76.72842407226562,14.672541618347168,robot_devices,76.72842407226562
lerobot\src\lerobot\cameras\realsense\camera_realsense.py,39.056087493896484,23.23218536376953,7.296121120452881,113.33195495605469,16.06551742553711,robot_devices,113.33195495605469
lerobot\src\lerobot\configs\video.py,75.86307525634766,41.17546081542969,7.391808986663818,4.03320837020874,11.993980407714844,configs,75.86307525634766
lerobot\src\lerobot\data_processing\sarm_annotations\__init__.py,0.09750586003065109,5.114332675933838,0.0,2.5816519260406494,0.09750586003065109,datasets,5.114332675933838
lerobot\src\lerobot\cameras\reachy2_camera\configuration_reachy2_camera.py,11.133315086364746,7.085437774658203,2.145582914352417,7.604662895202637,5.912740707397461,configs,11.133315086364746
lerobot\src\lerobot\cameras\zmq\image_server.py,28.688692092895508,12.772490501403809,5.697493553161621,36.014488220214844,12.034634590148926,robot_devices,36.014488220214844
lerobot\src\lerobot\policies\pi0\processor_pi0.py,27.92460823059082,41.8914909362793,84.77704620361328,32.30778503417969,5.112786293029785,policies,84.77704620361328
lerobot\src\lerobot\datasets\compute_stats.py,10.600014686584473,101.0468521118164,11.18343448638916,2.051941156387329,10.444792747497559,datasets,101.0468521118164
lerobot\src\lerobot\configs\__init__.py,80.02841186523438,8.42982292175293,9.690980911254883,2.7816243171691895,3.5872538089752197,configs,80.02841186523438
lerobot\src\lerobot\datasets\feature_utils.py,11.075708389282227,124.45936584472656,10.283061981201172,50.65211868286133,25.09952163696289,datasets,124.45936584472656
lerobot\src\lerobot\policies\pi0\__init__.py,0.6571784615516663,1.0987812280654907,65.24359130859375,2.9013257026672363,2.7248663902282715,policies,65.24359130859375
lerobot\src\lerobot\policies\rtc\latency_tracker.py,0.9584566354751587,0.20134517550468445,62.2655029296875,2.475454568862915,2.4130678176879883,policies,62.2655029296875
lerobot\examples\phone_to_so100\teleoperate.py,25.431142807006836,11.419626235961914,3.389146327972412,85.1491470336914,8.543587684631348,robot_devices,85.1491470336914
lerobot\src\lerobot\cameras\configs.py,57.28706359863281,5.145631790161133,4.269772052764893,6.574496746063232,8.495118141174316,configs,57.28706359863281
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\__init__.py,0.09756165742874146,0.09756165742874146,67.2891845703125,2.583129405975342,1.842855453491211,policies,67.2891845703125
lerobot\src\lerobot\motors\feetech\__init__.py,0.09750586003065109,0.09750586003065109,0.0,5.318288803100586,0.09750586003065109,robot_devices,5.318288803100586
lerobot\src\lerobot\annotations\steerable_pipeline\frames.py,16.081750869750977,30.132909774780273,7.8298492431640625,14.669913291931152,26.572010040283203,datasets,30.132909774780273
lerobot\src\lerobot\policies\groot\configuration_groot.py,96.84949493408203,40.965057373046875,80.89817810058594,7.4853081703186035,16.90526580810547,configs,96.84949493408203
lerobot\src\lerobot\configs\types.py,62.00373458862305,4.383668899536133,10.0,2.8233861923217773,4.061309337615967,configs,62.00373458862305
lerobot\src\lerobot\annotations\steerable_pipeline\prompts\__init__.py,2.214991331100464,6.259864807128906,1.4610774517059326,4.24322509765625,4.0388407707214355,datasets,6.259864807128906
lerobot\src\lerobot\optim\factory.py,24.332313537597656,3.365413188934326,16.34972381591797,3.9183807373046875,7.930001735687256,configs,24.332313537597656
lerobot\src\lerobot\policies\act\modeling_act.py,30.898365020751953,13.741294860839844,63.828670501708984,79.31180572509766,18.942298889160156,robot_devices,79.31180572509766
lerobot\src\lerobot\datasets\language.py,9.80332088470459,87.8573226928711,2.515967607498169,8.232495307922363,10.71378231048584,datasets,87.8573226928711
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\config_isaac_teleop.py,21.082895278930664,8.680035591125488,2.591251850128174,4.004812717437744,10.895054817199707,configs,21.082895278930664
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\teleop_so101_leader_arm.py,25.469202041625977,2.4312589168548584,1.934866189956665,45.86229705810547,7.947574138641357,robot_devices,45.86229705810547
lerobot\src\lerobot\datasets\dataset_tools.py,24.961362838745117,143.45912170410156,9.250268936157227,66.58367919921875,29.594446182250977,datasets,143.45912170410156
lerobot\src\lerobot\envs\robotwin.py,83.4969482421875,28.43069839477539,20.579429626464844,56.60841369628906,26.46980857849121,configs,83.4969482421875
lerobot\src\lerobot\configs\eval.py,68.4064712524414,10.525723457336426,20.190683364868164,6.5276079177856445,10.486445426940918,configs,68.4064712524414
lerobot\src\lerobot\policies\pretrained.py,48.952701568603516,117.06487274169922,90.40762329101562,139.96498107910156,37.60929489135742,robot_devices,139.96498107910156
lerobot\src\lerobot\cameras\opencv\configuration_opencv.py,12.035260200500488,7.770078182220459,2.40364933013916,6.890213489532471,6.118828773498535,configs,12.035260200500488
lerobot\src\lerobot\motors\encoding_utils.py,2.45969295501709,1.8707410097122192,4.508037090301514,7.1156744956970215,4.084231376647949,robot_devices,7.1156744956970215
lerobot\examples\annotations\run_hf_job.py,6.027745723724365,81.92487335205078,6.7243804931640625,3.92157244682312,14.650006294250488,datasets,81.92487335205078
lerobot\src\lerobot\cameras\camera.py,22.00502586364746,3.0833544731140137,6.530919075012207,6.207066535949707,1.9377251863479614,configs,22.00502586364746
lerobot\src\lerobot\datasets\factory.py,24.15603256225586,126.6567611694336,2.2119693756103516,9.413755416870117,18.438920974731445,datasets,126.6567611694336
lerobot\src\lerobot\cameras\__init__.py,58.30317306518555,0.5089057683944702,0.0,6.049656391143799,2.031247854232788,configs,58.30317306518555
lerobot\src\lerobot\motors\damiao\damiao.py,6.2427778244018555,16.27248191833496,3.7360336780548096,31.307336807250977,15.990368843078613,robot_devices,31.307336807250977
lerobot\src\lerobot\configs\recipe.py,59.466453552246094,12.527853965759277,2.3121707439422607,6.640785217285156,8.105718612670898,configs,59.466453552246094
lerobot\src\lerobot\async_inference\helpers.py,13.274331092834473,47.011878967285156,26.538339614868164,74.81661224365234,21.142351150512695,robot_devices,74.81661224365234
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\configuration_molmoact2.py,76.7977066040039,14.00248908996582,63.53511428833008,8.826935768127441,16.903289794921875,configs,76.7977066040039
lerobot\examples\tutorial\pi0\using_pi0_example.py,23.74054527282715,41.987632751464844,9.779489517211914,84.25643920898438,6.359370708465576,robot_devices,84.25643920898438
lerobot\src\lerobot\policies\fastwam\wan\components.py,27.62031364440918,14.790432929992676,72.98384857177734,39.943668365478516,19.730545043945312,policies,72.98384857177734
lerobot\examples\training\train_policy.py,11.684277534484863,47.278507232666016,22.258085250854492,36.14631271362305,12.098180770874023,datasets,47.278507232666016
