file_path,IMBS,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,general,lb,main,best_module,best_likelihood
bgslibrary\gui\mfc\src\Dlg.cpp,19.62230682373047,206.13885498046875,60.4853515625,34.308780670166016,41.6180419921875,23.062658309936523,41.78831100463867,73.98902893066406,9.474523544311523,62.62558364868164,96.08528137207031,13.040046691894531,75.46890258789062,71.39302062988281,KDE,206.13885498046875
bgslibrary\bgslibrary\algorithms\dp\AdaptiveMedianBGS.cpp,10.049257278442383,9.785012245178223,35.363922119140625,24.728559494018555,6.869104385375977,16.43195343017578,6.869104385375977,4.035699844360352,5.309854507446289,3.137641668319702,6.869104385375977,7.588972568511963,9.584695816040039,16.47646713256836,LBP_MRF,35.363922119140625
bgslibrary\bgslibrary\algorithms\VuMeter\TBackground.cpp,3.4207682609558105,7.701573371887207,31.3153018951416,6.89197301864624,7.248870849609375,4.226369857788086,5.346161842346191,24.189390182495117,5.592981338500977,3.4207682609558105,118.20883178710938,11.24717903137207,8.037694931030273,6.3017683029174805,VuMeter,118.20883178710938
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.h,17.912189483642578,0.33661365509033203,59.90672302246094,2.5903100967407227,1.1381416320800781,21.73220443725586,1.1381416320800781,60.614288330078125,4.070309162139893,1.1381416320800781,1.1381416320800781,3.603278875350952,17.681718826293945,12.790241241455078,T2F,60.614288330078125
bgslibrary\bgslibrary\algorithms\PAWCS.cpp,19.47430992126465,10.989599227905273,53.65068435668945,116.1774673461914,7.055635929107666,15.393310546875,8.399374961853027,4.2679548263549805,5.240488529205322,13.279952049255371,7.055635929107666,7.546339511871338,67.72048950195312,25.611209869384766,LBSP,116.1774673461914
bgslibrary\bgslibrary\algorithms\LBSP\LBSP.cpp,6.994213104248047,14.409027099609375,50.36412811279297,105.18700408935547,1.0690513849258423,1.626373529434204,1.4168578386306763,24.059120178222656,3.5161261558532715,17.990829467773438,1.4168578386306763,3.4960861206054688,40.69761276245117,12.977459907531738,LBSP,105.18700408935547
bgslibrary\bgslibrary\algorithms\LOBSTER.cpp,19.47430992126465,10.989599227905273,45.807159423828125,118.50067138671875,7.055635929107666,15.429242134094238,8.735655784606934,4.031169891357422,5.240488529205322,13.279952049255371,7.055635929107666,7.546339511871338,73.14402770996094,13.180017471313477,LBSP,118.50067138671875
bgslibrary\bgslibrary\algorithms\FuzzyChoquetIntegral.cpp,17.686458587646484,16.167110443115234,105.55047607421875,54.3345832824707,9.944844245910645,20.579343795776367,8.50019359588623,54.23890686035156,6.790523529052734,15.0903902053833,8.50019359588623,11.015830993652344,90.02516174316406,16.00811195373535,LBP_MRF,105.55047607421875
bgslibrary\bgslibrary\algorithms\MultiLayer\BackgroundSubtractionAPI.h,11.66972827911377,29.367164611816406,6.350072860717773,9.644086837768555,117.44261932373047,6.630973815917969,5.25327205657959,6.630973815917969,7.046659469604492,4.25327205657959,5.25327205657959,7.699228763580322,11.045331001281738,17.095062255859375,MultiLayer,117.44261932373047
bgslibrary\bgslibrary\algorithms\algorithms.cpp,1.1468777656555176,0.0,0.0,2.312115430831909,1.1468777656555176,0.0,1.1468777656555176,0.0,3.3505001068115234,1.1468777656555176,1.1468777656555176,3.4589931964874268,1.165237545967102,3.4589931964874268,general,3.4589931964874268
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.cpp,74.76714324951172,16.64708709716797,34.719905853271484,32.75898361206055,5.614204406738281,11.930142402648926,10.3266019821167,33.993804931640625,7.043266296386719,25.11661148071289,5.97410774230957,9.160860061645508,62.54029846191406,33.382057189941406,IMBS,74.76714324951172
bgslibrary\bgslibrary\algorithms\LBP_MRF\block.h,1.1158623695373535,0.0,130.1470184326172,68.4122543334961,1.1158623695373535,0.0,1.1158623695373535,21.054317474365234,3.282426357269287,16.94403839111328,1.1158623695373535,4.566847324371338,64.17536163330078,3.9165055751800537,LBP_MRF,130.1470184326172
bgslibrary\bgslibrary\algorithms\dp\Image.h,22.374622344970703,0.0,0.0,2.2310495376586914,1.1087291240692139,0.0,1.1087291240692139,0.0,3.2650387287139893,1.1087291240692139,1.1087291240692139,3.4837098121643066,1.9107685089111328,3.3397786617279053,IMBS,22.374622344970703
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.h,3.036165714263916,11.050237655639648,26.96087074279785,6.089107036590576,6.659323692321777,14.516128540039062,4.938126564025879,93.57353973388672,5.229099273681641,3.036165714263916,4.938126564025879,7.391396522521973,11.957048416137695,21.55461883544922,T2F,93.57353973388672
bgslibrary\bgslibrary\VideoAnalysis.h,2.132796287536621,17.495681762695312,0.0,0.8129528760910034,0.0,1.1327961683273315,1.1327961683273315,0.0,2.19538950920105,14.594033241271973,1.1327961683273315,1.0,5.092822074890137,2.812952995300293,KDE,17.495681762695312
bgslibrary\bgslibrary\algorithms\lb\BGModelSom.cpp,1.489677906036377,25.504920959472656,42.78312301635742,2.247004747390747,1.1162375211715698,9.653359413146973,1.489677906036377,0.23031505942344666,3.6567814350128174,1.489677906036377,1.489677906036377,3.4465181827545166,114.47431945800781,16.736669540405273,lb,114.47431945800781
bgslibrary\bgslibrary\algorithms\FrameDifference.h,18.629106521606445,0.3562201261520386,6.679717540740967,2.6174848079681396,1.1427955627441406,21.479671478271484,1.1427955627441406,0.17565271258354187,3.348078727722168,1.1427955627441406,1.1427955627441406,3.6218886375427246,1.5119503736495972,12.167900085449219,PBAS,21.479671478271484
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.cpp,18.78788948059082,10.757842063903809,10.065678596496582,6.296689033508301,6.951172828674316,24.07225227355957,6.951172828674316,43.578147888183594,5.194971084594727,15.216388702392578,6.951172828674316,7.443898677825928,49.587669372558594,14.695517539978027,lb,49.587669372558594
bgslibrary\wrapper\matlab\backgroundSubtractor_wrapper.cpp,22.929250717163086,90.56048583984375,128.53506469726562,44.5048713684082,94.43118286132812,45.15062713623047,112.1985092163086,58.42463684082031,115.83512878417969,70.98779296875,110.39671325683594,6.872553825378418,75.5737075805664,14.863723754882812,LBP_MRF,128.53506469726562
bgslibrary\gui\mfc\src\App.cpp,0.0,0.0,44.411502838134766,6.149109840393066,0.0,0.0,0.0,0.4371030926704407,0.6263204216957092,0.0,0.0,4.7319793701171875,4.180290222167969,5.673603057861328,LBP_MRF,44.411502838134766
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.cpp,6.414278030395508,17.593856811523438,35.347408294677734,23.718875885009766,4.077088832855225,100.29673767089844,4.400346755981445,42.70614242553711,5.073793411254883,11.881559371948242,4.400346755981445,8.5845947265625,13.723054885864258,35.84470748901367,PBAS,100.29673767089844
bgslibrary\bgslibrary\Main.cpp,6.817208290100098,32.152217864990234,4.713894844055176,11.87485408782959,11.201704978942871,9.38641357421875,7.5720744132995605,7.2917399406433105,6.880589008331299,6.817208290100098,7.5720744132995605,17.986770629882812,13.951438903808594,78.47677612304688,main,78.47677612304688
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzyGauss.h,1.141366720199585,0.3501024842262268,29.102846145629883,2.3004043102264404,1.141366720199585,13.854207038879395,1.141366720199585,39.31911087036133,3.3445961475372314,1.141366720199585,1.141366720199585,3.5832066535949707,101.70524597167969,3.7237534523010254,lb,101.70524597167969
bgslibrary\bgslibrary\algorithms\KDE.cpp,18.968778610229492,119.36837005615234,10.74559211730957,7.038656234741211,6.865043640136719,12.89340591430664,10.274208068847656,4.868116855621338,6.4852294921875,17.260215759277344,6.865043640136719,7.313673496246338,6.9515862464904785,15.042444229125977,KDE,119.36837005615234
bgslibrary\bgslibrary\algorithms\MultiCue.h,15.21780776977539,16.269269943237305,11.573949813842773,28.0504150390625,10.198787689208984,36.45176696777344,4.817594528198242,8.522921562194824,5.442493438720703,15.98307991027832,4.817594528198242,6.272968292236328,18.977691650390625,19.367727279663086,PBAS,36.45176696777344
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.h,5.571110725402832,16.937416076660156,27.61465072631836,9.839620590209961,11.112011909484863,13.976789474487305,7.866856575012207,7.015003204345703,6.500422954559326,69.51822662353516,7.866856575012207,9.642877578735352,12.780141830444336,21.68783187866211,ViBe,69.51822662353516
bgslibrary\gui\qt\bgslibrary_gui.cpp,6.003138542175293,14.787309646606445,0.0,12.760307312011719,7.393654823303223,9.199965476989746,7.800250053405762,7.393654823303223,7.0641865730285645,6.003138542175293,7.800250053405762,12.91712760925293,13.196006774902344,63.94122314453125,main,63.94122314453125
bgslibrary\bgslibrary\algorithms\dp\Error.h,1.1453666687011719,15.074538230895996,6.407108783721924,3.5631353855133057,1.1453666687011719,0.0,1.1453666687011719,0.16946931183338165,4.030528545379639,1.1453666687011719,1.1453666687011719,3.454270601272583,1.333006739616394,5.23954963684082,KDE,15.074538230895996
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.cpp,19.6544132232666,11.050850868225098,27.74987030029297,6.414842128753662,7.0829243659973145,13.847067832946777,7.0829243659973145,4.041260719299316,5.252427101135254,16.002796173095703,7.0829243659973145,7.563555717468262,88.6326675415039,15.046158790588379,lb,88.6326675415039
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.h,18.19073486328125,0.34419140219688416,6.57903528213501,2.6008682250976562,1.1399662494659424,22.11643409729004,1.1399662494659424,38.00687789916992,3.341182231903076,1.1399662494659424,1.1399662494659424,3.6105847358703613,15.672287940979004,12.882533073425293,T2F,38.00687789916992
bgslibrary\gui\mfc\src\Dlg.h,16.04202651977539,41.817657470703125,61.44009780883789,0.0,0.0,16.961084365844727,0.34655219316482544,0.7116740942001343,0.34655219316482544,1.3465521335601807,1.3465521335601807,0.40432417392730713,6.708887577056885,12.524016380310059,LBP_MRF,61.44009780883789
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.cpp,9.462471008300781,8.12974739074707,40.927730560302734,24.031625747680664,5.840409278869629,32.64506149291992,2.5131938457489014,3.4706501960754395,99.05694580078125,14.10478401184082,2.5131938457489014,4.698587417602539,7.441443920135498,19.013225555419922,TwoPoints,99.05694580078125
bgslibrary\bgslibrary\tools\FuzzyUtils.h,0.0,0.0,90.8297119140625,40.252559661865234,0.0,0.0,0.0,2.270484209060669,1.0602548122406006,0.0,0.0,0.0,70.05259704589844,15.200418472290039,LBP_MRF,90.8297119140625
bgslibrary\wrapper\python\ndarray_converter.cpp,11.252655029296875,1.0365912914276123,34.088294982910156,16.317127227783203,0.0,0.0,1.0,67.1365737915039,1.7637159824371338,15.787099838256836,0.0,0.6566527485847473,11.377150535583496,13.895059585571289,T2F,67.1365737915039
bgslibrary\bgslibrary\tools\PixelUtils.cpp,0.0,2.1216249465942383,6.949310302734375,0.0,2.1216249465942383,0.0,2.1216249465942383,19.833850860595703,1.0408703088760376,0.0,2.1216249465942383,1.0,0.0,1.477591633796692,T2F,19.833850860595703
bgslibrary\bgslibrary\algorithms\T2F\T2FMRF.h,3.0876870155334473,13.059943199157715,30.1510009765625,6.191836833953857,8.576532363891602,14.383075714111328,6.873386383056641,125.1030044555664,5.2770233154296875,3.0876870155334473,6.873386383056641,7.489367485046387,14.678988456726074,21.362882614135742,T2F,125.1030044555664
bgslibrary\bgslibrary\algorithms\algorithms.h,1.153489589691162,0.0,0.0,2.3261654376983643,1.153489589691162,0.0,1.153489589691162,0.0,3.3711423873901367,1.153489589691162,1.153489589691162,3.4796550273895264,1.1726758480072021,3.4796550273895264,general,3.4796550273895264
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.h,2.528214931488037,20.08753776550293,21.109275817871094,9.640005111694336,4.1300859451293945,75.37702178955078,4.528214931488037,2.462739944458008,5.966805934906006,2.528214931488037,4.528214931488037,8.634234428405762,11.320963859558105,29.943506240844727,PBAS,75.37702178955078
bgslibrary\bgslibrary\algorithms\DPPratiMediod.cpp,19.179115295410156,11.059797286987305,10.203857421875,6.436711311340332,7.096803665161133,24.64499855041504,7.096803665161133,4.083117485046387,5.26445198059082,15.567214012145996,7.096803665161133,7.584630012512207,33.89701461791992,14.884926795959473,lb,33.89701461791992
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.h,1.1406630277633667,0.3471217751502991,23.89039421081543,2.2989089488983154,1.1406630277633667,1.654464602470398,1.1406630277633667,0.0,3.3428807258605957,1.1406630277633667,1.1406630277633667,3.579803466796875,98.40306091308594,3.719153642654419,lb,98.40306091308594
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.h,18.51709747314453,0.4100036919116974,27.19275665283203,2.613239288330078,1.1420775651931763,19.636489868164062,1.1420775651931763,0.17503051459789276,3.3463287353515625,1.1420775651931763,1.1420775651931763,3.619022846221924,90.92034912109375,11.138910293579102,lb,90.92034912109375
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.cpp,1.4825541973114014,25.244670867919922,49.21408462524414,2.2399847507476807,1.1129339933395386,9.524628639221191,1.4825541973114014,6.2250542640686035,3.6449084281921387,1.4825541973114014,1.4825541973114014,3.4319334030151367,121.4102554321289,16.329381942749023,lb,121.4102554321289
bgslibrary\bgslibrary\algorithms\CodeBook.cpp,15.333993911743164,11.279886245727539,24.74466896057129,27.377588272094727,3.0717036724090576,7.254406929016113,3.448624610900879,0.5257419943809509,4.373885631561279,14.172768592834473,3.448624610900879,3.5658273696899414,30.126192092895508,40.82756805419922,main,40.82756805419922
bgslibrary\bgslibrary\algorithms\MultiLayer.h,27.86918067932129,29.029129028320312,95.2303695678711,41.14886474609375,120.49005889892578,24.51003646850586,3.4049160480499268,6.288562297821045,7.990497589111328,13.82667064666748,3.4049160480499268,5.8752031326293945,71.99681854248047,36.53250503540039,MultiLayer,120.49005889892578
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.h,18.554250717163086,0.410692036151886,27.260196685791016,2.614647388458252,1.1423161029815674,19.69334602355957,1.1423161029815674,0.17523743212223053,3.346909999847412,1.1423161029815674,1.1423161029815674,3.6199750900268555,91.07278442382812,11.148544311523438,lb,91.07278442382812
bgslibrary\gui\qt\texteditor.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6460968852043152,0.0,0.0,0.0,0.0,0.0,TwoPoints,0.6460968852043152
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.cpp,18.732681274414062,12.675445556640625,65.1412582397461,8.276040077209473,7.918846607208252,24.685354232788086,7.918846607208252,69.55016326904297,7.07996940612793,15.180978775024414,7.918846607208252,8.421506881713867,51.84022903442383,14.97332763671875,T2F,69.55016326904297
bgslibrary\bgslibrary\algorithms\MultiLayer.cpp,25.542652130126953,39.99726104736328,111.85880279541016,49.469573974609375,121.14427185058594,25.14091682434082,8.866131782531738,54.202354431152344,9.092222213745117,20.347944259643555,8.866131782531738,11.127650260925293,84.09524536132812,41.061710357666016,MultiLayer,121.14427185058594
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.hpp,2.764909029006958,39.661529541015625,172.58047485351562,41.92683410644531,6.335237503051758,3.5703284740448,2.764909029006958,26.372297286987305,5.445531845092773,2.764909029006958,2.764909029006958,7.037989616394043,74.97996520996094,33.980751037597656,LBP_MRF,172.58047485351562
bgslibrary\gui\mfc\src\stdafx.cpp,0.0,0.0,10.867718696594238,0.0,0.0,0.0,0.0,0.3018810749053955,0.0,0.0,0.0,0.0,1.1141974925994873,0.0,LBP_MRF,10.867718696594238
bgslibrary\gui\qt\ui_mainwindow.h,13.645788192749023,35.061588287353516,5.827749252319336,6.675918102264404,7.955615997314453,4.705269813537598,7.338771343231201,48.64622497558594,6.7391228675842285,16.454923629760742,7.338771343231201,12.576011657714844,15.92895793914795,51.121829986572266,main,51.121829986572266
bgslibrary\bgslibrary\algorithms\GMG.cpp,23.613170623779297,23.408864974975586,11.589824676513672,7.357962131500244,7.2769598960876465,21.407045364379883,7.922171592712402,4.059366226196289,6.1474199295043945,17.435274124145508,7.922171592712402,10.896395683288574,9.35881233215332,17.055253982543945,IMBS,23.613170623779297
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.cpp,2.322946071624756,20.901084899902344,79.19841003417969,27.798297882080078,4.762818336486816,4.665858745574951,2.322946071624756,5.124818325042725,5.0831522941589355,2.322946071624756,2.322946071624756,4.247830390930176,66.12934112548828,15.228081703186035,LBP_MRF,79.19841003417969
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.hpp,59.51356887817383,6.180127143859863,10.60190200805664,4.89105224609375,4.862044811248779,2.875215768814087,6.75433349609375,23.974756240844727,4.60270881652832,25.680662155151367,5.165993690490723,8.281986236572266,9.556102752685547,16.45671844482422,IMBS,59.51356887817383
bgslibrary\bgslibrary\algorithms\dp\Bgs.h,3.09328293800354,9.743613243103027,17.4498291015625,6.204266548156738,6.981855392456055,15.287903785705566,6.981855392456055,3.903360366821289,5.296851634979248,3.09328293800354,6.981855392456055,7.487710952758789,9.147652626037598,16.5459041595459,LBP_MRF,17.4498291015625
bgslibrary\bgslibrary\algorithms\T2F\MRF.cpp,3.417463541030884,12.277961730957031,79.55255889892578,8.585712432861328,7.235789775848389,6.138980865478516,5.7381181716918945,98.07073211669922,7.060892105102539,19.217254638671875,5.7381181716918945,9.837185859680176,17.263935089111328,9.968911170959473,T2F,98.07073211669922
bgslibrary\bgslibrary\algorithms\lb\BGModelGauss.h,1.1423161029815674,0.3541572690010071,24.174102783203125,2.3024215698242188,1.1423161029815674,13.483736991882324,1.1423161029815674,0.0,3.346909999847412,1.1423161029815674,1.1423161029815674,3.5878114700317383,99.11290740966797,3.7299859523773193,lb,99.11290740966797
bgslibrary\bgslibrary\tools\FuzzyUtils.cpp,0.0,1.0,65.86125183105469,14.892017364501953,1.0,0.0,1.0,31.80463409423828,1.0318790674209595,0.0,1.0,0.0,50.41392135620117,16.716140747070312,LBP_MRF,65.86125183105469
bgslibrary\bgslibrary\algorithms\KDE\NPBGSubtractor.cpp,7.195854187011719,91.9065933227539,33.4526481628418,52.66176986694336,4.704905033111572,35.41459274291992,4.736025333404541,2.5251424312591553,5.664825439453125,1.0571367740631104,1.0571367740631104,5.458405017852783,4.636172294616699,24.89324188232422,KDE,91.9065933227539
bgslibrary\gui\qt\mainwindow.h,14.404022216796875,0.0,26.0747013092041,2.233721971511841,1.1099867820739746,22.132081985473633,1.465927004814148,17.16327476501465,5.148397922515869,2.4659271240234375,1.465927004814148,4.499181270599365,9.210341453552246,54.61723709106445,main,54.61723709106445
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.cpp,19.30026626586914,10.92972469329834,26.952526092529297,6.3660101890563965,7.028829574584961,13.439643859863281,7.028829574584961,4.005988121032715,5.228780269622803,15.677212715148926,7.028829574584961,7.514233112335205,86.90692901611328,14.89484977722168,lb,86.90692901611328
bgslibrary\bgslibrary\algorithms\LBSP\DistanceUtils.h,7.052346706390381,8.00865650177002,25.462881088256836,75.2301025390625,5.164575099945068,7.297093391418457,1.407173752784729,1.3917251825332642,5.606494903564453,17.82560157775879,1.407173752784729,7.49430513381958,41.21025466918945,9.569642066955566,LBSP,75.2301025390625
bgslibrary\bgslibrary\algorithms\ViBe.cpp,20.562166213989258,9.003762245178223,11.723702430725098,6.5553879737854,5.6739044189453125,18.890871047973633,2.4921271800994873,3.34468936920166,4.676871299743652,74.00452423095703,2.4921271800994873,6.572785377502441,6.786101341247559,15.61253547668457,ViBe,74.00452423095703
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.cpp,18.436141967773438,3.4942731857299805,11.136529922485352,5.338508605957031,3.366546630859375,12.305315971374512,3.366546630859375,0.17457115650177002,3.327138662338257,1.1342049837112427,3.366546630859375,3.593961715698242,1.5001229047775269,11.241971015930176,IMBS,18.436141967773438
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobResult.h,1.4611846208572388,0.0,0.0,29.894607543945312,103.64310455322266,1.9209320545196533,1.4611846208572388,0.0,4.807833194732666,12.418252944946289,1.4611846208572388,3.822457790374756,4.867698669433594,10.076712608337402,MultiLayer,103.64310455322266
bgslibrary\bgslibrary\algorithms\DPAdaptiveMedian.h,18.29794692993164,0.3471217751502991,6.60389518737793,2.6049323081970215,1.1406630277633667,24.264450073242188,1.1406630277633667,0.17379926145076752,3.3428807258605957,1.1406630277633667,1.1406630277633667,3.6133711338043213,1.5058443546295166,12.91780948638916,PBAS,24.264450073242188
bgslibrary\bgslibrary\tools\PixelUtils.h,0.0,2.0534424781799316,4.106884956359863,0.0,2.0534424781799316,0.0,2.0534424781799316,0.0,1.0598658323287964,0.0,2.0534424781799316,0.0,0.0,1.0,LBP_MRF,4.106884956359863
bgslibrary\bgslibrary\algorithms\dp\ZivkovicAGMM.h,3.108466625213623,11.348223686218262,36.54933547973633,6.233815670013428,6.8091721534729,14.742561340332031,5.081872940063477,6.224390506744385,5.302629470825195,3.108466625213623,5.081872940063477,7.537725925445557,12.835970878601074,21.70978546142578,LBP_MRF,36.54933547973633
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.cpp,19.279396057128906,10.92972469329834,10.274738311767578,6.3660101890563965,7.028829574584961,24.80069923400879,7.028829574584961,7.337718486785889,5.228780269622803,15.677212715148926,7.028829574584961,7.514233112335205,50.756710052490234,14.910813331604004,lb,50.756710052490234
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.h,18.29794692993164,0.3471217751502991,6.60389518737793,2.6049323081970215,1.1406630277633667,22.264450073242188,1.1406630277633667,3.0231001377105713,3.3428807258605957,1.1406630277633667,1.1406630277633667,3.6133711338043213,15.752347946166992,12.91780948638916,PBAS,22.264450073242188
bgslibrary\bgslibrary\VideoCapture.cpp,12.180745124816895,36.20998764038086,13.857686996459961,3.4025726318359375,1.6102880239486694,2.0814414024353027,2.0814414024353027,15.25575065612793,4.047848701477051,43.5334358215332,2.0814414024353027,4.792598247528076,45.76703643798828,17.7490291595459,lb,45.76703643798828
bgslibrary\examples\Demo2.cpp,9.797968864440918,20.874666213989258,8.841940879821777,32.29257583618164,4.4195942878723145,14.210190773010254,1.62916100025177,3.349390745162964,4.498647689819336,12.050915718078613,1.62916100025177,5.3369035720825195,5.3630852699279785,71.08710479736328,main,71.08710479736328
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.cpp,11.513895988464355,19.81290054321289,47.55326843261719,29.67994499206543,12.339028358459473,54.61305618286133,9.373528480529785,8.847881317138672,8.129010200500488,69.68694305419922,9.026769638061523,12.144291877746582,16.98313331604004,34.467926025390625,ViBe,69.68694305419922
bgslibrary\bgslibrary\algorithms\SigmaDelta.cpp,19.52733039855957,10.697362899780273,27.133228302001953,8.211084365844727,7.129120826721191,13.28019905090332,151.19435119628906,3.863260507583618,5.4954752922058105,16.964685440063477,7.129120826721191,7.871885776519775,7.178409576416016,15.269076347351074,SigmaDelta,151.19435119628906
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.h,4.226753234863281,16.558942794799805,26.949026107788086,9.113558769226074,10.95498275756836,13.588794708251953,7.899712085723877,6.7498297691345215,134.6232147216797,4.226753234863281,7.899712085723877,8.2990083694458,12.399519920349121,19.399049758911133,TwoPoints,134.6232147216797
bgslibrary\bgslibrary\algorithms\MultiLayer\blob.h,6.928739070892334,2.8672373294830322,4.878376483917236,4.664212226867676,87.2866439819336,8.797978401184082,2.7832863330841064,0.13551045954227448,3.49411940574646,15.225544929504395,1.3496677875518799,8.765780448913574,4.575947284698486,46.40701675415039,MultiLayer,87.2866439819336
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEHistogram.hpp,2.238961696624756,38.05624771118164,147.0990753173828,41.86967468261719,5.455105781555176,3.9282944202423096,2.238961696624756,24.09099006652832,5.165843486785889,12.975438117980957,2.238961696624756,5.517101764678955,70.34476470947266,25.590923309326172,LBP_MRF,147.0990753173828
bgslibrary\bgslibrary\algorithms\SigmaDelta\sdLaMa091.cpp,2.9940121173858643,8.997049331665039,49.33295440673828,6.488831043243408,6.747457027435303,10.890762329101562,88.12115478515625,3.71862530708313,5.09328031539917,7.627620697021484,7.013095855712891,11.930715560913086,25.317960739135742,36.18756866455078,SigmaDelta,88.12115478515625
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV1.h,19.554250717163086,4.354157447814941,11.813361167907715,4.614647388458252,3.1423161029815674,23.36107635498047,3.1423161029815674,3.3183112144470215,4.346909999847412,2.1423161029815674,3.1423161029815674,5.7630486488342285,7.566708087921143,12.148544311523438,PBAS,23.36107635498047
bgslibrary\bgslibrary\VideoCapture.h,1.3787121772766113,13.679306030273438,4.950002670288086,0.30006247758865356,0.0,0.37871214747428894,0.37871214747428894,0.1375000774860382,1.4395599365234375,15.37468147277832,0.37871214747428894,1.1375000476837158,4.677633762359619,9.180588722229004,ViBe,15.37468147277832
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.h,7.789320468902588,1.0,12.361315727233887,0.3140444755554199,1.0,0.3541244864463806,1.3541245460510254,19.20147132873535,1.4166122674942017,0.3541244864463806,1.3541245460510254,0.14390715956687927,2.859252691268921,8.03957748413086,T2F,19.20147132873535
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.cpp,1.0487287044525146,0.35697412490844727,6.70949125289917,3.3923912048339844,61.22870635986328,14.517070770263672,1.0487287044525146,0.5334329605102539,4.100834846496582,1.0487287044525146,1.0487287044525146,6.853909492492676,5.479053974151611,41.971397399902344,MultiLayer,61.22870635986328
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.h,1.1423161029815674,0.0,0.0,2.3024215698242188,108.63978576660156,1.667729377746582,1.1423161029815674,0.0,4.754361629486084,1.1423161029815674,1.1423161029815674,3.6106505393981934,5.073594093322754,4.665259838104248,MultiLayer,108.63978576660156
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.h,18.798233032226562,0.35467076301574707,6.848579406738281,2.615354299545288,1.1424355506896973,19.72189712524414,1.1424355506896973,0.18038633465766907,3.3472015857696533,1.1424355506896973,1.1424355506896973,3.625497579574585,1.521012783050537,11.329957008361816,PBAS,19.72189712524414
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.h,25.42165184020996,12.75639533996582,132.68438720703125,69.33786010742188,104.06875610351562,7.059699058532715,1.133360505104065,1.4855971336364746,3.325079917907715,12.2041597366333,1.133360505104065,179.25177001953125,74.78233337402344,8.858288764953613,general,179.25177001953125
bgslibrary\bgslibrary\algorithms\GMG.h,19.71021270751953,4.352118015289307,7.831243515014648,4.611837863922119,3.1418397426605225,27.987930297851562,3.1418397426605225,2.179975748062134,4.345749378204346,2.1418397426605225,3.1418397426605225,5.623225212097168,4.519521236419678,12.309611320495605,PBAS,27.987930297851562
bgslibrary\bgslibrary\algorithms\MultiLayer\CMultiLayerBGS.cpp,20.56148910522461,63.25200271606445,241.99696350097656,189.92242431640625,63.40693283081055,32.152015686035156,6.613027095794678,34.63275909423828,9.126866340637207,35.7666130065918,6.448528289794922,15.141483306884766,139.98681640625,59.54956817626953,LBP_MRF,241.99696350097656
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEImage.cpp,4.261131286621094,21.740238189697266,104.24066925048828,30.82663917541504,10.72137451171875,9.08769416809082,2.2372992038726807,32.132843017578125,6.098414897918701,12.07824993133545,1.860459566116333,17.198474884033203,77.30428314208984,31.969518661499023,LBP_MRF,104.24066925048828
bgslibrary\bgslibrary\algorithms\T2FGMM_UV.cpp,18.78788948059082,10.757842063903809,10.065678596496582,6.296689033508301,6.951172828674316,24.07225227355957,6.951172828674316,43.578147888183594,5.194971084594727,15.216388702392578,6.951172828674316,7.443898677825928,49.587669372558594,14.695517539978027,lb,49.587669372558594
