file_path,app,backends,bin,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\t\unit\contrib\django\__init__.py,3.4749231338500977,0.17289286851882935,3.175642967224121,102.93352508544922,1.0009167194366455,4.050981044769287,1.0009167194366455,1.0009167194366455,1.17380952835083,2.4740066528320312,contrib,102.93352508544922
celery\t\unit\concurrency\test_concurrency.py,59.17940139770508,14.82990550994873,47.296234130859375,14.652116775512695,92.95938110351562,5.378007411956787,11.065587997436523,4.937704563140869,21.12958335876465,54.32794952392578,events,92.95938110351562
celery\celery\app\autoretry.py,66.27713012695312,10.602070808410645,11.322726249694824,3.734029531478882,1.000950813293457,6.488495349884033,6.6770243644714355,2.7441463470458984,7.0193328857421875,11.232583045959473,app,66.27713012695312
celery\celery\app\events.py,65.4586410522461,7.403678894042969,11.329673767089844,1.160722017288208,116.50914001464844,1.0011072158813477,1.0011072158813477,1.0011072158813477,5.678181171417236,3.927671432495117,events,116.50914001464844
celery\t\smoke\tests\quorum_queues\test_qos.py,77.33204650878906,22.917240142822266,33.90048599243164,15.90445327758789,6.027828693389893,1.68956458568573,13.336688041687012,8.065722465515137,9.902010917663574,107.46483612060547,worker,107.46483612060547
celery\celery\events\receiver.py,79.98609924316406,6.838585376739502,24.79283905029297,38.32109069824219,149.5164337158203,1.9105007648468018,11.045233726501465,8.81914234161377,12.583389282226562,71.3255844116211,events,149.5164337158203
celery\t\unit\app\test_beat.py,98.56953430175781,55.44874954223633,90.52178192138672,22.804597854614258,32.52768325805664,6.897824764251709,32.09326934814453,10.144749641418457,27.18411636352539,20.367908477783203,app,98.56953430175781
celery\t\unit\app\__init__.py,53.6331787109375,0.4865780472755432,3.1758406162261963,1.174005150794983,1.000917673110962,1.000917673110962,1.000917673110962,1.000917673110962,2.6442410945892334,1.174005150794983,app,53.6331787109375
celery\t\unit\backends\test_database.py,90.00580596923828,162.38475036621094,141.16543579101562,22.404508590698242,45.83689498901367,11.800596237182617,28.26913070678711,10.14522647857666,21.81774139404297,122.7610855102539,backends,162.38475036621094
celery\t\unit\worker\test_state.py,31.477252960205078,14.62645149230957,85.42102813720703,20.386777877807617,14.963560104370117,10.355687141418457,51.345985412597656,7.610642433166504,23.374467849731445,96.79182434082031,worker,96.79182434082031
celery\t\unit\apps\test_multi.py,72.02336120605469,8.049509048461914,63.45792770385742,11.701446533203125,15.329093933105469,5.095932960510254,14.534002304077148,3.8984932899475098,39.80607986450195,76.01008605957031,worker,76.01008605957031
celery\examples\stamping\revoke_example.py,7.645851135253906,12.257043838500977,9.159212112426758,6.106970310211182,5.4536566734313965,1.0008256435394287,59.25789260864258,2.974327325820923,3.6766557693481445,8.390815734863281,loaders,59.25789260864258
celery\celery\backends\gcs.py,73.61985778808594,140.8241424560547,46.4377555847168,14.784785270690918,14.80492877960205,14.138436317443848,14.978943824768066,15.645169258117676,19.439390182495117,19.129934310913086,backends,140.8241424560547
celery\celery\utils\debug.py,47.093414306640625,3.1118412017822266,35.16736602783203,4.829988956451416,13.360763549804688,4.9443254470825195,6.742027282714844,3.376588821411133,113.74140930175781,5.427413463592529,utils,113.74140930175781
celery\t\unit\test_canvas.py,62.3323974609375,11.426837921142578,13.357061386108398,7.288515090942383,2.593533754348755,1.000842809677124,9.059514045715332,3.8253514766693115,7.00091552734375,69.40943908691406,worker,69.40943908691406
celery\celery\concurrency\base.py,83.29363250732422,21.54439926147461,21.20399284362793,8.432623863220215,54.469871520996094,6.034953594207764,17.430997848510742,6.918948173522949,22.15245819091797,61.795799255371094,app,83.29363250732422
celery\examples\gevent\celeryconfig.py,11.928906440734863,50.64078903198242,11.450231552124023,4.97969388961792,39.757835388183594,1.0008964538574219,8.436878204345703,2.759108543395996,7.225526332855225,24.592378616333008,backends,50.64078903198242
celery\t\unit\backends\test_rpc.py,86.1849594116211,123.4136962890625,66.77063751220703,15.127470016479492,118.48358154296875,3.4731814861297607,13.785197257995605,5.772022724151611,51.44226837158203,70.68566131591797,backends,123.4136962890625
celery\examples\next-steps\proj\tasks.py,65.92337799072266,4.593899726867676,9.640050888061523,4.3400797843933105,1.0008964538574219,1.0008964538574219,7.339272499084473,3.1136884689331055,3.2415921688079834,7.310400009155273,app,65.92337799072266
celery\celery\_state.py,85.98234558105469,12.349384307861328,19.424898147583008,4.939592361450195,11.709478378295898,119.555908203125,63.29182052612305,5.138435363769531,32.49287033081055,80.99272155761719,fixups,119.555908203125
celery\t\smoke\conftest.py,79.5466079711914,61.14702606201172,116.98806762695312,57.119178771972656,5.6520843505859375,11.367206573486328,11.305208206176758,5.948626518249512,14.531607627868652,126.66687774658203,worker,126.66687774658203
celery\t\unit\bin\proj\daemon.py,58.03758239746094,0.837730884552002,106.73535919189453,1.001030683517456,1.001030683517456,1.001030683517456,1.4028778076171875,1.001030683517456,3.1707022190093994,1.001030683517456,bin,106.73535919189453
celery\celery\worker\consumer\tasks.py,73.83174133300781,16.387081146240234,27.43536949157715,12.40878677368164,11.100157737731934,3.5572867393493652,13.025074005126953,10.434438705444336,8.753106117248535,112.97872924804688,worker,112.97872924804688
celery\t\unit\contrib\test_pytest.py,47.13594055175781,7.471711158752441,10.76827335357666,105.05268096923828,5.454193115234375,3.921959638595581,6.52822732925415,3.584557056427002,7.816484451293945,26.988767623901367,contrib,105.05268096923828
celery\t\unit\worker\test_request.py,105.52225494384766,84.6111068725586,65.83504486083984,24.507675170898438,179.4588165283203,10.067792892456055,85.85438537597656,19.02269744873047,42.99774932861328,113.41293334960938,events,179.4588165283203
celery\celery\utils\saferepr.py,50.26209259033203,4.472228050231934,43.08554458618164,8.114572525024414,5.440375804901123,5.588131427764893,4.063461780548096,3.2785751819610596,72.56629180908203,7.660516262054443,utils,72.56629180908203
celery\celery\worker\consumer\consumer.py,109.82244873046875,39.910316467285156,74.71176147460938,41.14292526245117,166.5548095703125,14.285646438598633,106.45228576660156,15.961702346801758,30.167926788330078,140.671630859375,events,166.5548095703125
celery\t\integration\test_mem_leak_in_exception_handling.py,73.91743469238281,53.1866455078125,114.73856353759766,17.294963836669922,6.153852462768555,8.127492904663086,16.83431053161621,11.130562782287598,31.906023025512695,33.3328857421875,bin,114.73856353759766
celery\t\unit\security\test_security.py,78.96785736083984,9.872214317321777,51.29519271850586,16.322134017944336,5.942811489105225,5.758142471313477,12.781100273132324,164.68992614746094,13.827228546142578,14.118671417236328,security,164.68992614746094
celery\celery\bin\call.py,61.76958084106445,8.281302452087402,114.69222259521484,7.273754596710205,3.8550891876220703,2.986452102661133,9.155150413513184,4.8366827964782715,10.133347511291504,6.498134136199951,bin,114.69222259521484
celery\t\unit\contrib\proj\xyzzy.py,60.033416748046875,3.512781858444214,5.451715469360352,100.36861419677734,1.0010359287261963,1.0010359287261963,5.739365100860596,2.5804789066314697,2.5318796634674072,5.887434005737305,contrib,100.36861419677734
celery\examples\celery_http_gateway\manage.py,5.937810897827148,2.089996814727783,32.274749755859375,2.3278911113739014,3.6547577381134033,5.935984134674072,5.37299108505249,2.7058277130126953,8.768710136413574,3.5497958660125732,bin,32.274749755859375
celery\celery\utils\annotations.py,16.10841941833496,2.4183688163757324,3.334186553955078,3.629587411880493,1.0009828805923462,1.5573220252990723,1.0009828805923462,1.943248987197876,83.4655990600586,1.0009828805923462,utils,83.4655990600586
celery\celery\contrib\migrate.py,98.68130493164062,19.431625366210938,31.613018035888672,79.11625671386719,18.09868621826172,4.1734161376953125,59.978614807128906,20.586688995361328,10.8379545211792,83.61009216308594,app,98.68130493164062
celery\t\unit\utils\test_text.py,74.85808563232422,9.268317222595215,93.33690643310547,10.062127113342285,1.0007754564285278,1.0007754564285278,8.091352462768555,4.2929368019104,84.25594329833984,8.508183479309082,bin,93.33690643310547
celery\t\smoke\workers\other.py,57.66441345214844,1.3338133096694946,101.82061767578125,10.682332038879395,4.7639994621276855,8.991157531738281,5.284657001495361,1.8065367937088013,11.415356636047363,124.4500732421875,worker,124.4500732421875
celery\t\unit\tasks\test_result.py,106.94988250732422,102.14766693115234,78.65196228027344,29.828481674194336,22.97364616394043,10.0437650680542,52.1462287902832,16.98550033569336,28.04305648803711,83.44226837158203,app,106.94988250732422
celery\celery\worker\consumer\gossip.py,93.459716796875,16.16576385498047,39.074649810791016,9.701098442077637,168.5563507080078,4.768433570861816,87.00035095214844,16.933378219604492,20.484098434448242,130.7244415283203,events,168.5563507080078
celery\t\unit\bin\__init__.py,2.1749229431152344,0.1730874627828598,99.37017059326172,1.174005150794983,1.000917673110962,1.000917673110962,1.3586938381195068,1.000917673110962,1.5317813158035278,1.174005150794983,bin,99.37017059326172
celery\celery\bin\list.py,68.1568603515625,5.012193202972412,118.36017608642578,4.2546234130859375,2.3488881587982178,1.0009949207305908,5.680191516876221,5.422680377960205,5.57853364944458,4.748320579528809,bin,118.36017608642578
celery\celery\worker\consumer\connection.py,3.3874523639678955,1.3167881965637207,12.19154167175293,3.938920497894287,4.4007110595703125,1.5981985330581665,6.2186760902404785,1.0009998083114624,3.622441291809082,89.04683685302734,worker,89.04683685302734
celery\celery\states.py,5.33560848236084,6.192047119140625,8.593724250793457,1.1542216539382935,12.869375228881836,1.9230949878692627,3.4499590396881104,1.7912416458129883,2.609800100326538,6.818619251251221,events,12.869375228881836
celery\docs\changelog_formatter.py,51.040489196777344,6.818341255187988,38.300018310546875,17.852603912353516,9.079575538635254,11.670777320861816,13.22840690612793,11.699402809143066,30.472389221191406,9.351078987121582,app,51.040489196777344
celery\t\unit\utils\test_local.py,54.56886672973633,7.2520012855529785,53.276676177978516,15.594770431518555,6.610413074493408,6.883503437042236,12.50352668762207,7.398115634918213,84.0078353881836,11.995916366577148,utils,84.0078353881836
celery\t\smoke\tasks.py,44.62894821166992,19.140600204467773,94.69862365722656,4.703545570373535,1.0009334087371826,2.2412102222442627,7.684728145599365,4.150728225708008,90.8975601196289,12.093235969543457,bin,94.69862365722656
celery\celery\worker\components.py,76.66865539550781,15.964165687561035,79.11885070800781,12.678991317749023,185.0428924560547,6.573572158813477,18.65101432800293,7.398502826690674,31.422548294067383,96.49483489990234,events,185.0428924560547
celery\t\unit\events\__init__.py,4.614504337310791,0.1730874627828598,5.615421772003174,1.174005150794983,97.43250274658203,1.000917673110962,1.000917673110962,1.000917673110962,3.613586664199829,1.174005150794983,events,97.43250274658203
celery\t\unit\app\test_control.py,92.0127944946289,24.267948150634766,100.15345001220703,77.37294006347656,111.19659423828125,6.7337775230407715,65.55254364013672,12.940049171447754,46.35798263549805,27.56658172607422,events,111.19659423828125
