file_path,backtest,contrib,data,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\tests\data_mid_layer_tests\test_handler_storage.py,5.218883514404297,9.695267677307129,85.03660583496094,6.802454948425293,15.373172760009766,6.345532417297363,107.81453704833984,16.193620681762695,22.187007904052734,tests,107.81453704833984
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,5.649245738983154,62.30741882324219,15.98387336730957,10.392236709594727,11.12266731262207,85.47206115722656,7.32025146484375,10.974434852600098,21.195772171020508,strategy,85.47206115722656
qlib\qlib\rl\reward.py,8.475139617919922,4.197549819946289,1.3920254707336426,87.36031341552734,0.0,2.9482221603393555,1.0012303590774536,5.278863906860352,14.547369003295898,rl,87.36031341552734
qlib\tests\ops\test_special_ops.py,6.158468246459961,10.916366577148438,82.6025161743164,4.645816326141357,7.228592395782471,9.630163192749023,110.12387084960938,12.681365013122559,22.380538940429688,tests,110.12387084960938
qlib\qlib\contrib\model\pytorch_lstm.py,6.9362406730651855,72.45962524414062,90.11287689208984,39.63429641723633,44.72506332397461,24.37854766845703,79.68511199951172,76.98261260986328,53.86821746826172,data,90.11287689208984
qlib\examples\benchmarks_dynamic\baseline\rolling_benchmark.py,7.851900100708008,32.78138732910156,80.23543548583984,11.296623229980469,12.405176162719727,14.480888366699219,17.68666648864746,22.181798934936523,132.94700622558594,workflow,132.94700622558594
qlib\qlib\workflow\task\collect.py,8.022275924682617,11.968488693237305,13.175179481506348,10.232279777526855,15.431801795959473,15.481101989746094,11.66636848449707,18.012224197387695,147.25601196289062,workflow,147.25601196289062
qlib\qlib\rl\utils\log.py,4.877406120300293,14.331934928894043,54.13062286376953,68.49183654785156,22.380584716796875,14.693111419677734,12.256765365600586,71.33222961425781,41.97071838378906,utils,71.33222961425781
qlib\qlib\backtest\report.py,63.529266357421875,18.860050201416016,100.69352722167969,23.66205406188965,32.130828857421875,25.48665428161621,46.06436538696289,28.662059783935547,45.70904541015625,data,100.69352722167969
qlib\qlib\contrib\data\__init__.py,1.001301884651184,64.41008758544922,63.963958740234375,1.001301884651184,3.9977474212646484,1.001301884651184,4.999049186706543,6.7972517013549805,8.730030059814453,contrib,64.41008758544922
qlib\qlib\rl\order_execution\simulator_simple.py,108.21141052246094,12.050382614135742,88.34335327148438,70.25474548339844,40.394840240478516,5.315434455871582,11.391153335571289,23.078704833984375,33.97850799560547,backtest,108.21141052246094
qlib\examples\data_demo\data_mem_resuse_demo.py,5.821967601776123,16.596460342407227,84.47331237792969,6.974254608154297,9.886330604553223,10.774322509765625,14.50676155090332,15.644883155822754,142.19754028320312,workflow,142.19754028320312
qlib\qlib\data\cache.py,12.569931030273438,22.01628303527832,117.86534118652344,82.00374603271484,75.15818786621094,25.411287307739258,30.016939163208008,36.068355560302734,65.97789764404297,data,117.86534118652344
qlib\qlib\contrib\report\data\ana.py,2.2401745319366455,59.614288330078125,72.91743469238281,5.373353958129883,36.98812484741211,9.76523494720459,10.32279109954834,12.026556968688965,15.877701759338379,data,72.91743469238281
qlib\examples\highfreq\highfreq_processor.py,2.0232977867126465,9.783923149108887,73.5146713256836,2.099783182144165,5.209066390991211,3.1360344886779785,14.191437721252441,10.652508735656738,14.686812400817871,data,73.5146713256836
qlib\qlib\contrib\data\processor.py,2.281186103820801,59.83391189575195,74.55337524414062,4.34208345413208,22.458032608032227,6.460906982421875,11.039538383483887,10.7076416015625,18.782264709472656,data,74.55337524414062
qlib\qlib\rl\strategy\__init__.py,3.6284241676330566,5.94570779800415,0.0,86.6097412109375,0.0,98.20487213134766,1.0013008117675781,5.94570779800415,7.3212785720825195,strategy,98.20487213134766
qlib\scripts\get_data.py,3.2397048473358154,6.6647233963012695,67.30878448486328,4.885689735412598,13.15746784210205,5.1080169677734375,7.232298374176025,9.227522850036621,10.679235458374023,data,67.30878448486328
qlib\qlib\rl\data\pickle_styled.py,102.30735778808594,13.037714004516602,101.16771697998047,69.60189056396484,28.970781326293945,5.1823248863220215,12.816473007202148,23.392229080200195,41.64011001586914,backtest,102.30735778808594
qlib\tests\misc\test_sepdf.py,1.0010271072387695,7.099628925323486,62.27751159667969,3.4846580028533936,4.8922882080078125,3.807429313659668,105.2437515258789,10.062397003173828,14.54712200164795,tests,105.2437515258789
qlib\qlib\model\riskmodel\base.py,3.2532291412353516,18.316814422607422,55.681095123291016,6.142918109893799,27.138721466064453,9.785868644714355,11.6385498046875,17.70726203918457,43.234989166259766,data,55.681095123291016
qlib\tests\rl\test_finite_env.py,5.082019329071045,10.946786880493164,59.072349548339844,66.392578125,29.59754180908203,6.183948040008545,103.8018798828125,12.258391380310059,44.825042724609375,tests,103.8018798828125
qlib\qlib\contrib\torch.py,1.001240611076355,63.07352828979492,68.98033905029297,1.001240611076355,4.2785491943359375,1.001240611076355,6.254482746124268,7.223929405212402,10.52342700958252,data,68.98033905029297
qlib\qlib\backtest\account.py,82.30867767333984,14.670248031616211,63.63705825805664,15.598482131958008,29.94783592224121,23.89044189453125,14.772671699523926,14.653889656066895,44.33583068847656,backtest,82.30867767333984
qlib\qlib\rl\order_execution\interpreter.py,4.031042098999023,9.604872703552246,86.9900894165039,72.95708465576172,48.266204833984375,4.9169206619262695,9.35704517364502,19.233909606933594,32.369468688964844,data,86.9900894165039
qlib\qlib\contrib\model\pytorch_gats.py,6.933157444000244,71.55460357666016,114.16792297363281,39.06479263305664,53.62386703491211,26.754634857177734,78.45899963378906,76.3508529663086,65.9432373046875,data,114.16792297363281
qlib\tests\model\test_general_nn.py,3.171416759490967,74.94991302490234,86.73836517333984,6.326673984527588,21.347557067871094,13.338822364807129,143.876953125,18.537948608398438,29.474578857421875,tests,143.876953125
qlib\qlib\backtest\utils.py,76.74207305908203,14.24700927734375,76.85414123535156,6.291375160217285,56.15868377685547,8.654924392700195,14.057098388671875,81.10694122314453,22.6122989654541,utils,81.10694122314453
qlib\qlib\contrib\model\pytorch_adarnn.py,9.772711753845215,68.2197265625,116.77458953857422,49.01772689819336,59.39937973022461,24.8428955078125,70.37705993652344,79.61665344238281,64.82366943359375,data,116.77458953857422
qlib\qlib\rl\simulator.py,5.740713596343994,4.758212566375732,0.4393358826637268,84.8847885131836,0.0,1.2163790464401245,1.00127375125885,5.015395164489746,5.4717230796813965,rl,84.8847885131836
qlib\qlib\contrib\tuner\pipeline.py,106.88536834716797,66.83857727050781,81.97032928466797,4.605122089385986,64.13389587402344,9.481571197509766,33.48808288574219,22.294416427612305,45.21455001831055,backtest,106.88536834716797
qlib\qlib\contrib\model\catboost_model.py,4.2484025955200195,69.89107513427734,79.38285827636719,10.722131729125977,13.521891593933105,13.625744819641113,75.20195007324219,15.33586597442627,50.649986267089844,data,79.38285827636719
