file_path,backtest,contrib,data,model,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\rl\trainer\vessel.py,8.985270500183105,22.4040470123291,66.71244812011719,29.76062774658203,83.869140625,14.503812789916992,55.096961975097656,20.723901748657227,52.556636810302734,run,83.869140625
qlib\qlib\backtest\profit_attribution.py,68.0570068359375,10.054577827453613,99.61190795898438,22.950727462768555,36.976505279541016,12.906347274780273,12.23123550415039,17.990619659423828,24.56406021118164,data,99.61190795898438
qlib\examples\nested_decision_execution\workflow.py,137.41574096679688,96.04781341552734,99.89533233642578,110.66671752929688,24.53766632080078,154.0524444580078,41.980369567871094,37.85606384277344,175.3944854736328,workflow,175.3944854736328
qlib\qlib\data\client.py,4.2441792488098145,12.998822212219238,65.37702941894531,17.75962257385254,18.621410369873047,8.398662567138672,9.408233642578125,18.100902557373047,38.161197662353516,data,65.37702941894531
qlib\qlib\utils\data.py,2.105146884918213,7.119918346405029,65.28099822998047,7.3464508056640625,4.6932525634765625,8.382951736450195,7.975889205932617,81.09955596923828,14.668231010437012,utils,81.09955596923828
qlib\tests\backtest\test_soft_topk_strategy_cold_start.py,93.31678771972656,11.551856994628906,2.993237257003784,8.201825141906738,1.115938425064087,112.83361053466797,110.5956039428711,13.176068305969238,31.40505599975586,strategy,112.83361053466797
qlib\tests\rl\test_logger.py,5.071891784667969,13.7711181640625,80.78195190429688,19.506229400634766,26.858549118041992,5.105920791625977,116.39630126953125,21.27933692932129,43.11521530151367,tests,116.39630126953125
qlib\qlib\backtest\decision.py,74.6690673828125,21.454837799072266,91.53257751464844,30.22191619873047,31.595922470092773,121.15577697753906,16.201091766357422,27.856529235839844,40.957435607910156,strategy,121.15577697753906
qlib\tests\rl\test_data_queue.py,1.4489599466323853,9.193358421325684,71.45001983642578,5.848870754241943,24.088321685791016,4.220157146453857,108.92668914794922,17.536243438720703,29.07340431213379,tests,108.92668914794922
qlib\qlib\contrib\report\analysis_position\rank_label.py,8.319551467895508,66.38959503173828,92.33387756347656,20.19522476196289,13.26321029663086,5.330968379974365,9.043655395507812,14.605984687805176,26.13606071472168,data,92.33387756347656
qlib\qlib\contrib\rolling\__init__.py,1.001301884651184,67.73343658447266,0.0,1.001301884651184,0.0,1.001301884651184,1.001301884651184,2.799504280090332,2.067117214202881,contrib,67.73343658447266
qlib\examples\model_interpreter\feature.py,1.7055978775024414,13.576560020446777,71.14335632324219,78.9621810913086,8.3245849609375,8.24620246887207,14.038140296936035,12.652705192565918,32.54938507080078,model,78.9621810913086
qlib\tests\dataset_tests\test_datalayer.py,1.0009644031524658,6.254323959350586,51.74836349487305,8.215315818786621,5.683560848236084,4.915627956390381,106.16070556640625,7.758505344390869,11.193136215209961,tests,106.16070556640625
qlib\qlib\model\interpret\base.py,1.6999619007110596,5.40193510055542,0.6886883974075317,73.73580932617188,0.9604451656341553,5.695918560028076,3.1789770126342773,5.264354228973389,13.262205123901367,model,73.73580932617188
qlib\qlib\contrib\report\data\__init__.py,1.0013008117675781,67.2598876953125,63.94326400756836,1.0013008117675781,3.9964540004730225,1.0013008117675781,4.99775505065918,6.794922828674316,9.881402969360352,contrib,67.2598876953125
qlib\qlib\workflow\online\manager.py,40.55437088012695,35.581199645996094,62.587158203125,115.64219665527344,38.92521667480469,148.62802124023438,33.7078971862793,23.823192596435547,241.01528930664062,workflow,241.01528930664062
qlib\qlib\tests\config.py,7.097045421600342,90.23237609863281,85.83937072753906,99.70825958251953,14.804253578186035,18.243053436279297,102.4430160522461,21.011106491088867,183.8187713623047,workflow,183.8187713623047
qlib\examples\benchmarks\LightGBM\features_resample_N.py,1.0010876655578613,8.00876235961914,48.5885124206543,1.4730044603347778,3.0,1.687512993812561,13.939454078674316,6.109217166900635,11.117692947387695,data,48.5885124206543
qlib\qlib\contrib\ops\high_freq.py,2.9852638244628906,58.40824508666992,85.6054458618164,2.967195510864258,19.1745548248291,8.079901695251465,12.728119850158691,13.901991844177246,17.248579025268555,data,85.6054458618164
qlib\qlib\utils\exceptions.py,1.0012952089309692,3.2563133239746094,0.0,1.0012952089309692,0.0,1.0012952089309692,1.0012952089309692,79.92693328857422,3.0025904178619385,utils,79.92693328857422
qlib\qlib\workflow\online\utils.py,17.580286026000977,27.269500732421875,14.103899002075195,109.6064682006836,11.238503456115723,22.441240310668945,8.1781005859375,81.01625061035156,205.1872100830078,workflow,205.1872100830078
qlib\qlib\contrib\meta\__init__.py,1.0012989044189453,61.976356506347656,7.951017379760742,1.0012989044189453,0.4969385862350464,1.0012989044189453,1.4982374906539917,3.2933437824249268,2.895092248916626,contrib,61.976356506347656
qlib\qlib\data\dataset\__init__.py,1.8443549871444702,14.370467185974121,91.51182556152344,6.995207786560059,44.35316848754883,6.5443220138549805,38.55769348144531,18.076799392700195,20.41572380065918,data,91.51182556152344
qlib\qlib\contrib\report\analysis_position\score_ic.py,8.188666343688965,69.21807861328125,71.34500885009766,21.47929573059082,5.3929924964904785,6.5740251541137695,8.218079566955566,12.39136028289795,24.055286407470703,data,71.34500885009766
qlib\tests\data_mid_layer_tests\test_handler.py,2.5369770526885986,9.717329025268555,77.8533935546875,4.858116149902344,7.167599201202393,5.917680740356445,115.86685180664062,12.546975135803223,16.461009979248047,tests,115.86685180664062
qlib\qlib\cli\run.py,9.122517585754395,17.902076721191406,23.039981842041016,20.541664123535156,81.75035858154297,20.710477828979492,10.82632064819336,20.393892288208008,167.3871307373047,workflow,167.3871307373047
qlib\examples\benchmarks\TFT\libs\utils.py,18.070877075195312,22.033479690551758,82.25218963623047,96.80359649658203,24.63709831237793,22.122251510620117,12.496809005737305,77.32105255126953,55.91973876953125,model,96.80359649658203
qlib\scripts\data_collector\fund\collector.py,8.207254409790039,18.6114501953125,99.41868591308594,19.26838493347168,102.3468246459961,9.138551712036133,29.555234909057617,22.445646286010742,27.575607299804688,run,102.3468246459961
qlib\qlib\rl\contrib\train_onpolicy.py,118.85106658935547,82.05261993408203,105.38461303710938,41.88798141479492,94.92208862304688,23.23255157470703,46.83735656738281,39.71541213989258,153.62274169921875,workflow,153.62274169921875
qlib\qlib\contrib\model\pytorch_transformer.py,7.533010482788086,71.97067260742188,96.28864288330078,104.14785766601562,26.856908798217773,25.65055274963379,79.90633392333984,76.9591064453125,54.089561462402344,model,104.14785766601562
qlib\qlib\workflow\task\gen.py,5.7899394035339355,19.1728572845459,76.39315795898438,20.77730941772461,33.42258834838867,20.177217483520508,72.02190399169922,15.206753730773926,132.88890075683594,workflow,132.88890075683594
qlib\qlib\contrib\online\online_model.py,1.94304358959198,72.7033920288086,93.69877624511719,74.67713928222656,6.4700093269348145,8.565903663635254,45.048622131347656,14.076425552368164,56.018226623535156,data,93.69877624511719
qlib\qlib\model\ens\__init__.py,1.5834764242172241,3.8123390674591064,0.0,65.9456787109375,0.43663090467453003,4.038912773132324,1.4379327297210693,3.2301647663116455,9.287882804870605,model,65.9456787109375
qlib\qlib\contrib\model\pytorch_localformer_ts.py,7.2921576499938965,73.61813354492188,102.55823516845703,113.38711547851562,48.362388610839844,26.061058044433594,71.46215057373047,77.8811264038086,62.77769470214844,model,113.38711547851562
qlib\tests\test_contrib_workflow.py,8.654497146606445,76.86345672607422,65.40139770507812,82.96671295166016,62.67132568359375,18.62652015686035,110.49173736572266,22.698009490966797,173.83363342285156,workflow,173.83363342285156
qlib\qlib\constant.py,1.92539644241333,1.4888356924057007,6.098974704742432,1.0012691020965576,8.273990631103516,2.5143799781799316,1.3193987607955933,3.1744656562805176,2.808234453201294,run,8.273990631103516
qlib\tests\test_pit.py,7.402808666229248,11.994001388549805,88.53687286376953,8.754596710205078,67.463134765625,8.734171867370605,111.94342803955078,22.39044189453125,28.032316207885742,tests,111.94342803955078
qlib\qlib\contrib\strategy\optimizer\base.py,3.6096510887145996,63.959712982177734,1.1521968841552734,2.739100456237793,0.0,98.79341888427734,1.00129234790802,7.887069225311279,10.98567008972168,strategy,98.79341888427734
qlib\qlib\contrib\report\analysis_position\__init__.py,7.7789306640625,65.23623657226562,1.4357291460037231,2.194976806640625,0.0,2.194976806640625,1.001287579536438,2.784245729446411,16.53058433532715,contrib,65.23623657226562
qlib\qlib\contrib\online\__init__.py,1.001301884651184,64.953857421875,0.0,1.001301884651184,0.0,1.001301884651184,1.001301884651184,2.799504280090332,30.9475154876709,contrib,64.953857421875
qlib\qlib\contrib\model\pytorch_tcn_ts.py,5.300525665283203,73.23149108886719,95.85706329345703,101.59979248046875,18.637632369995117,24.567081451416016,71.59566497802734,78.2331314086914,59.923095703125,model,101.59979248046875
qlib\qlib\contrib\evaluate.py,113.58616638183594,74.86261749267578,100.34545135498047,60.86183547973633,88.86720275878906,125.62214660644531,23.04892921447754,27.01740264892578,61.2230224609375,strategy,125.62214660644531
qlib\qlib\contrib\meta\data_selection\model.py,3.294121742248535,73.25241088867188,85.4920425415039,85.04949188232422,79.94342041015625,17.636581420898438,72.546875,24.10770034790039,68.71092224121094,data,85.4920425415039
qlib\qlib\contrib\workflow\record_temp.py,19.04789161682129,73.54448699951172,75.12503814697266,96.85460662841797,7.638400077819824,22.636795043945312,23.733684539794922,18.624786376953125,179.91622924804688,workflow,179.91622924804688
qlib\qlib\contrib\workflow\__init__.py,5.626317024230957,65.72517395019531,0.0,1.0012998580932617,0.0,5.048206329345703,2.0012998580932617,5.422452449798584,112.11453247070312,workflow,112.11453247070312
qlib\qlib\contrib\data\highfreq_provider.py,102.35808563232422,63.41425704956055,104.30696868896484,25.345640182495117,22.105854034423828,18.5026798248291,135.8935546875,26.967378616333008,40.5024299621582,tests,135.8935546875
qlib\scripts\data_collector\future_calendar_collector.py,4.780075550079346,18.27863883972168,113.27930450439453,36.39015579223633,82.47692108154297,17.827880859375,18.687097549438477,22.454187393188477,42.05255889892578,data,113.27930450439453
qlib\qlib\rl\trainer\api.py,89.48505401611328,8.698507308959961,4.742218494415283,4.079020023345947,0.45195120573043823,3.1207380294799805,34.991600036621094,7.468838214874268,22.0650691986084,backtest,89.48505401611328
qlib\qlib\utils\paral.py,1.2648242712020874,13.033635139465332,66.01854705810547,10.45219898223877,77.35356140136719,8.751230239868164,22.505212783813477,78.56292724609375,30.196210861206055,utils,78.56292724609375
qlib\setup.py,3.997218370437622,17.444730758666992,69.66020202636719,3.2195627689361572,5.775649547576904,5.742323398590088,7.453350067138672,6.839447021484375,18.208921432495117,data,69.66020202636719
qlib\qlib\contrib\model\pytorch_krnn.py,6.979345321655273,71.30369567871094,88.48966979980469,102.72349548339844,91.22298431396484,25.5771427154541,74.13488006591797,74.45984649658203,58.906070709228516,model,102.72349548339844
qlib\qlib\backtest\position.py,67.9472427368164,9.753713607788086,14.128055572509766,22.450925827026367,18.3415584564209,8.505219459533691,12.716666221618652,13.255983352661133,33.39213943481445,backtest,67.9472427368164
qlib\qlib\cli\data.py,3.240241289138794,6.601078987121582,65.8597183227539,2.564488172531128,6.047158241271973,4.886226177215576,7.232834815979004,9.548564910888672,10.616127967834473,data,65.8597183227539
qlib\qlib\contrib\model\pytorch_tra.py,10.769096374511719,77.89755249023438,99.02246856689453,122.20308685302734,79.43849182128906,32.089725494384766,77.51264953613281,30.804603576660156,79.37407684326172,model,122.20308685302734
qlib\qlib\tests\__init__.py,4.831657409667969,15.22072982788086,106.90275573730469,29.316686630249023,28.00166130065918,14.77522087097168,94.41556549072266,28.447547912597656,29.515045166015625,data,106.90275573730469
qlib\examples\highfreq\highfreq_handler.py,6.19397497177124,11.874388694763184,72.94890594482422,7.114603519439697,24.552719116210938,4.38783073425293,13.136526107788086,11.987003326416016,14.980928421020508,data,72.94890594482422
qlib\qlib\data\dataset\handler.py,6.454964637756348,20.94249153137207,112.86244201660156,30.397245407104492,97.50869750976562,27.65202522277832,17.124818801879883,26.366512298583984,64.03067779541016,data,112.86244201660156
qlib\tests\test_structured_cov_estimator.py,3.4851486682891846,11.612533569335938,22.658296585083008,5.002072334289551,20.482404708862305,3.8546948432922363,113.96794891357422,10.169988632202148,19.64632225036621,tests,113.96794891357422
qlib\qlib\contrib\online\operator.py,19.149675369262695,72.76151275634766,113.07133483886719,83.04339599609375,68.70748138427734,130.58633422851562,22.382213592529297,25.656171798706055,92.86833953857422,strategy,130.58633422851562
qlib\qlib\model\interpret\__init__.py,1.5834764242172241,3.8123390674591064,0.0,65.9456787109375,0.43663090467453003,4.038912773132324,1.4379327297210693,3.2301647663116455,9.287882804870605,model,65.9456787109375
qlib\examples\benchmarks\TFT\libs\tft_model.py,19.955825805664062,34.44332504272461,118.75155639648438,92.70663452148438,76.25377655029297,27.16391944885254,26.98896026611328,96.37340545654297,94.10340881347656,data,118.75155639648438
qlib\qlib\contrib\model\pytorch_transformer_ts.py,7.493029594421387,73.35655212402344,103.23127746582031,104.83305358886719,25.483381271362305,25.98369789123535,72.27974700927734,78.90985107421875,60.81179428100586,model,104.83305358886719
qlib\qlib\rl\utils\data_queue.py,2.0053651332855225,15.855817794799805,71.3515396118164,21.161800384521484,60.57633972167969,13.632243156433105,11.805084228515625,99.94217681884766,35.82508850097656,utils,99.94217681884766
qlib\qlib\contrib\model\tcn.py,1.977496862411499,65.40564727783203,70.94477844238281,79.70610809326172,32.08167266845703,10.019246101379395,7.806549549102783,12.665237426757812,23.28156852722168,model,79.70610809326172
qlib\qlib\data\filter.py,4.288711071014404,8.216890335083008,69.02142333984375,7.69760274887085,20.845558166503906,7.795775413513184,12.973129272460938,15.700408935546875,16.061683654785156,data,69.02142333984375
qlib\qlib\contrib\rolling\ddgda.py,4.545734882354736,70.68036651611328,114.71527862548828,97.90873718261719,67.09918212890625,18.23292350769043,66.04940795898438,56.09187698364258,77.41664123535156,data,114.71527862548828
qlib\examples\benchmarks\TFT\libs\hyperparam_opt.py,13.06162166595459,33.91012191772461,72.4475326538086,81.4670181274414,36.08753967285156,21.874235153198242,41.67209243774414,105.93388366699219,48.585880279541016,utils,105.93388366699219
qlib\tests\backtest\test_file_strategy.py,112.69331359863281,82.92095184326172,82.894775390625,58.69994354248047,44.176700592041016,129.7201385498047,119.42028045654297,31.230224609375,56.13945770263672,strategy,129.7201385498047
qlib\scripts\data_collector\crypto\collector.py,8.294054985046387,17.259449005126953,101.39885711669922,6.6775288581848145,94.96188354492188,11.047005653381348,19.113861083984375,22.257530212402344,26.07696533203125,data,101.39885711669922
qlib\qlib\model\riskmodel\poet.py,13.429715156555176,7.208470344543457,21.97750473022461,64.49609375,13.999733924865723,7.647960662841797,5.022533893585205,11.290109634399414,17.479246139526367,model,64.49609375
qlib\qlib\contrib\model\pytorch_hist.py,7.214966773986816,68.53736877441406,89.7635498046875,108.10301971435547,47.161468505859375,26.108917236328125,75.18701934814453,74.6201400756836,64.83467864990234,model,108.10301971435547
qlib\scripts\data_collector\contrib\fill_cn_1min_data\fill_cn_1min_data.py,11.40817928314209,69.59262084960938,117.16627502441406,11.62673282623291,51.04820251464844,16.043636322021484,23.31887435913086,30.765954971313477,29.09581756591797,data,117.16627502441406
qlib\examples\benchmarks\TRA\src\dataset.py,5.445719242095947,17.79986572265625,97.93610382080078,35.76484298706055,45.37552261352539,9.805672645568848,19.69752311706543,18.335222244262695,27.150630950927734,data,97.93610382080078
qlib\qlib\tests\data.py,8.95557975769043,15.269761085510254,89.73667907714844,19.72101593017578,16.32187271118164,5.449187278747559,78.89028930664062,20.826066970825195,27.67388153076172,data,89.73667907714844
qlib\qlib\contrib\meta\data_selection\net.py,4.147158145904541,67.01602935791016,82.92864227294922,19.741849899291992,8.939726829528809,8.583148956298828,44.2718391418457,18.54166603088379,24.08580207824707,data,82.92864227294922
qlib\qlib\contrib\model\double_ensemble.py,11.559958457946777,70.55758666992188,81.93621063232422,117.11497497558594,32.66539764404297,23.28150749206543,65.9756851196289,20.121034622192383,65.84192657470703,model,117.11497497558594
qlib\tests\data_mid_layer_tests\test_dataset.py,4.111098289489746,62.939781188964844,90.59691619873047,21.769197463989258,19.471662521362305,13.520073890686035,135.8646697998047,20.99395751953125,27.99705696105957,tests,135.8646697998047
qlib\qlib\contrib\strategy\__init__.py,3.6034891605377197,63.919918060302734,0.0,1.0012894868850708,0.0,97.28267669677734,1.0012894868850708,5.388445854187012,7.270421028137207,strategy,97.28267669677734
qlib\qlib\contrib\meta\data_selection\__init__.py,1.0012969970703125,64.57022857666016,71.7915267944336,1.0012969970703125,4.4869704246521,1.0012969970703125,5.488267421722412,7.281322956085205,9.544976234436035,data,71.7915267944336
qlib\scripts\data_collector\cn_index\collector.py,8.531723022460938,17.701906204223633,100.33708953857422,23.11739158630371,40.69062805175781,13.085487365722656,34.3170280456543,25.755578994750977,31.480863571166992,data,100.33708953857422
qlib\qlib\model\meta\task.py,1.9948885440826416,8.902900695800781,62.82170486450195,93.38308715820312,4.923895835876465,5.929237365722656,40.48544692993164,11.824917793273926,41.77604675292969,model,93.38308715820312
qlib\qlib\backtest\high_performance_ds.py,74.19054412841797,18.078432083129883,78.77898406982422,23.753950119018555,39.57809066772461,16.18067741394043,30.673412322998047,27.510272979736328,63.75016784667969,data,78.77898406982422
qlib\qlib\contrib\__init__.py,1.0013028383255005,61.778385162353516,0.0,1.0013028383255005,0.0,1.0013028383255005,1.0013028383255005,2.8005428314208984,2.0672030448913574,contrib,61.778385162353516
qlib\qlib\workflow\record_temp.py,133.6361083984375,77.91810607910156,115.48462677001953,94.12589263916016,85.7678451538086,146.15185546875,28.9341983795166,37.02416229248047,192.66441345214844,workflow,192.66441345214844
qlib\tests\misc\test_get_multi_proc.py,2.583622932434082,8.591025352478027,57.966941833496094,7.3885178565979,7.315475940704346,6.552233695983887,111.01472473144531,12.555391311645508,13.496248245239258,tests,111.01472473144531
qlib\tests\test_register_ops.py,6.901155471801758,5.760340213775635,7.890654563903809,4.812417507171631,3.3219900131225586,4.049088954925537,105.35594177246094,10.153722763061523,9.258256912231445,tests,105.35594177246094
qlib\examples\benchmarks\TRA\example.py,8.000813484191895,23.76816749572754,57.9323616027832,81.08610534667969,11.008727073669434,11.043511390686035,17.929391860961914,21.96839714050293,35.92485427856445,model,81.08610534667969
qlib\qlib\model\meta\__init__.py,1.5819669961929321,4.139369010925293,7.961311340332031,65.87332153320312,0.9330823421478271,4.033634662628174,1.9343822002410889,3.724562644958496,10.106086730957031,model,65.87332153320312
qlib\examples\rl_order_execution\scripts\merge_orders.py,6.48761510848999,15.416464805603027,82.47915649414062,4.009000778198242,14.430794715881348,4.907576084136963,44.59446334838867,16.74800682067871,21.99631690979004,data,82.47915649414062
qlib\examples\benchmarks\TFT\expt_settings\__init__.py,1.001145362854004,6.1684699058532715,0.0,1.001145362854004,0.0,1.001145362854004,5.66084098815918,1.065492033958435,2.0666372776031494,contrib,6.1684699058532715
qlib\qlib\data\storage\storage.py,3.5463173389434814,9.720118522644043,72.99036407470703,17.874303817749023,22.392900466918945,9.144780158996582,32.55714797973633,12.93832015991211,24.56015968322754,data,72.99036407470703
qlib\qlib\workflow\task\utils.py,8.242483139038086,20.84272575378418,76.6916275024414,25.126022338867188,40.91301727294922,17.35922622680664,50.872737884521484,88.92919158935547,143.26893615722656,workflow,143.26893615722656
qlib\qlib\model\trainer.py,8.455927848815918,28.520185470581055,54.99979782104492,116.58627319335938,88.12759399414062,23.474287033081055,37.5236930847168,21.590133666992188,167.08734130859375,workflow,167.08734130859375
qlib\qlib\contrib\report\analysis_position\report.py,8.919026374816895,70.1130142211914,83.3733901977539,22.12032127380371,18.125503540039062,4.746693134307861,14.001545906066895,18.734153747558594,37.09195327758789,data,83.3733901977539
qlib\qlib\contrib\report\data\base.py,1.3985188007354736,66.80126190185547,66.8036117553711,8.157207489013672,12.967316627502441,6.5810723304748535,9.436859130859375,9.482669830322266,16.328489303588867,data,66.8036117553711
qlib\qlib\rl\data\native.py,111.96804809570312,12.261953353881836,102.0067138671875,8.866413116455078,14.673460006713867,4.483080863952637,10.845512390136719,19.50881576538086,32.179439544677734,backtest,111.96804809570312
qlib\qlib\utils\pickle_utils.py,3.9183177947998047,17.546960830688477,94.85079956054688,50.742652893066406,11.287521362304688,13.87851619720459,10.881108283996582,101.6817855834961,41.430274963378906,utils,101.6817855834961
qlib\qlib\contrib\strategy\order_generator.py,3.5592174530029297,57.47639465332031,1.165587067604065,8.255949974060059,0.49334967136383057,85.26177215576172,3.1858487129211426,10.397761344909668,17.463260650634766,strategy,85.26177215576172
qlib\qlib\contrib\model\pytorch_lstm_ts.py,6.732282638549805,73.67436981201172,95.51799774169922,99.8113021850586,42.662662506103516,24.4149112701416,71.05287170410156,79.09379577636719,60.88976287841797,model,99.8113021850586
qlib\qlib\contrib\eva\__init__.py,1.001301884651184,61.74492263793945,0.0,1.001301884651184,0.0,1.001301884651184,1.001301884651184,2.799504280090332,2.067117214202881,contrib,61.74492263793945
qlib\tests\conftest.py,7.360832691192627,8.63834285736084,12.804947853088379,3.9051766395568848,6.572384357452393,4.943994998931885,82.71686553955078,14.918756484985352,10.738940238952637,tests,82.71686553955078
qlib\examples\online_srv\rolling_online_management.py,23.80786895751953,37.17296600341797,75.57495880126953,71.75482177734375,70.66545867919922,128.9469451904297,46.190216064453125,21.502582550048828,148.0272979736328,workflow,148.0272979736328
qlib\examples\run_all_model.py,26.68093490600586,39.920963287353516,89.18006896972656,123.63534545898438,104.55421447753906,28.849079132080078,32.517974853515625,39.75429153442383,175.97378540039062,workflow,175.97378540039062
qlib\qlib\rl\utils\finite_env.py,5.713296413421631,14.251178741455078,7.951597690582275,8.63447380065918,58.68547439575195,9.841510772705078,10.32101058959961,67.22843170166016,22.919700622558594,utils,67.22843170166016
qlib\qlib\contrib\online\utils.py,9.77291488647461,74.85757446289062,94.08857727050781,20.096097946166992,14.207002639770508,18.703989028930664,15.185335159301758,100.6443862915039,69.83528900146484,utils,100.6443862915039
qlib\examples\benchmarks\TFT\data_formatters\__init__.py,1.001145362854004,8.831912994384766,63.92262268066406,1.001145362854004,3.995163917541504,1.001145362854004,9.656004905700684,5.0606560707092285,8.72524356842041,data,63.92262268066406
qlib\qlib\contrib\report\analysis_model\analysis_model_performance.py,15.620266914367676,66.20794677734375,108.85535430908203,83.09249877929688,46.37236022949219,12.093425750732422,16.059194564819336,22.185007095336914,47.58467102050781,data,108.85535430908203
qlib\qlib\contrib\tuner\config.py,95.54564666748047,80.38924407958984,80.18119812011719,92.36579895019531,16.19666290283203,17.217910766601562,10.338766098022461,18.9714298248291,45.011070251464844,backtest,95.54564666748047
qlib\qlib\rl\contrib\naive_config_parser.py,117.57585144042969,77.67942810058594,78.7380142211914,34.24479293823242,17.918855667114258,19.44573974609375,17.51436424255371,25.700519561767578,34.83880615234375,backtest,117.57585144042969
qlib\examples\workflow_by_code.py,123.74173736572266,88.81785583496094,86.10786437988281,113.43470764160156,19.08855628967285,136.77549743652344,22.842588424682617,32.3958854675293,192.07998657226562,workflow,192.07998657226562
qlib\scripts\data_collector\yahoo\collector.py,9.278304100036621,24.325313568115234,120.46524810791016,40.594234466552734,102.72706604003906,23.594629287719727,26.26654624938965,34.36442184448242,55.63248825073242,data,120.46524810791016
qlib\qlib\rl\seed.py,1.0012998580932617,3.6124939918518066,0.0,1.0012998580932617,0.0,1.361262321472168,1.0012998580932617,3.2525315284729004,2.0025997161865234,contrib,3.6124939918518066
qlib\qlib\contrib\model\pytorch_alstm.py,6.740499496459961,72.04863739013672,102.61579895019531,107.82440185546875,61.22599411010742,25.278501510620117,79.6514892578125,76.1380386352539,61.6436653137207,model,107.82440185546875
qlib\qlib\workflow\online\update.py,16.37355613708496,20.637380599975586,108.739013671875,98.68678283691406,19.79021644592285,22.320741653442383,42.5514030456543,25.05890655517578,172.06309509277344,workflow,172.06309509277344
qlib\tests\misc\test_utils.py,2.78037166595459,9.671765327453613,79.90067291259766,4.020767688751221,27.649499893188477,5.277520656585693,97.56945037841797,78.57510375976562,20.75161361694336,tests,97.56945037841797
qlib\qlib\model\ens\group.py,1.490065097808838,10.962204933166504,0.7438480854034424,61.697025299072266,10.615614891052246,5.543185710906982,4.721945285797119,7.820788860321045,10.844202041625977,model,61.697025299072266
qlib\scripts\data_collector\base.py,8.167471885681152,19.10323143005371,105.9802474975586,30.78331184387207,31.75079345703125,17.561132431030273,28.691308975219727,28.53399085998535,41.50412368774414,data,105.9802474975586
qlib\qlib\workflow\exp.py,7.797769069671631,25.606201171875,5.454127311706543,15.941343307495117,84.28788757324219,19.228878021240234,11.405850410461426,17.462553024291992,151.9288330078125,workflow,151.9288330078125
qlib\qlib\workflow\recorder.py,8.958539009094238,24.333932876586914,86.70491027832031,28.847455978393555,90.39955139160156,19.349267959594727,25.221149444580078,81.30794525146484,152.77685546875,workflow,152.77685546875
qlib\qlib\contrib\model\highfreq_gdbt_model.py,21.284164428710938,68.71114349365234,87.14176940917969,91.31686401367188,32.838294982910156,16.61388397216797,64.04035949707031,18.15667724609375,57.34168243408203,model,91.31686401367188
qlib\qlib\cli\__init__.py,1.0016860961914062,1.0662835836410522,0.4570370316505432,1.0016860961914062,0.0,1.0016860961914062,1.0016860961914062,1.0662835836410522,2.067969560623169,workflow,2.067969560623169
qlib\examples\rolling_process_data\workflow.py,9.015395164489746,81.53888702392578,91.74629211425781,30.673847198486328,15.505335807800293,19.13831901550293,74.94953155517578,30.01762580871582,117.83190155029297,workflow,117.83190155029297
qlib\qlib\contrib\online\user.py,13.993481636047363,75.26602172851562,70.41511535644531,89.89030456542969,8.892126083374023,141.64666748046875,12.178140640258789,13.905279159545898,89.4444808959961,strategy,141.64666748046875
qlib\qlib\model\ens\ensemble.py,1.9727563858032227,12.432852745056152,49.875614166259766,80.81355285644531,18.377790451049805,14.679088592529297,8.951142311096191,13.954001426696777,32.89765167236328,model,80.81355285644531
qlib\examples\benchmarks\LightGBM\features_sample.py,1.0010902881622314,8.08717155456543,49.01392364501953,1.0010902881622314,3.7232325077056885,1.0010902881622314,12.471967697143555,8.119168281555176,7.663356781005859,data,49.01392364501953
qlib\tests\backtest\test_high_freq_trading.py,112.36851501464844,86.80921936035156,102.319091796875,42.04307556152344,34.326698303222656,144.12759399414062,107.84555053710938,28.98894500732422,63.51778793334961,strategy,144.12759399414062
qlib\qlib\contrib\meta\data_selection\dataset.py,12.35472297668457,86.18513488769531,111.6047134399414,101.08526611328125,37.171443939208984,30.157756805419922,110.91541290283203,35.13290023803711,176.86753845214844,workflow,176.86753845214844
qlib\qlib\rl\order_execution\utils.py,1.0011937618255615,8.092771530151367,49.886756896972656,2.8605120182037354,27.133665084838867,2.4223709106445312,6.7277984619140625,83.47566986083984,13.997356414794922,utils,83.47566986083984
qlib\qlib\contrib\model\pytorch_igmtf.py,6.549147129058838,69.1111831665039,103.72404479980469,112.32977294921875,54.685081481933594,27.10028648376465,73.3935546875,74.03630828857422,64.97478485107422,model,112.32977294921875
qlib\qlib\contrib\model\pytorch_localformer.py,7.339522361755371,72.29351806640625,95.61824035644531,112.69098663330078,49.292999267578125,25.773815155029297,78.39834594726562,76.05241394042969,56.31803512573242,model,112.69098663330078
qlib\qlib\rl\data\integration.py,7.278419494628906,13.0968017578125,104.07902526855469,25.79559898376465,20.126220703125,12.159835815429688,13.422337532043457,19.825214385986328,23.698440551757812,data,104.07902526855469
qlib\qlib\contrib\online\manager.py,12.364888191223145,72.27596282958984,100.31305694580078,75.63687133789062,18.008939743041992,123.00548553466797,10.865303993225098,21.558563232421875,68.02071380615234,strategy,123.00548553466797
qlib\qlib\utils\time.py,1.4968067407608032,8.79806900024414,88.03003692626953,5.694001197814941,31.56170654296875,8.774589538574219,14.57060432434082,68.67535400390625,22.54344940185547,data,88.03003692626953
qlib\tests\rl\test_trainer.py,6.671023368835449,15.748876571655273,73.11526489257812,16.223751068115234,75.1151123046875,13.234872817993164,122.69345092773438,21.15777015686035,43.781883239746094,tests,122.69345092773438
