file_path,dns,general,http_general,httpserver,pools,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\http\codec\compress\HPACKEncodeBuffer.h,1.0004665851593018,3.591639280319214,47.094661712646484,4.4122090339660645,2.4020326137542725,2.9461281299591064,0.16319140791893005,0.3267911374568939,http_general,47.094661712646484
proxygen\proxygen\lib\http\codec\CapsuleCodec.h,1.0004775524139404,3.8251662254333496,53.11724853515625,3.4527504444122314,1.8650538921356201,3.0549747943878174,0.16962477564811707,96.0641860961914,transport,96.0641860961914
proxygen\proxygen\lib\http\StatusTypeEnum.h,104.83243560791016,4.134908199310303,57.91084671020508,8.078083992004395,81.90877532958984,12.38408088684082,5.764599323272705,4.38461971282959,dns,104.83243560791016
proxygen\proxygen\lib\http\HQConnector.cpp,2.2661139965057373,4.780508041381836,49.92905807495117,3.640941619873047,1.2524473667144775,5.734733581542969,2.471179246902466,44.62675857543945,http_general,49.92905807495117
proxygen\proxygen\lib\http\coro\filters\Logger.h,37.33590316772461,5.49769926071167,53.17015075683594,4.532434940338135,1.3962397575378418,3.2707483768463135,1.1403264999389648,39.281063079833984,http_general,53.17015075683594
proxygen\proxygen\lib\http\codec\compress\QPACKStaticHeaderTable.cpp,3.8415026664733887,9.61305046081543,56.432865142822266,3.9007608890533447,4.588481426239014,3.239863634109497,19.935869216918945,7.707868576049805,http_general,56.432865142822266
proxygen\proxygen\lib\http\coro\filters\test\CompressionFilterTests.cpp,1.0004380941390991,5.869851112365723,55.60347366333008,5.426516056060791,31.496477127075195,4.354410648345947,34.438297271728516,0.4042210578918457,http_general,55.60347366333008
proxygen\proxygen\lib\http\coro\util\CancellableBaton.h,1.0004820823669434,2.1021642684936523,47.60029220581055,3.4600014686584473,1.0,1.6873693466186523,0.1723424196243286,0.34510666131973267,http_general,47.60029220581055
proxygen\proxygen\lib\http\coro\server\ScopedHTTPServer.h,2.7272872924804688,3.134612798690796,48.58727264404297,120.14778900146484,5.378625392913818,6.1088385581970215,1.1849652528762817,0.3703700602054596,httpserver,120.14778900146484
proxygen\proxygen\lib\sampling\Sampling.cpp,1.000479817390442,0.25863733887672424,4.198354436084628E-4,1.2970041036605835,2.1685128211975098,0.029169995337724686,0.0,4.198354436084628E-4,pools,2.1685128211975098
proxygen\proxygen\lib\utils\HTTPTime.h,1.00050687789917,1.0004435777664185,38.00044250488281,2.326502799987793,1.326059341430664,1.0270944833755493,0.0,4.435650771483779E-4,http_general,38.00044250488281
proxygen\proxygen\lib\http\stats\HeaderCodecStats.h,1.0004843473434448,1.540597677230835,47.150421142578125,2.765089273452759,1.3013743162155151,1.3434550762176514,0.1737341582775116,0.3478921353816986,http_general,47.150421142578125
proxygen\proxygen\lib\http\webtransport\HTTPWebTransport.h,2.0005197525024414,3.237851619720459,54.62077713012695,2.882418632507324,2.407170295715332,1.3510290384292603,18.4439754486084,2.3565499782562256,http_general,54.62077713012695
proxygen\proxygen\lib\http\codec\compress\HPACKHeader.h,1.0004462003707886,4.975870609283447,46.796539306640625,3.776029109954834,2.462270975112915,3.382392168045044,0.15168547630310059,0.30376139283180237,http_general,46.796539306640625
proxygen\proxygen\lib\http\codec\HTTPCodecPrinter.h,1.000479817390442,4.276203155517578,49.86106872558594,3.4563472270965576,1.0,3.3469226360321045,13.014421463012695,0.34236541390419006,http_general,49.86106872558594
proxygen\proxygen\lib\http\codec\webtransport\test\WebTransportCapsuleCodecTest.cpp,1.0002694129943848,4.068423271179199,44.10797119140625,3.1968226432800293,1.8584922552108765,3.0566751956939697,0.07372008264064789,1.1476759910583496,http_general,44.10797119140625
proxygen\proxygen\lib\http\test\HTTPMessageTest.cpp,38.42210006713867,8.484705924987793,63.443443298339844,8.753549575805664,4.524164199829102,9.531561851501465,44.80418014526367,1.2081352472305298,http_general,63.443443298339844
proxygen\proxygen\lib\http\coro\filters\Status1xxFilter.h,1.0005409717559814,2.178877353668213,49.667335510253906,3.563960075378418,1.0,1.7343220710754395,1.2113075256347656,0.4230884611606598,http_general,49.667335510253906
proxygen\proxygen\lib\http\coro\transport\HTTPConnectAsyncTransport.cpp,26.910282135009766,4.6456074714660645,46.28498458862305,3.3685226440429688,1.7040696144104004,3.5661532878875732,11.508955001831055,96.49068450927734,transport,96.49068450927734
proxygen\proxygen\lib\utils\test\ZlibTests.cpp,1.0003714561462402,1.3250759840011597,0.32558584213256836,1.000325083732605,2.0154809951782227,0.35919520258903503,0.0,3.2505288254469633E-4,pools,2.0154809951782227
proxygen\proxygen\httpserver\samples\echo\EchoHandler.cpp,1.0004843473434448,2.438727378845215,38.26631164550781,94.0843505859375,3.374298095703125,1.6758465766906738,1.0,4.2382196988910437E-4,httpserver,94.0843505859375
proxygen\proxygen\lib\services\AcceptorConfiguration.h,2.0293805599212646,4.875936031341553,40.000431060791016,5.3125176429748535,2.3120851516723633,146.546142578125,0.0,4.3254991760477424E-4,services,146.546142578125
