file_path,dns,http_general,httpserver,pools,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\transport\test\ConnectUDPUtilsTest.cpp,14.075857162475586,47.59651184082031,3.7615966796875,4.005905628204346,3.7011486710980535E-4,1.654317855834961,1.3011748790740967,84.43697357177734,transport,84.43697357177734
proxygen\proxygen\lib\http\codec\CodecProtocol.h,1.000490665435791,55.97675323486328,4.992807865142822,3.1345880031585693,4.29299077950418E-4,2.8475852012634277,1.25617516040802,0.4598125219345093,http_general,55.97675323486328
proxygen\proxygen\lib\dns\Rfc6724.h,89.63778686523438,0.28660455346107483,4.422430065460503E-4,1.0,4.422430065460503E-4,0.026952752843499184,0.0,4.422430065460503E-4,dns,89.63778686523438
proxygen\proxygen\httpserver\ScopedHTTPServer.h,2.6363749504089355,54.47207260131836,115.70641326904297,3.963120698928833,3.8590189069509506E-4,8.711586952209473,36.16537094116211,0.33112624287605286,httpserver,115.70641326904297
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\QMINScheme.h,75.33123779296875,97.46797180175781,7.091086387634277,3.533397912979126,2.789690624922514E-4,3.7693235874176025,43.077964782714844,3.23852276802063,http_general,97.46797180175781
proxygen\proxygen\lib\http\coro\util\AwaitableKeepAlive.h,1.000449538230896,48.83147048950195,3.4097559452056885,3.947162628173828,3.9335587644018233E-4,6.93940544128418,0.15351098775863647,5.507511615753174,http_general,48.83147048950195
proxygen\proxygen\lib\http\coro\HTTPSource.h,1.0004692077636719,47.73332595825195,3.4395413398742676,1.839806079864502,4.105422704014927E-4,2.3128254413604736,1.1646740436553955,0.32975858449935913,http_general,47.73332595825195
proxygen\proxygen\lib\http\coro\HTTPStreamSourceSink.h,2.0004148483276367,47.87557601928711,3.360851526260376,2.0,1.0003629922866821,3.106086492538452,35.58743667602539,46.40721130371094,http_general,47.87557601928711
proxygen\proxygen\lib\http\session\test\HQSessionTestCommon.h,12.325790405273438,49.07502365112305,6.17648458480835,4.016170978546143,0.300223708152771,2.900843381881714,1.5075404644012451,45.91933822631836,http_general,49.07502365112305
proxygen\proxygen\lib\http\session\test\HTTPSessionActivityTrackerTest.cpp,1.0005309581756592,53.76359558105469,3.4030051231384277,1.0,4.6454183757305145E-4,1.5324586629867554,1.1509528160095215,39.3023681640625,http_general,53.76359558105469
proxygen\proxygen\lib\http\webtransport\WebTransportImpl.cpp,16.999725341796875,98.71086883544922,4.8331685066223145,2.2155866622924805,0.4172179698944092,5.534226417541504,0.06611491739749908,6.283115863800049,http_general,98.71086883544922
proxygen\proxygen\lib\http\stats\HTTPCodecStatsFilter.h,1.0004315376281738,52.654205322265625,3.383751630783081,1.0,3.7755060475319624E-4,2.59555983543396,15.909711837768555,0.287908136844635,http_general,52.654205322265625
proxygen\proxygen\lib\services\RequestWorkerThreadNoExecutor.h,20.62165641784668,4.127967404201627E-4,1.7824008464813232,1.7819880247116089,4.127967404201627E-4,263.4609069824219,15.998766899108887,4.127967404201627E-4,services,263.4609069824219
proxygen\proxygen\lib\pools\generators\coro\PlainTextFileCoroServerListGenerator.cpp,2.5722663402557373,0.686623215675354,6.839736461639404,141.12693786621094,4.3176489998586476E-4,0.5830544829368591,1.2029259204864502,4.3176489998586476E-4,pools,141.12693786621094
proxygen\proxygen\lib\http\coro\filters\test\LoggerTest.cpp,1.0004158020019531,64.14877319335938,4.028379917144775,1.0,152.91436767578125,3.509995698928833,15.450675964355469,39.8110237121582,sampling,152.91436767578125
proxygen\proxygen\lib\http\codec\compress\test\TestUtil.cpp,17.74070930480957,53.09772491455078,4.010535717010498,1.3599019050598145,3.7011486710980535E-4,3.8519272804260254,1.3251317739486694,1.4971325397491455,http_general,53.09772491455078
proxygen\proxygen\lib\http\coro\filters\test\TransformFilterTest.cpp,1.0003920793533325,45.27019119262695,3.653869390487671,54.631797790527344,0.4313935339450836,2.3015692234039307,17.88592529296875,0.2484896183013916,pools,54.631797790527344
proxygen\proxygen\lib\http\coro\filters\TransformFilter.cpp,1.0004810094833374,47.896827697753906,3.458279848098755,1.0,4.208862083032727E-4,2.0203561782836914,1.1716971397399902,0.3438151478767395,http_general,47.896827697753906
proxygen\proxygen\httpserver\tests\HTTPServerTestUtils.cpp,2.0004892349243164,41.75566864013672,94.66350555419922,1.9012470245361328,4.280767170712352E-4,1.54557466506958,18.449275970458984,4.280767170712352E-4,httpserver,94.66350555419922
proxygen\proxygen\lib\stats\test\ResourceDataTest.cpp,1.0005077123641968,4.4420300400815904E-4,4.4420300400815904E-4,1.0,4.4420300400815904E-4,0.0,0.0,4.4420300400815904E-4,dns,1.0005077123641968
proxygen\proxygen\lib\http\webtransport\WebTransportImpl.h,18.245866775512695,44.354103088378906,4.622381687164307,1.6500223875045776,2.513221697881818E-4,2.278003215789795,0.08015617728233337,45.33584213256836,transport,45.33584213256836
proxygen\proxygen\httpclient\samples\httperf2\Client.cpp,16.508670806884766,62.097755432128906,7.739688873291016,6.247901916503906,3.3570761680603027,14.891112327575684,116.44743347167969,97.51628112792969,ssl,116.44743347167969
proxygen\proxygen\lib\http\codec\HTTPCodec.h,2.0003716945648193,55.337406158447266,3.7355573177337646,3.2708280086517334,1.2991716861724854,3.7505736351013184,16.285444259643555,41.402587890625,http_general,55.337406158447266
proxygen\proxygen\lib\http\test\MockHTTPHeaders.h,1.0004717111587524,46.75279998779297,2.853407859802246,1.4098362922668457,4.127967404201627E-4,1.3297632932662964,0.16618460416793823,0.33278200030326843,http_general,46.75279998779297
proxygen\proxygen\lib\http\coro\client\HTTPCoroConnector.cpp,7.892083644866943,50.16107177734375,5.256669044494629,2.666145086288452,3.7743872962892056E-4,9.186177253723145,70.54522705078125,101.78500366210938,transport,101.78500366210938
proxygen\proxygen\lib\http\coro\HTTPByteEventHelpers.h,1.0003653764724731,46.803688049316406,3.298506736755371,2.3461484909057617,3.197379410266876E-4,2.161118745803833,0.11182014644145966,95.6432113647461,transport,95.6432113647461
proxygen\proxygen\lib\http\coro\transport\test\TestCoroTransport.h,1.0004148483276367,46.14900588989258,5.794055938720703,3.55226469039917,3.629663842730224E-4,2.188281774520874,0.1351831704378128,131.55697631835938,transport,131.55697631835938
proxygen\proxygen\lib\http\coro\transport\HTTPConnectAsyncTransport.h,2.212254762649536,47.41616439819336,3.9641313552856445,1.8882732391357422,3.7011486710980535E-4,4.581775665283203,2.3511741161346436,85.7934341430664,transport,85.7934341430664
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\CompressionSimulator.cpp,20.845361709594727,51.44395446777344,4.2603607177734375,5.502723217010498,0.49262887239456177,6.1965556144714355,22.738365173339844,4.866108417510986,http_general,51.44395446777344
proxygen\proxygen\httpserver\filters\DecompressionFilter.cpp,1.0004717111587524,49.859527587890625,91.68038940429688,1.0,4.127967404201627E-4,2.416236162185669,18.68898582458496,0.4263659417629242,httpserver,91.68038940429688
proxygen\proxygen\lib\http\coro\filters\test\RequestContextFilterFactoryTest.cpp,1.0004953145980835,53.272926330566406,3.7419512271881104,1.0,4.333631368353963E-4,1.8933641910552979,4.205376625061035,0.6572063565254211,http_general,53.272926330566406
proxygen\proxygen\lib\transport\qmux\QmuxConnector.cpp,21.516010284423828,7.620364665985107,1.2677369117736816,1.2673425674438477,3.9431144250556827E-4,3.6035022735595703,0.8908112645149231,158.12550354003906,transport,158.12550354003906
proxygen\proxygen\lib\http\codec\CodecProtocol.cpp,27.151290893554688,71.72343444824219,5.736018180847168,4.798006534576416,0.36357662081718445,3.4021687507629395,1.842065453529358,1.1482570171356201,http_general,71.72343444824219
proxygen\proxygen\lib\http\session\test\HQByteEventTrackerTest.cpp,2.000272750854492,45.412681579589844,3.199856996536255,1.8556538820266724,2.3856069310568273E-4,3.161508083343506,1.0748568773269653,81.40713500976562,transport,81.40713500976562
proxygen\proxygen\lib\utils\AcceptorAddress.h,1.0005249977111816,9.5836820602417,1.1905165910720825,1.0,0.4376430809497833,0.5748687982559204,0.0,4.593722114805132E-4,http_general,9.5836820602417
proxygen\proxygen\lib\http\coro\server\test\HTTPServerTest.cpp,11.97989273071289,56.543701171875,158.5282440185547,5.830690383911133,3.4735907684080303E-4,6.76853609085083,48.93404006958008,44.812503814697266,httpserver,158.5282440185547
proxygen\proxygen\lib\http\coro\test\HTTPHandlerChainTests.cpp,1.0004069805145264,45.352684020996094,3.3503966331481934,1.0,3.5608879989013076E-4,1.5600007772445679,1.1312651634216309,0.26288649439811707,http_general,45.352684020996094
proxygen\proxygen\lib\http\coro\util\Transport.h,1.0004994869232178,48.18637466430664,3.4889700412750244,1.0,4.3709995225071907E-4,1.6839613914489746,0.1831998974084854,114.06208038330078,transport,114.06208038330078
proxygen\proxygen\lib\utils\test\ConditionalGateTest.cpp,23.720443725585938,0.37095513939857483,1.000403881072998,1.0,4.0392420487478375E-4,0.4273437261581421,17.554643630981445,4.0392420487478375E-4,dns,23.720443725585938
proxygen\proxygen\lib\http\codec\compress\QPACKCodec.cpp,1.0004351139068604,58.08620071411133,3.830066204071045,1.209489345550537,2.3368961811065674,3.9455406665802,18.76409149169922,0.46552783250808716,http_general,58.08620071411133
proxygen\proxygen\lib\http\codec\HQFramedCodec.h,4.48887825012207,44.36787414550781,3.469357967376709,4.67331600189209,4.110672473907471,3.1940879821777344,4.595028877258301,47.87070083618164,transport,47.87070083618164
proxygen\proxygen\lib\http\HTTPMessageFilters.cpp,1.0004926919937134,48.79597091674805,2.477506399154663,1.0,4.3114577420055866E-4,1.3506392240524292,1.1789032220840454,1.7315411567687988,http_general,48.79597091674805
proxygen\proxygen\httpserver\HTTPServerOptions.h,17.65377426147461,42.2496223449707,88.4483642578125,2.3323752880096436,1.0003975629806519,4.593804359436035,37.191558837890625,41.000396728515625,httpserver,88.4483642578125
proxygen\proxygen\lib\http\coro\client\CertReloadSessionPool.h,1.0004796981811523,47.72643280029297,3.4561192989349365,98.54930114746094,4.1971122846007347E-4,1.9087677001953125,0.17088735103607178,0.34219440817832947,pools,98.54930114746094
proxygen\proxygen\lib\http\codec\compress\HeaderTable.cpp,17.548534393310547,45.718292236328125,4.047967910766602,2.0166988372802734,0.2917878329753876,2.7235257625579834,0.11182014644145966,1.6457406282424927,http_general,45.718292236328125
proxygen\proxygen\httpserver\ResponseBuilder.h,6.341984272003174,54.51885223388672,82.1783447265625,1.3935316801071167,3.629663842730224E-4,9.825510025024414,15.033191680908203,0.43563446402549744,httpserver,82.1783447265625
