file_path,backtest,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\examples\orderbook_data\create_dataset.py,15.281408309936523,113.3640365600586,43.097679138183594,38.4112548828125,32.03961944580078,21.320472717285156,31.699926376342773,38.24528503417969,29.807584762573242,data,113.3640365600586
qlib\qlib\data\storage\file_storage.py,13.68777847290039,98.09404754638672,46.455291748046875,28.545692443847656,34.82302474975586,22.240705490112305,26.550392150878906,34.710811614990234,27.761384963989258,data,98.09404754638672
qlib\examples\portfolio\prepare_riskdata.py,4.586352348327637,85.65885925292969,38.48011779785156,5.225191593170166,14.78996467590332,18.942977905273438,16.598237991333008,20.064708709716797,15.558004379272461,data,85.65885925292969
qlib\qlib\model\riskmodel\structured.py,5.182517051696777,18.577363967895508,85.28416442871094,3.4516963958740234,20.645038604736328,10.134771347045898,6.236171245574951,11.356807708740234,15.924958229064941,model,85.28416442871094
qlib\qlib\contrib\report\graph.py,4.123178005218506,73.390625,45.082000732421875,4.064420700073242,24.34817123413086,11.692211151123047,10.933026313781738,19.74690818786621,13.84135627746582,data,73.390625
qlib\examples\rl_order_execution\scripts\gen_training_orders.py,89.23390197753906,92.68506622314453,21.575551986694336,87.66315460205078,32.33318328857422,17.01114845275879,52.28533935546875,23.569814682006836,28.35816764831543,data,92.68506622314453
qlib\qlib\utils\resam.py,4.9909348487854,71.0369873046875,9.91318416595459,3.4755144119262695,24.117277145385742,11.999983787536621,20.033002853393555,78.46282958984375,14.051451683044434,utils,78.46282958984375
qlib\qlib\data\__init__.py,0.06065576523542404,58.81920623779297,4.374606609344482,1.0012565851211548,3.9987385272979736,2.3746066093444824,4.9393391609191895,4.999995231628418,3.68730092048645,data,58.81920623779297
qlib\qlib\contrib\model\pytorch_tcts.py,20.10959815979004,86.42705535888672,152.79208374023438,41.3957633972168,58.08249282836914,31.342002868652344,95.81892395019531,91.4974594116211,43.70732116699219,model,152.79208374023438
qlib\qlib\model\riskmodel\__init__.py,2.367307186126709,0.0641804039478302,71.61656188964844,1.4356735944747925,0.4985560178756714,5.309752464294434,1.4356735944747925,3.22381329536438,4.94777250289917,model,71.61656188964844
qlib\qlib\contrib\model\gbdt.py,12.50753402709961,70.0698013305664,106.13825225830078,9.468167304992676,17.185922622680664,26.34280014038086,76.10231018066406,19.648881912231445,36.36283874511719,model,106.13825225830078
qlib\examples\benchmarks\TFT\libs\__init__.py,0.06443000584840775,0.06443000584840775,3.397722005844116,1.0017203092575073,0.06443000584840775,1.0661503076553345,5.664863586425781,1.0661503076553345,1.0661503076553345,tests,5.664863586425781
qlib\qlib\rl\__init__.py,1.7399882078170776,0.06409763544797897,1.065394639968872,86.75595092773438,0.06409763544797897,1.065394639968872,1.0012969970703125,3.3117854595184326,3.888948917388916,rl,86.75595092773438
qlib\qlib\utils\__init__.py,16.054424285888672,128.88169860839844,65.43194580078125,74.97588348388672,114.77754211425781,42.29011535644531,38.11648941040039,105.58651733398438,60.204471588134766,data,128.88169860839844
qlib\examples\benchmarks\TRA\src\model.py,18.02802085876465,87.76522827148438,127.20550537109375,38.091148376464844,65.77388000488281,33.54157638549805,83.86792755126953,31.410400390625,46.014251708984375,model,127.20550537109375
qlib\qlib\model\base.py,4.875317573547363,49.24007034301758,105.58024597167969,1.75028657913208,4.991694450378418,8.927850723266602,52.93219757080078,12.23432731628418,12.144487380981445,model,105.58024597167969
qlib\qlib\contrib\report\analysis_position\risk_analysis.py,14.565679550170898,85.8481216430664,24.981775283813477,2.184695243835449,13.088521003723145,10.817910194396973,13.192681312561035,16.796157836914062,18.497371673583984,data,85.8481216430664
