file_path,contrib,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\workflow\online\manager.py,19.944456100463867,54.47431945800781,98.06985473632812,11.201655387878418,35.91402816772461,138.15968322753906,34.55525588989258,9.031318664550781,219.3914794921875,workflow,219.3914794921875
qlib\qlib\tests\config.py,73.47168731689453,81.97358703613281,88.46385955810547,33.40373229980469,13.619656562805176,19.18160629272461,109.01350402832031,11.679816246032715,176.86602783203125,workflow,176.86602783203125
qlib\qlib\contrib\ops\high_freq.py,50.08461380004883,84.46084594726562,2.779330253601074,40.391815185546875,17.322418212890625,7.044441223144531,8.791603088378906,8.509773254394531,13.063985824584961,data,84.46084594726562
qlib\qlib\utils\exceptions.py,1.0,0.0,1.0,2.5377328395843506,0.0,1.0,1.0,73.55853271484375,3.0,utils,73.55853271484375
qlib\qlib\workflow\online\utils.py,14.771519660949707,15.150552749633789,94.30345916748047,3.1981451511383057,10.216479301452637,20.151708602905273,5.8862223625183105,68.83534240722656,183.2275390625,workflow,183.2275390625
qlib\qlib\contrib\meta\__init__.py,55.014732360839844,8.544126510620117,0.0,0.0,0.5825541019439697,0.0,0.3883693814277649,0.3883693814277649,0.7767387628555298,contrib,55.014732360839844
qlib\qlib\contrib\report\analysis_position\score_ic.py,55.94790267944336,67.84081268310547,16.012250900268555,0.2603452205657959,12.896105766296387,4.505957126617432,4.283862113952637,5.116997241973877,18.75141716003418,data,67.84081268310547
qlib\qlib\data\dataset\__init__.py,6.29815149307251,86.94779205322266,6.313575744628906,1.283064603805542,41.63589859008789,3.9101412296295166,38.83259963989258,11.817571640014648,16.690317153930664,data,86.94779205322266
qlib\qlib\cli\run.py,7.943856716156006,21.439878463745117,19.085918426513672,26.835498809814453,72.47940063476562,16.67192840576172,7.215337753295898,10.275378227233887,161.18368530273438,workflow,161.18368530273438
qlib\qlib\rl\contrib\train_onpolicy.py,57.03037643432617,99.4795913696289,34.019168853759766,69.35466003417969,81.76891326904297,15.97305965423584,42.045745849609375,16.834760665893555,141.09201049804688,workflow,141.09201049804688
qlib\qlib\contrib\model\pytorch_transformer.py,54.03737258911133,90.01654815673828,88.75180053710938,31.47234535217285,23.3874454498291,20.412790298461914,81.28829956054688,61.45448684692383,43.785831451416016,data,90.01654815673828
qlib\qlib\workflow\task\gen.py,7.592592239379883,70.67472076416016,15.597105026245117,0.7441184520721436,27.96197509765625,16.352590560913086,76.44641876220703,5.500744819641113,129.41871643066406,workflow,129.41871643066406
qlib\qlib\contrib\online\online_model.py,60.501953125,92.94760131835938,64.96315002441406,2.0289406776428223,6.62579870223999,6.540226936340332,45.199466705322266,6.744516372680664,47.46358108520508,data,92.94760131835938
qlib\qlib\model\ens\__init__.py,0.8353466987609863,0.0,56.71901321411133,0.35800570249557495,0.35800570249557495,2.6706933975219727,0.35800570249557495,0.35800570249557495,5.9833807945251465,model,56.71901321411133
