file_path,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\FrameProcessor.h,95.45891571044922,211.89776611328125,34.64528274536133,101.28876495361328,18.048677444458008,121.9925537109375,65.9183578491211,124.64214324951172,64.40519714355469,119.57752227783203,39.90735626220703,1.4859107732772827,65.25141143798828,12.9021635055542,LBP_MRF,211.89776611328125
bgslibrary\wrapper\matlab\mxarray.h,0.07571202516555786,13.069786071777344,12.861601829528809,0.0,5.9518632888793945,0.7626878023147583,6.669764995574951,3.4487156867980957,19.173778533935547,0.7626878023147583,8.794610977172852,2.149658203125,7.988516330718994,10.151327133178711,ViBe,19.173778533935547
bgslibrary\bgslibrary\algorithms\FrameDifference.cpp,11.976713180541992,11.362532615661621,9.810792922973633,7.536883354187012,18.33428192138672,7.536883354187012,4.31601619720459,5.424182891845703,3.214658737182617,7.536883354187012,5.461761474609375,7.920596122741699,7.727082252502441,14.79765796661377,PBAS,18.33428192138672
bgslibrary\bgslibrary\algorithms\KDE\NPBGmodel.cpp,86.88784790039062,17.924190521240234,3.3924880027770996,1.1491272449493408,0.0,1.1491272449493408,0.0,4.155425071716309,16.159635543823242,1.1491272449493408,1.1491272449493408,3.466022491455078,1.167768120765686,4.5416154861450195,KDE,86.88784790039062
bgslibrary\gui\qt\qt_utils.cpp,17.4561710357666,35.76097869873047,2.880053758621216,4.566676139831543,2.4013564586639404,0.3961043357849121,2.529996871948242,1.7407457828521729,29.26790428161621,0.3961043357849121,1.3256264925003052,4.063556671142578,3.494950294494629,7.458000659942627,LBP_MRF,35.76097869873047
bgslibrary\bgslibrary\algorithms\VuMeter.h,7.698059558868408,8.090760231018066,6.290384292602539,4.813106060028076,26.50541114807129,4.813106060028076,3.8458919525146484,5.1842498779296875,2.978212833404541,142.9380340576172,4.989211559295654,7.293766498565674,7.162949085235596,22.490644454956055,VuMeter,142.9380340576172
bgslibrary\wrapper\python\ndarray_converter.h,0.0,12.697782516479492,0.3148265480995178,0.0,0.0,0.0,1.9153863191604614,0.0,0.0,0.0,1.9530459642410278,0.33027029037475586,1.4359115362167358,6.79779052734375,LBP_MRF,12.697782516479492
bgslibrary\bgslibrary\algorithms\WeightedMovingMean.cpp,11.552590370178223,17.694364547729492,9.184529304504395,7.413051605224609,15.456135749816895,7.413051605224609,51.559444427490234,5.349790096282959,17.643367767333984,7.413051605224609,5.394665241241455,7.7755303382873535,7.634759426116943,13.709634780883789,T2F,51.559444427490234
bgslibrary\bgslibrary\algorithms\SigmaDelta.h,0.36057859659194946,6.715328216552734,2.8889832496643066,1.2843700647354126,20.050411224365234,143.0426788330078,0.17652083933353424,3.6316678524017334,1.2843700647354126,1.2843700647354126,1.4608908891677856,4.031987190246582,1.6397680044174194,11.61453628540039,SigmaDelta,143.0426788330078
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEImage.hpp,21.033489227294922,157.35308837890625,51.34528732299805,6.793145656585693,5.986764907836914,2.2390189170837402,26.98213768005371,5.366857051849365,12.977266311645508,2.2390189170837402,24.369400024414062,14.043009757995605,103.93990325927734,44.162872314453125,LBP_MRF,157.35308837890625
