file_path,dsp,feature,general,mir,best_module,best_likelihood
audioFlux\include\mir\_pitch_yin.h,2.0,2.968456268310547,3.6237354278564453,87.31684875488281,mir,87.31684875488281
audioFlux\src\cqt_algorithm.c,22.76361846923828,15.312084197998047,7.55204439163208,28.121225357055664,mir,28.121225357055664
audioFlux\src\mir\hpss_algorithm.h,1.5839886665344238,1.0,2.1030898094177246,76.76148223876953,mir,76.76148223876953
audioFlux\src\mir\harmonic_algorithm.h,1.5829813480377197,3.9876017570495605,2.101186752319336,81.02935791015625,mir,81.02935791015625
audioFlux\src\mir\_trist3.h,63.60919952392578,0.0,0.0,72.50135803222656,mir,72.50135803222656
audioFlux\src\mir\_pitch_cep.h,20.983606338500977,2.0411720275878906,0.0,80.3190689086914,mir,80.3190689086914
audioFlux\src\reassign_algorithm.c,1.2659567594528198,1.0,4.302448272705078,27.561370849609375,mir,27.561370849609375
audioFlux\src\mir\pitchShift_algorithm.c,3.5808937549591064,5.51323938369751,2.579275608062744,76.32909393310547,mir,76.32909393310547
audioFlux\src\mir\_pitch_ffp.h,20.18282699584961,2.01920747756958,0.0,78.79292297363281,mir,78.79292297363281
audioFlux\src\bft_algorithm.h,4.506044387817383,11.28474235534668,6.572125434875488,2.3540310859680176,feature,11.28474235534668
audioFlux\src\util\flux_util.h,21.655120849609375,8.965993881225586,3.6099624633789062,39.974124908447266,mir,39.974124908447266
audioFlux\include\hht_algorithm.h,3.5220704078674316,2.0,5.621912956237793,1.4640625715255737,general,5.621912956237793
audioFlux\src\spectrogram_algorithm.h,6.43279504776001,31.79874038696289,8.000727653503418,35.507930755615234,mir,35.507930755615234
audioFlux\src\pwt_algorithm.c,33.47622299194336,6.972635746002197,4.327425956726074,0.2869987487792969,dsp,33.47622299194336
audioFlux\include\feature\xxcc_algorithm.h,3.5153040885925293,149.9173126220703,5.600891590118408,3.458047866821289,feature,149.9173126220703
audioFlux\src\filterbank\coef\__coef_d.h,63.740478515625,0.0,0.3503401279449463,13.574278831481934,dsp,63.740478515625
audioFlux\src\mir\harmonicRatio_algorithm.h,1.52006196975708,1.0,1.9823391437530518,70.5699691772461,mir,70.5699691772461
audioFlux\src\filterbank\cqt_filterBank.c,1.0,6.177484512329102,3.942293405532837,14.094776153564453,mir,14.094776153564453
audioFlux\include\util\flux_util.h,23.655120849609375,9.965993881225586,7.212870121002197,38.974124908447266,mir,38.974124908447266
audioFlux\src\wsst_algorithm.h,2.513737201690674,6.909246444702148,2.9703927040100098,0.456655353307724,feature,6.909246444702148
audioFlux\include\util\flux_wave.h,2.0,3.937333345413208,3.625631809234619,13.522279739379883,mir,13.522279739379883
audioFlux\src\st_algorithm.c,1.388525366783142,1.0,4.238302707672119,0.34535592794418335,general,4.238302707672119
