file_path,Apps,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PresentationConvertMessage.java,0.14409924915858677,0.08442113058907645,0.06176608630589076,2.447054181780134,0.0,0.18058155604771206,Presentation Conversion,2.447054181780134
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,0.3516328539167132,0.01646394899913243,0.3591304506574358,1.0571428571428572,0.11497840881347657,0.07453915051051549,Presentation Conversion,1.0571428571428572
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,0.27976134163992744,2659.1188049316406,3549.040107727051,0.0,0.0,0.12780163628714425,FreeSWITCH,3549.040107727051
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,0.30410913739885603,0.006261794907706124,0.06168648174830845,0.0,0.0,0.03687712465013777,Apps,0.30410913739885603
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,0.36478402273995536,0.0063472041061946325,0.06175261906215123,0.0,0.05757272584097726,0.03699041094098773,Apps,0.36478402273995536
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,0.4039268493652344,2290.599021911621,2663.1565475463867,0.04074456010546003,0.05779722077505929,0.3118527276175363,FreeSWITCH,2663.1565475463867
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,0.304200553894043,0.0026483012097222466,0.113712705884661,0.025052356719970702,0.08575984409877233,0.03208415848868234,Apps,0.304200553894043
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,0.445874377659389,0.09436061041695731,0.061712700980050224,0.0,0.052630553926740375,0.21305193219866073,Apps,0.445874377659389
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,0.33969266074044363,0.00583761419568743,0.06137610163007464,0.0,0.052315262385777064,0.03631448745727539,Apps,0.33969266074044363
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,0.3562092917306083,0.005403768164770944,0.3028193610055106,0.0601994514465332,0.08879626137869699,0.06431046213422503,Apps,0.3562092917306083
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,0.42516517639160156,2805.6957244873047,3007.707290649414,0.02529016903468541,0.04908315454210554,0.3447329384940011,FreeSWITCH,3007.707290649414
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,0.45452311379568916,0.2185579708644322,0.2496358871459961,0.0201386707169669,0.0,3.826104300362723,Redis PubSub,3.826104300362723
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,0.3679967880249023,0.0710625035422189,0.06167349134172712,0.0,0.0,0.16648985998971122,Apps,0.3679967880249023
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,0.3679967880249023,0.0710625035422189,0.06167349134172712,0.0,0.06649077960423061,0.16648985998971122,Apps,0.3679967880249023
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,0.43875053950718473,0.09264985493251256,0.06160967009408133,0.0,0.05234560966491699,0.2097202709742955,Apps,0.43875053950718473
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,0.41310550144740515,0.022449346951075963,0.06158465657915388,0.0,0.0,0.053021597862243655,Apps,0.41310550144740515
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,0.818666512625558,0.02613600833075387,0.3778289794921875,0.0,0.11062959262302943,0.14419775009155272,Apps,0.818666512625558
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,0.08286570140293666,0.0,0.10847871644156319,2.351460920061384,0.0,0.030505994388035366,Presentation Conversion,2.351460920061384
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,0.14462996891566685,0.0,0.06186268670218331,2.474187578473772,0.0,0.030689430236816407,Presentation Conversion,2.474187578473772
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,0.2957740238734654,0.006050124338694981,0.06152337619236537,0.0,0.0,0.036596362931387766,Apps,0.2957740238734654
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,0.5943910871233259,0.059552397046770365,0.2889044897896903,0.0,0.08454893657139369,0.2404621124267578,Apps,0.5943910871233259
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,0.6376228877476283,2815.264434814453,3696.9495010375977,0.0,0.0912001473563058,0.3742103576660156,FreeSWITCH,3696.9495010375977
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,0.311377797807966,0.0064528214079993115,0.06183466230119978,0.0,0.0,0.0371305022920881,Apps,0.311377797807966
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,0.6376228877476283,2815.264434814453,3617.761573791504,0.0,0.0912001473563058,0.20904654094151087,FreeSWITCH,3617.761573791504
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,0.28492731366838725,0.08648621695382254,0.10103990691048759,0.0,0.04633182798113142,0.11696308680943081,Apps,0.28492731366838725
