file_path,IMBS,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,lb,main,best_module,best_likelihood
bgslibrary\gui\mfc\src\Dlg.cpp,20.46598243713379,216.88970947265625,64.7792739868164,36.0330696105957,41.92562484741211,24.120553970336914,42.08397674560547,77.79061126708984,11.10466194152832,66.60545349121094,100.7001953125,61.29222869873047,77.98030853271484,73.244384765625,KDE,216.88970947265625
bgslibrary\bgslibrary\algorithms\dp\AdaptiveMedianBGS.cpp,10.525259017944336,10.007534980773926,36.950130462646484,25.972463607788086,7.041347026824951,17.041122436523438,7.041347026824951,4.0964226722717285,5.310328483581543,3.1784462928771973,7.041347026824951,90.23174285888672,9.767349243164062,16.90040397644043,dp,90.23174285888672
bgslibrary\bgslibrary\algorithms\VuMeter\TBackground.cpp,3.440166473388672,7.748405456542969,31.866146087646484,6.947052955627441,7.304121017456055,4.253833293914795,5.377267837524414,24.66612434387207,5.5652384757995605,3.440166473388672,120.5470199584961,7.6811933517456055,8.089058876037598,6.3590898513793945,VuMeter,120.5470199584961
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.h,18.120548248291016,0.3422771394252777,60.127777099609375,2.598207712173462,1.1395084857940674,22.019573211669922,1.1395084857940674,60.85988235473633,4.0216383934021,1.1395084857940674,1.1395084857940674,98.63846588134766,17.858455657958984,12.859365463256836,dp,98.63846588134766
bgslibrary\bgslibrary\algorithms\PAWCS.cpp,19.806791305541992,11.102115631103516,54.340110778808594,116.82325744628906,7.10565710067749,15.78879451751709,8.497955322265625,4.308649063110352,5.2072858810424805,13.6671781539917,7.10565710067749,6.4478631019592285,68.62023162841797,26.174734115600586,LBSP,116.82325744628906
bgslibrary\bgslibrary\algorithms\LBSP\LBSP.cpp,7.143692970275879,14.674018859863281,50.76559829711914,105.576416015625,1.0719395875930786,1.6497161388397217,1.4238454103469849,24.307575225830078,3.496858835220337,18.028987884521484,1.4238454103469849,2.2577059268951416,40.73379898071289,13.161178588867188,LBSP,105.576416015625
bgslibrary\bgslibrary\algorithms\LOBSTER.cpp,19.806791305541992,11.102115631103516,46.13777160644531,119.03789520263672,7.10565710067749,15.822546005249023,8.823121070861816,4.063307762145996,5.2072858810424805,13.6671781539917,7.10565710067749,5.193106174468994,73.83995056152344,13.2943115234375,LBSP,119.03789520263672
bgslibrary\bgslibrary\algorithms\FuzzyChoquetIntegral.cpp,18.685876846313477,16.82171630859375,107.52635955810547,55.77959442138672,10.329307556152344,22.40394401550293,8.678400993347168,56.37738037109375,6.94182825088501,16.202425003051758,8.678400993347168,21.044034957885742,91.44635009765625,16.46539878845215,LBP_MRF,107.52635955810547
bgslibrary\bgslibrary\algorithms\MultiLayer\BackgroundSubtractionAPI.h,11.716117858886719,28.05683135986328,6.381399154663086,9.678959846496582,117.80859375,6.6576080322265625,5.2663092613220215,6.6576080322265625,7.165737152099609,4.2663092613220215,5.2663092613220215,10.33505916595459,11.086198806762695,17.328874588012695,MultiLayer,117.80859375
bgslibrary\bgslibrary\algorithms\algorithms.cpp,1.1571044921875,0.0,0.0,2.3338470458984375,1.1571044921875,0.0,1.1571044921875,0.0,3.3160595893859863,1.1571044921875,1.1571044921875,1.1571044921875,1.1767425537109375,3.4909512996673584,main,3.4909512996673584
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.cpp,77.76094055175781,17.98763656616211,37.19083786010742,35.34865951538086,5.802749156951904,12.480161666870117,10.8042573928833,37.24544143676758,7.377634048461914,26.736587524414062,6.172796726226807,5.213213920593262,66.74121856689453,35.84495162963867,IMBS,77.76094055175781
bgslibrary\bgslibrary\algorithms\LBP_MRF\block.h,1.1275948286056519,0.0,135.88510131835938,72.0670394897461,1.1275948286056519,0.0,1.1275948286056519,22.93412208557129,3.2568085193634033,17.291982650756836,1.1275948286056519,3.6084706783294678,66.79923248291016,3.9626896381378174,LBP_MRF,135.88510131835938
bgslibrary\bgslibrary\algorithms\dp\Image.h,22.54969596862793,0.0,0.0,2.2508015632629395,1.1180243492126465,0.0,1.1180243492126465,0.0,3.2375643253326416,1.1180243492126465,1.1180243492126465,129.36932373046875,2.0003960132598877,3.368825912475586,dp,129.36932373046875
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.h,3.0452561378479004,8.797444343566895,27.182100296020508,6.10743522644043,6.684719085693359,14.647113800048828,4.955130100250244,94.35433959960938,5.182388782501221,3.0452561378479004,4.955130100250244,85.06753540039062,12.021870613098145,21.67774772644043,T2F,94.35433959960938
bgslibrary\bgslibrary\VideoAnalysis.h,2.135615348815918,17.54290008544922,0.0,0.818376362323761,0.0,1.135615348815918,1.135615348815918,0.0,2.1374399662017822,14.679986000061035,1.135615348815918,0.0,5.114828109741211,2.818376302719116,KDE,17.54290008544922
bgslibrary\bgslibrary\algorithms\lb\BGModelSom.cpp,1.5033295154571533,25.994522094726562,45.020477294921875,2.2608492374420166,1.1227526664733887,9.896056175231934,1.5033295154571533,0.2459850311279297,3.6276235580444336,1.5033295154571533,1.5033295154571533,86.92915344238281,118.70804595947266,17.55580711364746,lb,118.70804595947266
bgslibrary\bgslibrary\algorithms\FrameDifference.h,20.31914520263672,0.40370845794677734,7.0450592041015625,2.6815032958984375,1.1532201766967773,24.209854125976562,1.1532201766967773,0.18448197841644287,3.3083245754241943,1.1532201766967773,1.1532201766967773,1.3377021551132202,1.5413366556167603,12.58599853515625,PBAS,24.209854125976562
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.cpp,19.18607521057129,10.897504806518555,10.235777854919434,6.353017807006836,7.0143513679504395,24.662879943847656,7.0143513679504395,43.68441390991211,5.169563293457031,15.590713500976562,7.0143513679504395,82.76481628417969,50.537818908691406,14.870657920837402,dp,82.76481628417969
bgslibrary\wrapper\matlab\backgroundSubtractor_wrapper.cpp,23.36326789855957,93.12023162841797,131.39195251464844,46.36868667602539,97.23661804199219,46.031681060791016,115.88544464111328,59.291236877441406,119.55313873291016,72.78844451904297,113.89457702636719,43.64417266845703,76.93521118164062,15.288043022155762,LBP_MRF,131.39195251464844
bgslibrary\gui\mfc\src\App.cpp,0.0,0.0,44.95203399658203,6.212163925170898,0.0,0.0,0.0,0.44272544980049133,1.6372830867767334,0.0,0.0,2.308055877685547,4.214961528778076,5.7241129875183105,LBP_MRF,44.95203399658203
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.cpp,6.758517265319824,18.282012939453125,36.87971496582031,24.897079467773438,4.083374977111816,102.35891723632812,4.417274475097656,45.327354431152344,5.095226764678955,12.518899917602539,4.417274475097656,12.877015113830566,14.013450622558594,36.82827377319336,PBAS,102.35891723632812
bgslibrary\bgslibrary\Main.cpp,6.893673896789551,32.44475555419922,4.818960666656494,12.029725074768066,11.36221981048584,9.49059772491455,7.665364742279053,7.387396335601807,6.8954997062683105,6.893673896789551,7.665364742279053,7.794448375701904,14.091906547546387,79.02955627441406,main,79.02955627441406
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzyGauss.h,1.1518341302871704,0.39708900451660156,31.58514404296875,2.3226475715637207,1.1518341302871704,15.579344749450684,1.1518341302871704,44.32762908935547,3.3055386543273926,1.1518341302871704,1.1518341302871704,1.1518341302871704,106.20013427734375,3.7943084239959717,lb,106.20013427734375
bgslibrary\bgslibrary\algorithms\KDE.cpp,20.354005813598633,123.38723754882812,11.162542343139648,7.323488235473633,7.0950798988342285,14.533895492553711,10.890215873718262,5.2029948234558105,6.632575035095215,18.122817993164062,7.0950798988342285,5.728635311126709,7.218817710876465,15.53752326965332,KDE,123.38723754882812
bgslibrary\bgslibrary\algorithms\MultiCue.h,15.897531509399414,18.616971969604492,11.954718589782715,29.175703048706055,10.53501033782959,38.06149673461914,4.86554479598999,8.81607437133789,5.458094596862793,16.394336700439453,4.86554479598999,33.17544174194336,19.39434051513672,19.814611434936523,PBAS,38.06149673461914
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.h,5.630875110626221,17.097156524658203,28.234411239624023,9.931796073913574,11.217392921447754,14.123798370361328,7.957020282745361,7.081282615661621,6.486057758331299,70.14628601074219,7.957020282745361,10.069009780883789,12.892595291137695,22.15129280090332,ViBe,70.14628601074219
bgslibrary\gui\qt\bgslibrary_gui.cpp,6.0554399490356445,14.913597106933594,0.0,12.874007225036621,7.456798553466797,9.283839225769043,7.864006996154785,7.456798553466797,7.0572381019592285,6.0554399490356445,7.864006996154785,7.87756872177124,13.312477111816406,64.31620788574219,main,64.31620788574219
bgslibrary\bgslibrary\algorithms\dp\Error.h,1.1556475162506104,17.047199249267578,6.878661155700684,3.7491118907928467,1.1556475162506104,0.0,1.1556475162506104,0.18145489692687988,4.077871322631836,1.1556475162506104,1.1556475162506104,90.31220245361328,1.3565583229064941,5.505300521850586,dp,90.31220245361328
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.cpp,19.968006134033203,11.155805587768555,28.456192016601562,6.457139015197754,7.129359245300293,14.209419250488281,7.129359245300293,4.0715179443359375,5.217108249664307,16.285337448120117,7.129359245300293,5.2026686668396,90.17025756835938,15.176161766052246,lb,90.17025756835938
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.h,18.361087799072266,0.3488510251045227,6.61846399307251,2.607325553894043,1.1410719156265259,22.351648330688477,1.1410719156265259,38.03266906738281,3.2839457988739014,1.1410719156265259,1.1410719156265259,97.34300231933594,15.799586296081543,12.938520431518555,dp,97.34300231933594
bgslibrary\gui\mfc\src\Dlg.h,16.40669059753418,42.833560943603516,63.19725036621094,0.0,0.0,17.52373504638672,0.35168907046318054,0.7270957827568054,1.3529800176620483,1.351689100265503,1.351689100265503,1.290083408355713,6.835911750793457,12.762582778930664,LBP_MRF,63.19725036621094
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.cpp,9.674455642700195,8.151884078979492,42.12749099731445,24.615543365478516,5.861180305480957,33.3154296875,2.523634672164917,3.4863946437835693,103.06328582763672,14.63048267364502,2.523634672164917,6.48682165145874,7.483364105224609,19.483352661132812,TwoPoints,103.06328582763672
bgslibrary\bgslibrary\tools\FuzzyUtils.h,0.0,0.0,91.4801025390625,40.64988327026367,0.0,0.0,0.0,2.275252103805542,1.0017844438552856,0.0,0.0,0.275252103805542,70.36769104003906,15.450735092163086,LBP_MRF,91.4801025390625
bgslibrary\wrapper\python\ndarray_converter.cpp,11.477344512939453,1.131088137626648,35.58306884765625,17.68280601501465,0.0,0.0,1.0,70.41165924072266,2.8881313800811768,15.941527366638184,0.0,26.388635635375977,11.680842399597168,14.286131858825684,T2F,70.41165924072266
bgslibrary\bgslibrary\tools\PixelUtils.cpp,0.0,2.142245054244995,7.225571155548096,0.0,2.142245054244995,0.0,2.142245054244995,21.556421279907227,1.001387596130371,0.0,2.142245054244995,0.0,0.0,1.4895012378692627,T2F,21.556421279907227
bgslibrary\bgslibrary\algorithms\T2F\T2FMRF.h,3.101572036743164,10.874637603759766,30.617565155029297,6.219886779785156,8.641562461853027,14.6218843460083,6.922249794006348,127.4828109741211,5.237250804901123,3.101572036743164,6.922249794006348,85.31794738769531,14.814656257629395,21.59450340270996,T2F,127.4828109741211
bgslibrary\bgslibrary\algorithms\algorithms.h,1.1608132123947144,0.0,0.0,2.3417279720306396,1.1608132123947144,0.0,1.1608132123947144,0.0,3.323546886444092,1.1608132123947144,1.1608132123947144,1.1608132123947144,1.1809148788452148,3.5025410652160645,main,3.5025410652160645
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.h,2.5300064086914062,20.211036682128906,21.257272720336914,9.713913917541504,4.131150722503662,75.54124450683594,4.530006408691406,2.4659416675567627,5.9275922775268555,2.5300064086914062,4.530006408691406,11.187602996826172,11.383727073669434,30.125091552734375,PBAS,75.54124450683594
bgslibrary\bgslibrary\algorithms\DPPratiMediod.cpp,20.399818420410156,11.433682441711426,10.696907043457031,6.583530426025391,7.260290622711182,26.435745239257812,7.260290622711182,4.182724952697754,5.277734279632568,16.670429229736328,7.260290622711182,41.31745529174805,36.29204559326172,15.384307861328125,dp,41.31745529174805
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.h,1.1513776779174805,0.39493048191070557,25.73155403137207,2.3216774463653564,1.1513776779174805,1.7446033954620361,1.1513776779174805,0.0,3.3046209812164307,1.1513776779174805,1.1513776779174805,1.1513776779174805,103.00411987304688,3.7911434173583984,lb,103.00411987304688
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.h,20.20231819152832,0.4401499629020691,30.28204917907715,2.677081823348999,1.1525239944458008,22.26313591003418,1.1525239944458008,0.1839040070772171,3.3069252967834473,1.1525239944458008,1.1525239944458008,1.3364280462265015,97.96045684814453,11.558218955993652,lb,97.96045684814453
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.cpp,1.5033295154571533,25.994522094726562,53.85552978515625,2.2608492374420166,1.1227526664733887,9.896056175231934,1.5033295154571533,6.528664588928223,3.6276235580444336,1.5033295154571533,1.5033295154571533,86.92915344238281,128.22438049316406,17.55580711364746,lb,128.22438049316406
bgslibrary\bgslibrary\algorithms\CodeBook.cpp,16.415462493896484,12.885811805725098,25.57181739807129,29.536508560180664,3.1485185623168945,8.414112091064453,3.5352623462677,0.5407253503799438,4.395499229431152,15.050782203674316,3.5352623462677,2.65635085105896,32.0171012878418,42.24542236328125,main,42.24542236328125
bgslibrary\bgslibrary\algorithms\MultiLayer.h,28.176332473754883,27.297286987304688,96.0921630859375,41.7081413269043,120.85923767089844,24.80706214904785,3.4283432960510254,6.359284400939941,8.194774627685547,14.019732475280762,3.4283432960510254,14.447233200073242,72.50092315673828,37.136966705322266,MultiLayer,120.85923767089844
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.h,18.64125633239746,0.4122997522354126,27.41825294494629,2.617945432662964,1.1428731679916382,19.826684951782227,1.1428731679916382,0.17571990191936493,3.287564516067505,1.1428731679916382,1.1428731679916382,1.3185930252075195,91.43025970458984,11.171034812927246,lb,91.43025970458984
bgslibrary\gui\qt\texteditor.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6544005870819092,0.0,0.0,0.0,0.0,0.0,TwoPoints,1.6544005870819092
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.cpp,19.208515167236328,12.953152656555176,65.53657531738281,8.399197578430176,8.051057815551758,25.378585815429688,8.051057815551758,69.97493743896484,7.122931003570557,15.643421173095703,8.051057815551758,83.58047485351562,53.087013244628906,15.20754623413086,dp,83.58047485351562
bgslibrary\bgslibrary\algorithms\MultiLayer.cpp,26.562946319580078,38.636173248291016,115.25942993164062,51.24619674682617,123.06341552734375,25.947851181030273,9.04672908782959,57.666465759277344,9.396232604980469,20.711612701416016,9.04672908782959,21.482221603393555,85.83853912353516,42.77888870239258,MultiLayer,123.06341552734375
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.hpp,2.822462320327759,39.11219787597656,174.16058349609375,42.79918670654297,6.512596130371094,3.690134048461914,2.822462320327759,26.948692321777344,5.607226371765137,2.822462320327759,2.822462320327759,36.93581771850586,75.78446960449219,34.528141021728516,LBP_MRF,174.16058349609375
bgslibrary\gui\mfc\src\stdafx.cpp,0.0,0.0,10.864252090454102,0.0,0.0,0.0,0.0,0.30178481340408325,1.0015614032745361,0.0,0.0,0.0,1.1138421297073364,0.0,LBP_MRF,10.864252090454102
bgslibrary\gui\qt\ui_mainwindow.h,13.987381935119629,37.2266845703125,6.011930465698242,6.835051536560059,8.204752922058105,4.8949809074401855,7.512611389160156,52.578433990478516,6.855416297912598,17.811445236206055,7.512611389160156,6.333564281463623,16.388690948486328,51.734378814697266,T2F,52.578433990478516
bgslibrary\bgslibrary\algorithms\GMG.cpp,25.20745849609375,25.465009689331055,12.042633056640625,7.646862030029297,7.458746433258057,23.314472198486328,8.155129432678223,4.17482852935791,6.249362468719482,19.27195167541504,8.155129432678223,5.450127601623535,9.71603775024414,17.92772674560547,KDE,25.465009689331055
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.cpp,2.427670478820801,19.57830810546875,84.61502075195312,31.786893844604492,5.137740135192871,5.0470428466796875,2.427670478820801,5.455134868621826,5.374517440795898,2.427670478820801,2.427670478820801,94.67494201660156,69.60665893554688,16.343902587890625,dp,94.67494201660156
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.hpp,61.01359176635742,6.312868118286133,10.983085632324219,5.017249584197998,4.992360591888428,2.9441077709198,7.168488025665283,25.152254104614258,4.603824615478516,28.210514068603516,5.325681209564209,3.323636054992676,10.180912971496582,16.961410522460938,IMBS,61.01359176635742
bgslibrary\bgslibrary\algorithms\dp\Bgs.h,3.1758217811584473,10.159525871276855,19.569189071655273,6.370680332183838,7.264762878417969,15.990460395812988,7.264762878417969,4.047057151794434,5.329989910125732,3.1758217811584473,7.264762878417969,94.05921936035156,9.588025093078613,17.202903747558594,dp,94.05921936035156
bgslibrary\bgslibrary\algorithms\T2F\MRF.cpp,3.480315685272217,10.544655799865723,80.83177947998047,8.725700378417969,7.400966644287109,6.298608779907227,5.858273983001709,101.07707977294922,7.119214057922363,19.42765235900879,5.858273983001709,71.97756958007812,17.734373092651367,10.070158004760742,T2F,101.07707977294922
bgslibrary\bgslibrary\algorithms\lb\BGModelGauss.h,1.1527553796768188,0.401477575302124,25.96869468688965,2.3246052265167236,1.1527553796768188,15.151737213134766,1.1527553796768188,0.0,3.3073902130126953,1.1527553796768188,1.1527553796768188,1.1527553796768188,103.59573364257812,3.800722122192383,lb,103.59573364257812
bgslibrary\bgslibrary\tools\FuzzyUtils.cpp,0.0,1.0,68.30322265625,16.3541259765625,1.0,0.0,1.0,34.56987380981445,1.0011612176895142,0.0,1.0,0.2967827022075653,51.56476593017578,17.31311798095703,LBP_MRF,68.30322265625
bgslibrary\bgslibrary\algorithms\KDE\NPBGSubtractor.cpp,7.5790181159973145,96.92875671386719,34.64396667480469,54.76839828491211,4.951560020446777,37.284854888916016,4.971939563751221,2.628488063812256,5.891932487487793,1.0653395652770996,1.0653395652770996,2.4763758182525635,4.840611457824707,26.131441116333008,KDE,96.92875671386719
bgslibrary\gui\qt\mainwindow.h,14.492959976196289,0.0,26.470027923583984,2.2396249771118164,1.1127647161483765,22.41570281982422,1.4725604057312012,17.593624114990234,5.127823352813721,2.472560405731201,1.4725604057312012,1.4284240007400513,9.327484130859375,54.81200408935547,main,54.81200408935547
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.cpp,20.726367950439453,11.401039123535156,30.1646671295166,6.555893421173096,7.236205101013184,15.09117603302002,7.236205101013184,4.141063690185547,5.261493682861328,16.946428298950195,7.236205101013184,5.278403282165527,93.92203521728516,15.475825309753418,lb,93.92203521728516
bgslibrary\bgslibrary\algorithms\LBSP\DistanceUtils.h,7.734464645385742,8.743378639221191,27.65244483947754,78.6385269165039,5.287432670593262,8.127913475036621,1.4231247901916504,1.4579291343688965,5.700599193572998,17.92776870727539,1.4231247901916504,1.729088544845581,41.3231315612793,9.832831382751465,LBSP,78.6385269165039
bgslibrary\bgslibrary\algorithms\ViBe.cpp,20.87668228149414,9.076513290405273,11.837590217590332,6.616837978363037,5.701735496520996,19.36852264404297,2.502326250076294,3.364736557006836,4.635188102722168,74.10831451416016,2.502326250076294,6.324120998382568,6.844941139221191,15.77354621887207,ViBe,74.10831451416016
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.cpp,18.572237014770508,3.5133004188537598,11.176260948181152,5.3710198402404785,3.370570659637451,12.470542907714844,3.370570659637451,0.1754222810268402,3.272515058517456,1.1353824138641357,3.370570659637451,1.3108047246932983,1.5031497478485107,11.27828311920166,IMBS,18.572237014770508
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobResult.h,1.4686030149459839,0.0,0.0,30.34330940246582,104.7311782836914,1.9420331716537476,1.4686030149459839,0.0,4.7920026779174805,12.718240737915039,1.4686030149459839,6.675411701202393,4.948454856872559,10.261274337768555,MultiLayer,104.7311782836914
bgslibrary\bgslibrary\algorithms\DPAdaptiveMedian.h,20.011249542236328,0.39493048191070557,6.981085300445557,2.669849157333374,1.1513776779174805,26.637407302856445,1.1513776779174805,0.1829487532377243,3.3046209812164307,1.1513776779174805,1.1513776779174805,94.44795989990234,1.5361974239349365,13.463692665100098,dp,94.44795989990234
bgslibrary\bgslibrary\tools\PixelUtils.h,0.0,2.0654125213623047,4.130825042724609,0.0,2.0654125213623047,0.0,2.0654125213623047,0.0,1.0017775297164917,0.0,2.0654125213623047,0.0,0.0,1.0,LBP_MRF,4.130825042724609
bgslibrary\bgslibrary\algorithms\dp\ZivkovicAGMM.h,3.175133228302002,9.323298454284668,39.99586486816406,6.368529796600342,7.007300853729248,15.988868713378906,5.204159736633301,6.480853080749512,5.323052406311035,3.175133228302002,5.204159736633301,96.43405151367188,13.38833236694336,22.833961486816406,dp,96.43405151367188
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.cpp,20.52645492553711,11.342354774475098,10.763896942138672,6.5322723388671875,7.210853099822998,26.621353149414062,7.210853099822998,7.530455589294434,5.2509260177612305,16.788164138793945,7.210853099822998,48.06743240356445,53.547149658203125,15.41657543182373,lb,53.547149658203125
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.h,20.011249542236328,0.39493048191070557,6.981085300445557,2.669849157333374,1.1513776779174805,24.637407302856445,1.1513776779174805,3.286952018737793,3.3046209812164307,1.1513776779174805,1.1513776779174805,99.65596771240234,17.05621337890625,13.463692665100098,dp,99.65596771240234
bgslibrary\bgslibrary\VideoCapture.cpp,12.472006797790527,36.94230270385742,14.777242660522461,3.564980983734131,1.7092081308364868,2.160994052886963,2.160994052886963,16.189729690551758,4.145367622375488,45.64468002319336,2.160994052886963,1.4412399530410767,46.08802032470703,18.512426376342773,lb,46.08802032470703
bgslibrary\examples\Demo2.cpp,9.856778144836426,21.07427215576172,8.986685752868652,33.166683197021484,4.4524664878845215,14.386258125305176,1.6374276876449585,3.377960443496704,5.570937633514404,12.408894538879395,1.6374276876449585,1.7545682191848755,5.46511697769165,71.89584350585938,main,71.89584350585938
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.cpp,12.067798614501953,20.21784210205078,49.723514556884766,31.158905029296875,12.577735900878906,56.62415313720703,9.64864730834961,9.048949241638184,8.283539772033691,71.82982635498047,9.25171947479248,12.783197402954102,17.409427642822266,36.06951141357422,ViBe,71.82982635498047
bgslibrary\bgslibrary\algorithms\SigmaDelta.cpp,19.871652603149414,10.828258514404297,27.44571876525879,8.315099716186523,7.186834335327148,13.691282272338867,151.60317993164062,3.9053847789764404,5.4713616371154785,17.229656219482422,7.186834335327148,5.20850133895874,7.247097015380859,15.40768814086914,SigmaDelta,151.60317993164062
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.h,4.249392986297607,16.666996002197266,27.313615798950195,9.163750648498535,11.024534225463867,13.685369491577148,7.951841831207275,6.797122478485107,135.5464630126953,4.249392986297607,7.951841831207275,9.692070007324219,12.476783752441406,19.645166397094727,TwoPoints,135.5464630126953
bgslibrary\bgslibrary\algorithms\MultiLayer\blob.h,7.376627445220947,3.0879087448120117,5.075101375579834,4.787161827087402,90.00086212158203,9.375004768371582,2.9121272563934326,0.14097504317760468,3.4754302501678467,15.570502281188965,1.3681730031967163,4.494859218597412,4.775087356567383,47.519737243652344,MultiLayer,90.00086212158203
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEHistogram.hpp,2.2490146160125732,36.63151931762695,148.281982421875,42.54818344116211,5.48057746887207,3.9564640522003174,2.2490146160125732,24.47602081298828,5.330129623413086,13.30237865447998,2.2490146160125732,8.989622116088867,70.88163757324219,25.916770935058594,LBP_MRF,148.281982421875
bgslibrary\bgslibrary\algorithms\SigmaDelta\sdLaMa091.cpp,3.056814432144165,9.250789642333984,51.34299087524414,6.632994651794434,6.923821926116943,11.090849876403809,92.54212951660156,3.8201401233673096,5.133316516876221,8.115514755249023,7.204073905944824,5.369762897491455,27.00342559814453,37.570106506347656,SigmaDelta,92.54212951660156
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV1.h,19.67303466796875,4.3574323654174805,11.887953758239746,4.619150161743164,3.143076181411743,23.549360275268555,3.143076181411743,3.3202922344207764,4.287972450256348,2.143076181411743,3.143076181411743,4.318971633911133,7.578645706176758,12.179224967956543,PBAS,23.549360275268555
bgslibrary\bgslibrary\VideoCapture.h,1.3805561065673828,13.887190818786621,5.025228500366211,0.3046225309371948,0.0,0.3805561363697052,0.3805561363697052,0.13958968222141266,1.3823511600494385,15.501126289367676,0.3805561363697052,0.13958968222141266,4.707522392272949,9.274515151977539,ViBe,15.501126289367676
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.h,7.821297645568848,1.0,12.435076713562012,0.3162801265716553,1.0,0.3555782437324524,1.3555781841278076,19.338165283203125,1.3574010133743286,0.3555782437324524,1.3555781841278076,0.1449316293001175,2.876405954360962,8.082572937011719,T2F,19.338165283203125
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.cpp,1.054498314857483,0.4073457717895508,7.328895568847656,3.4821338653564453,64.22394561767578,15.187840461730957,1.054498314857483,0.5996110439300537,4.160204887390137,1.054498314857483,1.054498314857483,4.3734354972839355,5.747504234313965,44.95039749145508,MultiLayer,64.22394561767578
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.h,1.1430761814117432,0.0,0.0,2.304036855697632,109.02774810791016,1.6739041805267334,1.1430761814117432,0.0,4.70548677444458,1.1430761814117432,1.1430761814117432,1.1430761814117432,5.101391315460205,4.6688127517700195,MultiLayer,109.02774810791016
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.h,18.893253326416016,0.3574322760105133,6.867170333862305,2.619149923324585,1.1430761814117432,19.875455856323242,1.1430761814117432,0.18082605302333832,3.2879724502563477,1.1430761814117432,1.1430761814117432,1.3239022493362427,1.5226128101348877,11.351797103881836,PBAS,19.875455856323242
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.h,25.686758041381836,13.078580856323242,134.25180053710938,70.41004943847656,105.10076904296875,7.238004684448242,1.1353824138641357,1.5215489864349365,3.272515058517456,12.485795021057129,1.1353824138641357,1.9093408584594727,75.19998168945312,8.947108268737793,LBP_MRF,134.25180053710938
bgslibrary\bgslibrary\algorithms\GMG.h,21.308780670166016,4.399271011352539,8.129813194274902,4.67562198638916,3.1522934436798096,31.200214385986328,3.1522934436798096,2.1869595050811768,4.306461811065674,2.1522934436798096,3.1522934436798096,3.3392529487609863,4.545248985290527,12.662668228149414,PBAS,31.200214385986328
bgslibrary\bgslibrary\algorithms\MultiLayer\CMultiLayerBGS.cpp,21.740243911743164,64.6222915649414,252.84898376464844,198.59571838378906,66.32771301269531,33.804988861083984,6.867931842803955,38.423770904541016,9.65612506866455,38.215721130371094,6.675957202911377,57.0195426940918,143.57421875,62.83987045288086,LBP_MRF,252.84898376464844
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEImage.cpp,4.607509613037109,21.833049774169922,107.83287811279297,33.7535514831543,11.327630996704102,9.725582122802734,2.343441963195801,35.751617431640625,6.412293434143066,12.78925609588623,1.907578468322754,24.726898193359375,80.23050689697266,34.174171447753906,LBP_MRF,107.83287811279297
bgslibrary\bgslibrary\algorithms\T2FGMM_UV.cpp,19.18607521057129,10.897504806518555,10.235777854919434,6.353017807006836,7.0143513679504395,24.662879943847656,7.0143513679504395,43.68441390991211,5.169563293457031,15.590713500976562,7.0143513679504395,82.76481628417969,50.537818908691406,14.870657920837402,dp,82.76481628417969
