file_path,Client,Common,E2E,best_module,best_likelihood
teammates\src\e2e\java\teammates\e2e\pageobjects\StudentNotificationsPage.java,2.5206387042999268,2.5206387042999268,98.52620697021484,E2E,98.52620697021484
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackQuestionType.java,1.0,84.99247741699219,1.12848961353302,Common,84.99247741699219
teammates\src\e2e\java\teammates\e2e\pageobjects\ErrorReportingModal.java,2.438929557800293,2.438929557800293,115.55243682861328,E2E,115.55243682861328
teammates\src\main\java\teammates\ui\webapi\SearchStudentsAction.java,0.0,2.5358927249908447,0.39144366979599,Common,2.5358927249908447
teammates\src\main\java\teammates\common\datatransfer\logs\RequestLogUser.java,1.0,86.85803985595703,1.0088645219802856,Common,86.85803985595703
teammates\src\test\java\teammates\ui\webapi\RestoreCourseActionTest.java,0.6627680659294128,1.7285313606262207,18.94223976135254,E2E,18.94223976135254
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankRecipientsQuestionDetails.java,4.477555274963379,85.69471740722656,1.4789130687713623,Common,85.69471740722656
teammates\src\main\java\teammates\common\datatransfer\InstructorPrivileges.java,4.231656551361084,68.18309020996094,0.44359660148620605,Common,68.18309020996094
teammates\src\test\java\teammates\ui\webapi\JoinCourseActionTest.java,0.5283929109573364,3.0315141677856445,20.564306259155273,E2E,20.564306259155273
teammates\src\main\java\teammates\common\exception\EntityDoesNotExistException.java,0.0,87.11026763916016,0.0,Common,87.11026763916016
teammates\src\test\java\teammates\ui\webapi\GetFeedbackQuestionsActionTest.java,0.574485182762146,4.143754005432129,14.472673416137695,E2E,14.472673416137695
teammates\src\main\java\teammates\ui\servlets\WebSecurityHeaderFilter.java,5.252012252807617,6.859248161315918,0.0,Common,6.859248161315918
teammates\src\main\java\teammates\ui\request\FeedbackQuestionBasicRequest.java,2.1488535404205322,5.713839530944824,0.8031026124954224,Common,5.713839530944824
teammates\src\test\java\teammates\common\datatransfer\CourseRosterTest.java,1.6979082822799683,64.3720703125,25.613113403320312,Common,64.3720703125
teammates\src\e2e\java\teammates\e2e\cases\AdminAccountsPageE2ETest.java,3.918606996536255,8.259861946105957,99.09784698486328,E2E,99.09784698486328
teammates\src\main\java\teammates\common\datatransfer\NotificationStyle.java,2.0887465476989746,89.82300567626953,0.0,Common,89.82300567626953
teammates\src\test\java\teammates\common\datatransfer\attributes\StudentAttributesTest.java,1.7226998805999756,88.65629577636719,17.75575065612793,Common,88.65629577636719
teammates\src\e2e\java\teammates\e2e\util\Retryable.java,0.0,0.0,94.97932434082031,E2E,94.97932434082031
teammates\src\e2e\java\teammates\e2e\util\GmailServiceMaker.java,37.86493682861328,3.749370813369751,106.59890747070312,E2E,106.59890747070312
teammates\src\test\java\teammates\storage\search\InstructorSearchTest.java,1.6183459758758545,4.9695234298706055,5.287317276000977,E2E,5.287317276000977
teammates\src\client\java\teammates\client\scripts\DataMigrationForUnencryptedKeyForStudents.java,128.06805419921875,3.025791883468628,2.6663289070129395,Client,128.06805419921875
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseJoinConfirmationPageE2ETest.java,2.6332709789276123,5.056779861450195,116.00310516357422,E2E,116.00310516357422
teammates\src\main\java\teammates\common\datatransfer\CourseRoster.java,2.6718738079071045,78.17550659179688,0.9550103545188904,Common,78.17550659179688
teammates\src\test\java\teammates\storage\api\package-info.java,0.0,0.0,2.799908399581909,E2E,2.799908399581909
teammates\src\lnp\java\teammates\lnp\util\LNPSpecification.java,0.9385030269622803,1.8770060539245605,18.831335067749023,E2E,18.831335067749023
teammates\src\test\java\teammates\ui\webapi\GetDeadlineExtensionActionTest.java,0.5117862820625305,0.0,20.339351654052734,E2E,20.339351654052734
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorSearchPageAxeTest.java,1.3018544912338257,1.060878872871399,118.05525970458984,E2E,118.05525970458984
teammates\src\main\java\teammates\ui\request\MarkNotificationAsReadRequest.java,0.5007588267326355,0.0,15.361994743347168,E2E,15.361994743347168
teammates\src\e2e\java\teammates\e2e\cases\FeedbackMcqQuestionE2ETest.java,1.1393425464630127,0.8324571847915649,103.23673248291016,E2E,103.23673248291016
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackTextQuestionDetails.java,2.0,83.82444763183594,1.814192771911621,Common,83.82444763183594
teammates\src\main\java\teammates\logic\api\LogsProcessor.java,0.22071240842342377,2.0542938709259033,1.902161955833435,Common,2.0542938709259033
teammates\src\e2e\java\teammates\e2e\util\AxeUtil.java,0.0,0.0,93.46820831298828,E2E,93.46820831298828
teammates\src\main\java\teammates\common\util\StdOutConsoleHandler.java,0.0,85.64551544189453,0.0,Common,85.64551544189453
teammates\src\client\java\teammates\client\scripts\MockCourseWithLargeResponseScript.java,111.5015640258789,6.40092134475708,11.023831367492676,Client,111.5015640258789
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRubricQuestionDetails.java,3.157932758331299,75.11675262451172,18.68837547302246,Common,75.11675262451172
teammates\src\test\java\teammates\ui\webapi\GetOngoingSessionsActionTest.java,2.5300838947296143,7.676301956176758,35.18388748168945,E2E,35.18388748168945
teammates\src\e2e\java\teammates\e2e\pageobjects\HomePage.java,2.5103468894958496,2.5103468894958496,98.43524932861328,E2E,98.43524932861328
teammates\src\main\java\teammates\common\datatransfer\NotificationTargetUser.java,1.0,87.98101806640625,0.0,Common,87.98101806640625
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackSessionAttributesTest.java,5.095244407653809,58.04252243041992,34.08159637451172,Common,58.04252243041992
teammates\src\e2e\java\teammates\e2e\cases\axe\FeedbackSubmitPageAxeTest.java,1.3626917600631714,1.0556124448776245,117.79798889160156,E2E,117.79798889160156
teammates\src\main\java\teammates\common\datatransfer\logs\LogSeverity.java,1.0,86.9227294921875,1.0101734399795532,Common,86.9227294921875
teammates\src\main\java\teammates\ui\output\OngoingSession.java,0.0,1.3167550563812256,2.058124542236328,E2E,2.058124542236328
teammates\src\main\java\teammates\ui\webapi\RestoreCourseAction.java,0.0,1.7237114906311035,14.542282104492188,E2E,14.542282104492188
teammates\src\test\java\teammates\storage\api\AccountsDbTest.java,40.748085021972656,2.214630126953125,25.155479431152344,Client,40.748085021972656
teammates\src\main\java\teammates\ui\request\InvalidHttpRequestBodyException.java,0.0,1.0911797285079956,1.1767009496688843,E2E,1.1767009496688843
teammates\src\test\java\teammates\logic\core\StudentsLogicTest.java,4.5371479988098145,5.160608291625977,32.068260192871094,E2E,32.068260192871094
teammates\src\main\java\teammates\logic\api\EmailSender.java,0.21103307604789734,0.9848402738571167,3.6295814514160156,E2E,3.6295814514160156
teammates\src\main\java\teammates\ui\request\FeedbackSessionCreateRequest.java,0.23701924085617065,0.0,0.0,Client,0.23701924085617065
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankOptionsQuestionDetails.java,4.112937927246094,77.54656982421875,29.512451171875,Common,77.54656982421875
teammates\src\e2e\java\teammates\e2e\util\EmailAccountTest.java,0.0,1.0936695337295532,97.63337707519531,E2E,97.63337707519531
teammates\src\test\java\teammates\ui\webapi\GetAccountActionTest.java,0.7908926010131836,0.0,21.892227172851562,E2E,21.892227172851562
teammates\src\main\java\teammates\common\datatransfer\logs\GeneralLogEntry.java,1.0,84.75423431396484,0.9662945866584778,Common,84.75423431396484
teammates\src\main\java\teammates\logic\core\FeedbackResponsesLogic.java,3.833883285522461,4.891972541809082,7.460065841674805,E2E,7.460065841674805
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionOpeningSoonRemindersActionTest.java,4.789085865020752,6.884408950805664,17.41640853881836,E2E,17.41640853881836
teammates\src\client\java\teammates\client\scripts\DataMigrationForGoogleIdToGmail.java,131.19317626953125,4.457728385925293,2.6953554153442383,Client,131.19317626953125
teammates\src\test\java\teammates\ui\webapi\StudentSearchIndexingWorkerActionTest.java,0.5567341446876526,0.9449028372764587,3.922921895980835,E2E,3.922921895980835
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEditPageAxeTest.java,1.3489673137664795,1.060878872871399,118.09728240966797,E2E,118.09728240966797
teammates\src\main\java\teammates\storage\entity\FeedbackSession.java,0.0,3.3129215240478516,1.2613953351974487,Common,3.3129215240478516
teammates\src\test\java\teammates\storage\api\AccountRequestsDbTest.java,39.57905578613281,0.8576221466064453,15.99160099029541,Client,39.57905578613281
teammates\src\e2e\java\teammates\e2e\util\TestDataValidityTest.java,6.169741153717041,11.154232025146484,88.01553344726562,E2E,88.01553344726562
teammates\src\main\java\teammates\ui\webapi\BinCourseAction.java,0.0,1.1220996379852295,0.0,Common,1.1220996379852295
teammates\src\main\java\teammates\ui\output\UsageStatisticsRangeData.java,0.0,0.0,0.40200892090797424,E2E,0.40200892090797424
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseStudentDetailsPageAxeTest.java,1.356392502784729,1.0503979921340942,117.48342895507812,E2E,117.48342895507812
teammates\src\test\java\teammates\ui\webapi\GetCoursesActionTest.java,0.33730804920196533,2.0327746868133545,4.3817338943481445,E2E,4.3817338943481445
teammates\src\main\java\teammates\ui\constants\ResourceEndpoints.java,0.0,0.0,0.8558324575424194,E2E,0.8558324575424194
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorNotificationsPage.java,2.5206387042999268,2.5206387042999268,98.52620697021484,E2E,98.52620697021484
teammates\src\test\java\teammates\logic\api\UserProvisionTest.java,1.511937141418457,3.9228591918945312,3.0726640224456787,Common,3.9228591918945312
teammates\src\client\java\teammates\client\scripts\DataMigrationEntitiesBaseScript.java,116.41105651855469,8.405606269836426,41.6226806640625,Client,116.41105651855469
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackSessionsPageE2ETest.java,5.235633373260498,8.104321479797363,101.29686737060547,E2E,101.29686737060547
teammates\src\main\java\teammates\ui\webapi\GetHasResponsesAction.java,0.1773330420255661,0.8550103902816772,0.3173767924308777,Common,0.8550103902816772
teammates\src\lnp\java\teammates\lnp\cases\StudentTeamUpdateLNPTest.java,5.031266212463379,5.376880645751953,9.801738739013672,E2E,9.801738739013672
teammates\src\test\java\teammates\ui\webapi\GetActionClassesActionTest.java,3.2897868156433105,6.186255931854248,3.432595729827881,Common,6.186255931854248
teammates\src\main\java\teammates\ui\output\SessionVisibleSetting.java,0.0,3.700789213180542,0.0,Common,3.700789213180542
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionPublishedRemindersActionTest.java,2.828658103942871,5.849062919616699,3.3425910472869873,Common,5.849062919616699
teammates\src\main\java\teammates\storage\entity\Instructor.java,0.775301992893219,2.1231884956359863,0.0,Common,2.1231884956359863
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackConstantSumDistributePointsType.java,1.0,87.90365600585938,0.3447234034538269,Common,87.90365600585938
teammates\src\test\java\teammates\ui\webapi\CompileLogsActionTest.java,0.7894343137741089,0.0,22.235734939575195,E2E,22.235734939575195
teammates\src\main\java\teammates\logic\external\TaskQueueService.java,1.227003574371338,1.014892339706421,0.3566582202911377,Client,1.227003574371338
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackEditPageE2ETest.java,4.247509002685547,8.379358291625977,102.2542495727539,E2E,102.2542495727539
teammates\src\main\java\teammates\ui\output\SessionResultsData.java,2.1105399131774902,30.75579261779785,1.4017380475997925,Common,30.75579261779785
teammates\src\e2e\java\teammates\e2e\util\TestPropertiesTest.java,0.0,0.0,97.63337707519531,E2E,97.63337707519531
teammates\src\main\java\teammates\ui\servlets\OAuth2CallbackServlet.java,2.5569119453430176,3.65236759185791,3.516599178314209,Common,3.65236759185791
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseEditPage.java,3.6384992599487305,7.397329807281494,77.67366790771484,E2E,77.67366790771484
teammates\src\main\java\teammates\ui\constants\ApiConst.java,0.0,1.869869589805603,0.0,Common,1.869869589805603
teammates\src\test\java\teammates\test\package-info.java,0.0,0.0,3.161652088165283,E2E,3.161652088165283
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminSessionsPageAxeTest.java,1.302253246307373,1.0056878328323364,114.76619720458984,E2E,114.76619720458984
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackContributionResponseDetails.java,1.0,86.9227294921875,2.0577540397644043,Common,86.9227294921875
teammates\src\main\java\teammates\ui\webapi\FeedbackSessionClosingRemindersAction.java,0.2811627686023712,0.8161823749542236,1.2501978874206543,E2E,1.2501978874206543
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminHomePageAxeTest.java,1.076998233795166,1.076998233795166,118.80523681640625,E2E,118.80523681640625
teammates\src\lnp\java\teammates\lnp\cases\InstructorUpdateLNPTest.java,4.846951961517334,5.220315456390381,9.481548309326172,E2E,9.481548309326172
teammates\src\main\java\teammates\ui\webapi\UpdateFeedbackResponseCommentAction.java,0.7457340359687805,34.34373474121094,0.8004360198974609,Common,34.34373474121094
teammates\src\main\java\teammates\ui\servlets\RequestTraceFilter.java,0.5124087333679199,0.7497303485870361,26.772369384765625,E2E,26.772369384765625
teammates\src\test\java\teammates\architecture\package-info.java,0.0,0.0,2.8083338737487793,E2E,2.8083338737487793
teammates\src\test\java\teammates\ui\webapi\DeleteCourseActionTest.java,0.5077778697013855,1.0537006855010986,3.214215040206909,E2E,3.214215040206909
teammates\src\main\java\teammates\storage\entity\FeedbackQuestion.java,1.6641291379928589,1.9789975881576538,0.4325326383113861,Common,1.9789975881576538
teammates\src\main\java\teammates\logic\core\CoursesLogic.java,0.4846866726875305,2.2587101459503174,18.425106048583984,E2E,18.425106048583984
teammates\src\e2e\java\teammates\e2e\cases\FeedbackNumScaleQuestionE2ETest.java,1.1598716974258423,0.8457001447677612,93.4521484375,E2E,93.4521484375
teammates\src\client\java\teammates\client\scripts\DataMigrationForTextQuestionRecommendedLength.java,126.12316131591797,2.0,3.6858458518981934,Client,126.12316131591797
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackMsqQuestionDetailsTest.java,2.3102238178253174,58.49930191040039,5.890761375427246,Common,58.49930191040039
teammates\src\test\java\teammates\common\util\FieldValidatorTest.java,6.474802017211914,50.71479415893555,48.25309371948242,Common,50.71479415893555
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetailsTest.java,1.0,84.28477478027344,3.1687326431274414,Common,84.28477478027344
teammates\src\test\java\teammates\logic\api\BaseLogicTest.java,1.0,2.0,2.758932590484619,E2E,2.758932590484619
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseStudentDetailsViewPage.java,2.319788932800293,2.319788932800293,95.25333404541016,E2E,95.25333404541016
teammates\src\e2e\java\teammates\e2e\cases\StudentCourseJoinConfirmationPageE2ETest.java,2.728820323944092,2.6397838592529297,115.31120300292969,E2E,115.31120300292969
teammates\src\main\java\teammates\common\datatransfer\FeedbackParticipantType.java,1.0,84.05348205566406,3.1501989364624023,Common,84.05348205566406
teammates\src\main\java\teammates\common\exception\EntityAlreadyExistsException.java,0.0,87.11026763916016,0.0,Common,87.11026763916016
teammates\src\test\java\teammates\logic\external\package-info.java,0.0,0.0,2.799908399581909,E2E,2.799908399581909
teammates\src\main\java\teammates\ui\output\FeedbackQuestionData.java,2.081090211868286,4.961950302124023,0.40466779470443726,Common,4.961950302124023
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminAccountsPageAxeTest.java,1.0688778162002563,1.0688778162002563,120.30867767333984,E2E,120.30867767333984
teammates\src\test\java\teammates\ui\webapi\SearchStudentsActionTest.java,1.4687066078186035,2.0,4.315454483032227,E2E,4.315454483032227
teammates\src\main\java\teammates\storage\api\EntitiesDb.java,4.257757663726807,5.885804176330566,14.848947525024414,E2E,14.848947525024414
teammates\src\main\java\teammates\ui\output\DeadlineExtensionData.java,0.0,1.417300820350647,0.0,Common,1.417300820350647
teammates\src\client\java\teammates\client\scripts\ListActiveInstructors.java,124.48406219482422,3.8834712505340576,4.501211643218994,Client,124.48406219482422
teammates\src\main\java\teammates\ui\output\FeedbackSessionLogsData.java,0.24611090123653412,1.3492658138275146,0.6355656981468201,Common,1.3492658138275146
teammates\src\main\java\teammates\logic\external\GoogleCloudLoggingService.java,0.0,5.120910167694092,4.615141868591309,Common,5.120910167694092
teammates\src\test\java\teammates\ui\webapi\SendJoinReminderEmailActionTest.java,3.1977005004882812,2.7653415203094482,17.47469139099121,E2E,17.47469139099121
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseStudentDetailsEditPageAxeTest.java,1.356392502784729,1.0503979921340942,117.48342895507812,E2E,117.48342895507812
teammates\src\test\java\teammates\ui\webapi\GetInstructorPrivilegeActionTest.java,1.509928584098816,2.0,14.55754280090332,E2E,14.55754280090332
teammates\src\main\java\teammates\ui\output\StudentData.java,0.3256606161594391,0.0,0.0,Client,0.3256606161594391
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEnrollPageAxeTest.java,1.3489673137664795,1.060878872871399,118.41246795654297,E2E,118.41246795654297
teammates\src\main\java\teammates\common\util\HttpRequestHelper.java,0.8281676769256592,80.81597137451172,2.843710422515869,Common,80.81597137451172
teammates\src\main\java\teammates\common\datatransfer\attributes\package-info.java,1.0,88.04866027832031,0.0,Common,88.04866027832031
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackQuestionDetails.java,2.0,83.04801940917969,1.0791666507720947,Common,83.04801940917969
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCoursesPage.java,4.767382621765137,1.5249714851379395,73.07281494140625,E2E,73.07281494140625
teammates\src\main\java\teammates\common\datatransfer\attributes\FeedbackSessionAttributes.java,1.719568133354187,61.389591217041016,8.850641250610352,Common,61.389591217041016
teammates\src\main\java\teammates\ui\servlets\AuthServlet.java,1.714525818824768,2.5456700325012207,1.9596866369247437,Common,2.5456700325012207
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackMsqQuestionDetails.java,4.1687822341918945,69.8501968383789,28.467296600341797,Common,69.8501968383789
teammates\src\main\java\teammates\ui\webapi\GetAccountAction.java,0.25423768162727356,0.0,0.0,Client,0.25423768162727356
teammates\src\main\java\teammates\ui\webapi\FeedbackSessionPublishedRemindersAction.java,0.0,0.0,0.3424316644668579,E2E,0.3424316644668579
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorStudentActivityLogsPage.java,2.2356605529785156,2.053861141204834,90.35639190673828,E2E,90.35639190673828
teammates\src\test\java\teammates\storage\api\EntitiesDbTest.java,0.0,2.9804062843322754,38.79694366455078,E2E,38.79694366455078
teammates\src\main\java\teammates\ui\servlets\WebApiServlet.java,1.7429319620132446,4.946957111358643,94.93660736083984,E2E,94.93660736083984
teammates\src\main\java\teammates\common\datatransfer\logs\SourceLocation.java,1.0,90.64556884765625,0.9759846329689026,Common,90.64556884765625
teammates\src\e2e\java\teammates\e2e\cases\FeedbackConstSumRecipientQuestionE2ETest.java,1.1494160890579224,1.4612815380096436,93.25183868408203,E2E,93.25183868408203
teammates\src\test\java\teammates\test\AssertHelper.java,2.622014045715332,2.3409368991851807,20.69247817993164,E2E,20.69247817993164
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackQuestionAttributesTest.java,4.894561767578125,53.71131134033203,12.578239440917969,Common,53.71131134033203
teammates\src\main\java\teammates\logic\external\SendgridService.java,0.0,0.7826097011566162,2.420346736907959,E2E,2.420346736907959
teammates\src\main\java\teammates\ui\webapi\UnauthorizedAccessException.java,0.0,1.0862339735031128,0.0,Common,1.0862339735031128
teammates\src\test\java\teammates\ui\webapi\GetCourseActionTest.java,0.7558426260948181,2.4710426330566406,15.682324409484863,E2E,15.682324409484863
teammates\src\e2e\java\teammates\e2e\cases\AdminNotificationsPageE2ETest.java,4.927340507507324,6.247567176818848,101.66374969482422,E2E,101.66374969482422
teammates\src\lnp\java\teammates\lnp\cases\BaseLNPTestCase.java,13.585906028747559,4.852757453918457,11.335664749145508,Client,13.585906028747559
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorStudentListPageAxeTest.java,1.316637396812439,1.0715709924697876,118.69944763183594,E2E,118.69944763183594
teammates\src\main\java\teammates\logic\external\LocalTaskQueueService.java,1.7098000049591064,2.515509843826294,1.6484313011169434,Common,2.515509843826294
teammates\src\test\java\teammates\common\datatransfer\attributes\NotificationAttributesTest.java,1.827413558959961,68.70193481445312,21.005817413330078,Common,68.70193481445312
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseStudentDetailsEditPage.java,3.1885735988616943,2.1885735988616943,92.53728485107422,E2E,92.53728485107422
teammates\src\main\java\teammates\ui\webapi\GetCourseAction.java,0.0,1.0291647911071777,0.0,Common,1.0291647911071777
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorNotificationsPageAxeTest.java,1.2945935726165771,1.0556124448776245,117.73724365234375,E2E,117.73724365234375
teammates\src\main\java\teammates\storage\api\OfyHelper.java,2.0,2.0,0.0,Client,2.0
teammates\src\main\java\teammates\common\datatransfer\logs\package-info.java,1.0,88.04866027832031,1.0329563617706299,Common,88.04866027832031
teammates\src\main\java\teammates\common\exception\HttpRequestFailedException.java,0.0,87.11026763916016,0.0,Common,87.11026763916016
teammates\src\main\java\teammates\common\datatransfer\DataBundle.java,1.0,85.35433959960938,0.0,Common,85.35433959960938
teammates\src\main\java\teammates\ui\webapi\EnrollStudentsAction.java,3.2675869464874268,4.63334321975708,0.8054198026657104,Common,4.63334321975708
teammates\src\e2e\java\teammates\e2e\pageobjects\FeedbackResultsPage.java,5.652960777282715,31.698413848876953,85.0589370727539,E2E,85.0589370727539
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionOpeningRemindersActionTest.java,4.938241481781006,6.460691452026367,3.8578925132751465,Common,6.460691452026367
teammates\src\e2e\java\teammates\e2e\util\MaximumRetriesExceededException.java,1.3866300582885742,2.225823163986206,96.05851745605469,E2E,96.05851745605469
teammates\src\e2e\java\teammates\e2e\cases\axe\package-info.java,1.1284359693527222,1.1284359693527222,118.0636978149414,E2E,118.0636978149414
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseDetailsPage.java,2.4342570304870605,2.3803865909576416,87.76748657226562,E2E,87.76748657226562
teammates\src\main\java\teammates\ui\webapi\SearchInstructorsAction.java,0.0,0.0,0.3835490345954895,E2E,0.3835490345954895
teammates\src\test\java\teammates\common\util\UrlTest.java,2.961466073989868,78.0987548828125,19.204269409179688,Common,78.0987548828125
teammates\src\client\java\teammates\client\scripts\package-info.java,130.32815551757812,0.0,0.0,Client,130.32815551757812
teammates\src\main\java\teammates\logic\core\DeadlineExtensionsLogic.java,1.0,0.0,0.5906267166137695,Client,1.0
teammates\src\main\java\teammates\ui\request\CourseCreateRequest.java,0.2582167387008667,0.0,0.0,Client,0.2582167387008667
teammates\src\test\java\teammates\logic\api\EmailSenderTest.java,0.33507460355758667,0.6854547262191772,6.3562469482421875,E2E,6.3562469482421875
teammates\src\test\java\teammates\logic\core\InstructorsLogicTest.java,4.897141456604004,6.979465007781982,48.19626998901367,E2E,48.19626998901367
teammates\src\main\java\teammates\ui\webapi\UpdateFeedbackSessionAction.java,2.129580497741699,3.5026330947875977,12.599976539611816,E2E,12.599976539611816
teammates\src\main\java\teammates\storage\search\InstructorSearchManager.java,0.0,0.0,0.37245532870292664,E2E,0.37245532870292664
teammates\src\main\java\teammates\common\datatransfer\attributes\CourseAttributes.java,1.4539339542388916,78.47428894042969,2.3683061599731445,Common,78.47428894042969
teammates\src\test\java\teammates\common\util\SanitizationHelperTest.java,2.757366180419922,69.14371490478516,24.812665939331055,Common,69.14371490478516
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionClosingRemindersActionTest.java,4.775869846343994,5.620617389678955,3.958177328109741,Common,5.620617389678955
teammates\src\e2e\java\teammates\e2e\pageobjects\AppPage.java,8.974477767944336,5.3845343589782715,108.87665557861328,E2E,108.87665557861328
teammates\src\main\java\teammates\logic\core\NotificationsLogic.java,0.0,0.0,0.707888126373291,E2E,0.707888126373291
teammates\src\main\java\teammates\common\util\EmailWrapper.java,0.0,83.33335876464844,0.0,Common,83.33335876464844
teammates\src\lnp\java\teammates\lnp\util\BackDoor.java,0.0,0.0,2.5284461975097656,E2E,2.5284461975097656
teammates\src\main\java\teammates\ui\webapi\UpdateCourseAction.java,0.0,1.0611228942871094,33.83216094970703,E2E,33.83216094970703
teammates\src\main\java\teammates\ui\webapi\GetAuthInfoAction.java,0.2705419659614563,0.0,0.29086634516716003,E2E,0.29086634516716003
teammates\src\test\java\teammates\common\datatransfer\attributes\AccountAttributesTest.java,1.250178337097168,68.40675354003906,18.67279815673828,Common,68.40675354003906
teammates\src\main\java\teammates\storage\search\InstructorSearchDocument.java,0.0,1.8606330156326294,0.0,Common,1.8606330156326294
teammates\src\main\java\teammates\ui\webapi\GetInstructorAction.java,0.21738877892494202,0.0,0.0,Client,0.21738877892494202
teammates\src\test\java\teammates\ui\webapi\GetStudentActionTest.java,0.5359163284301758,1.6054774522781372,29.854890823364258,E2E,29.854890823364258
teammates\src\test\java\teammates\logic\external\GoogleRecaptchaServiceTest.java,35.53466033935547,3.0624895095825195,23.603984832763672,Client,35.53466033935547
teammates\src\test\java\teammates\ui\webapi\BaseActionTest.java,3.0089802742004395,8.262765884399414,2.8523144721984863,Common,8.262765884399414
teammates\src\main\java\teammates\ui\webapi\SendJoinReminderEmailAction.java,0.2911298871040344,0.6225342750549316,0.6162067651748657,Common,0.6225342750549316
teammates\src\main\java\teammates\storage\entity\Notification.java,0.5623255372047424,4.752689838409424,1.5706982612609863,Common,4.752689838409424
teammates\src\test\java\teammates\ui\webapi\SubmitFeedbackResponsesActionTest.java,1.5574512481689453,4.681445121765137,9.509369850158691,E2E,9.509369850158691
teammates\src\test\java\teammates\ui\webapi\GetAuthInfoActionTest.java,0.5978882312774658,2.2244067192077637,2.9515347480773926,E2E,2.9515347480773926
teammates\src\main\java\teammates\ui\webapi\BasicFeedbackSubmissionAction.java,2.975315570831299,5.213889122009277,32.85807418823242,E2E,32.85807418823242
teammates\src\main\java\teammates\ui\webapi\UnpublishFeedbackSessionAction.java,0.0,0.0,0.503699541091919,E2E,0.503699541091919
teammates\src\test\java\teammates\storage\api\FeedbackResponseCommentsDbTest.java,2.9671201705932617,30.37175941467285,10.882123947143555,Common,30.37175941467285
teammates\src\test\java\teammates\ui\webapi\GetFeedbackSessionActionTest.java,4.905144691467285,4.4262871742248535,23.163175582885742,E2E,23.163175582885742
teammates\src\test\java\teammates\ui\webapi\DeleteStudentActionTest.java,52.4622688293457,0.7740064263343811,3.103148937225342,Client,52.4622688293457
teammates\src\main\java\teammates\ui\servlets\HealthCheckServlet.java,0.259376585483551,0.0,0.42519277334213257,E2E,0.42519277334213257
teammates\src\test\java\teammates\ui\webapi\RemindFeedbackSessionSubmissionActionTest.java,0.6125873327255249,0.7945350408554077,30.707324981689453,E2E,30.707324981689453
teammates\src\main\java\teammates\ui\webapi\DeleteInstructorAction.java,0.25388893485069275,1.897672176361084,31.541423797607422,E2E,31.541423797607422
teammates\src\client\java\teammates\client\scripts\DataMigrationForNullCommentGiverType.java,128.23397827148438,39.0380744934082,2.673491954803467,Client,128.23397827148438
teammates\src\main\java\teammates\ui\output\NumberOfEntitiesToGiveFeedbackToSetting.java,0.0,3.700789213180542,0.0,Common,3.700789213180542
teammates\src\test\java\teammates\logic\api\MockUserProvision.java,0.0,1.2391501665115356,2.675039291381836,E2E,2.675039291381836
teammates\src\lnp\java\teammates\lnp\cases\InstructorStudentEnrollmentLNPTest.java,1.9976173639297485,31.45665168762207,11.634993553161621,Common,31.45665168762207
teammates\src\main\java\teammates\storage\entity\AccountRequest.java,0.44142481684684753,2.2483937740325928,0.0,Common,2.2483937740325928
teammates\src\test\java\teammates\ui\webapi\SendErrorReportActionTest.java,0.21738877892494202,1.6384856700897217,3.2613961696624756,E2E,3.2613961696624756
