file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioFlux\include\mir\timeStretch_algorithm.h,6.516473770141602,0.0,4.874053955078125,78.24624633789062,mir,78.24624633789062
audioFlux\include\mir\_pitch_ncf.h,3.0794694423675537,0.0,3.001863718032837,82.58277130126953,mir,82.58277130126953
audioFlux\src\dsp\flux_window.c,3.551032543182373,17.457216262817383,6.042295932769775,38.417335510253906,mir,38.417335510253906
audioFlux\src\mir\hpss_algorithm.c,2.0,0.0,5.92055606842041,67.09676361083984,mir,67.09676361083984
audioFlux\src\vector\flux_vector.c,6.325246810913086,30.714075088500977,5.526182651519775,97.64983367919922,mir,97.64983367919922
audioFlux\src\feature\spectral_algorithm.c,86.72100830078125,9.475480079650879,8.680052757263184,21.556528091430664,feature,86.72100830078125
audioFlux\src\mir\_queue.h,2.0848872661590576,31.89794921875,5.138382911682129,99.29200744628906,mir,99.29200744628906
audioFlux\src\mir\onset_algorithm.c,21.731224060058594,45.65857696533203,11.248804092407227,135.91685485839844,mir,135.91685485839844
audioFlux\include\vector\flux_vector.h,7.532079696655273,4.808107852935791,3.001180648803711,59.86804962158203,mir,59.86804962158203
audioFlux\src\dsp\dct_algorithm.c,3.729363441467285,0.5442973375320435,8.649665832519531,18.614959716796875,mir,18.614959716796875
audioFlux\src\filterbank\chroma_filterBank.c,1.0,80.80783081054688,4.833582401275635,43.16561508178711,filter_bank,80.80783081054688
audioFlux\src\dsp\hilbert_algorithm.h,2.0,0.0,4.884453296661377,1.4153186082839966,general,4.884453296661377
audioFlux\src\dsp\flux_correct.h,1.7055774927139282,29.278579711914062,3.707456588745117,16.531797409057617,filter_bank,29.278579711914062
audioFlux\include\mir\_pitch_pef.h,4.066338539123535,0.0,3.0018422603607178,82.10652160644531,mir,82.10652160644531
audioFlux\include\cwt_algorithm.h,7.853409290313721,2.0,5.852992057800293,1.4005452394485474,feature,7.853409290313721
audioFlux\src\vector\flux_vectorOp.c,2.6593618392944336,50.04915237426758,5.786225318908691,19.848119735717773,filter_bank,50.04915237426758
audioFlux\src\mir\_trist3.c,1.0,0.76673424243927,4.504292964935303,71.55178833007812,mir,71.55178833007812
audioFlux\include\filterbank\auditory_weight.h,1.0,102.5414810180664,3.001894474029541,1.0,filter_bank,102.5414810180664
audioFlux\src\flux_temporal.h,7.997588157653809,0.0,3.0019428730010986,1.0,feature,7.997588157653809
audioFlux\src\filterbank\auditory_weight.c,1.0,87.78865814208984,5.4055562019348145,50.730316162109375,filter_bank,87.78865814208984
audioFlux\include\feature\spectral_algorithm.h,126.00033569335938,6.649239540100098,7.666635036468506,45.908817291259766,feature,126.00033569335938
audioFlux\include\mir\pitchShift_algorithm.h,2.0,0.0,4.879222869873047,78.14025115966797,mir,78.14025115966797
audioFlux\src\feature\xxcc_algorithm.h,130.30316162109375,0.0,4.862893581390381,3.4051947593688965,feature,130.30316162109375
audioFlux\src\util\flux_util.c,7.502363204956055,118.4935531616211,8.034214973449707,129.1124267578125,mir,129.1124267578125
audioFlux\src\classic\viterbi.c,1.0,0.9983479380607605,5.12638521194458,16.209491729736328,mir,16.209491729736328
audioFlux\include\wpt_algorithm.h,2.0,0.0,4.8802642822265625,1.4133514165878296,general,4.8802642822265625
audioFlux\src\feature\deconv_algorithm.c,101.14016723632812,0.0,5.136017799377441,3.284842014312744,feature,101.14016723632812
audioFlux\src\temporal_algorithm.c,14.381063461303711,22.689167022705078,5.190899848937988,14.019350051879883,filter_bank,22.689167022705078
audioFlux\src\dwt_algorithm.c,4.669100761413574,36.0,6.682989120483398,1.2579044103622437,filter_bank,36.0
audioFlux\src\cwt_algorithm.c,8.808286666870117,64.54113006591797,6.320383071899414,1.1871203184127808,filter_bank,64.54113006591797
audioFlux\src\filterbank\cqt_filterBank.h,7.074763298034668,98.27310943603516,4.001812934875488,1.0,filter_bank,98.27310943603516
audioFlux\src\swt_algorithm.c,4.3722662925720215,36.0,7.029191970825195,1.270704746246338,filter_bank,36.0
audioFlux\include\flux_base.h,10.101305961608887,185.64772033691406,9.031004905700684,65.3615493774414,filter_bank,185.64772033691406
audioFlux\include\temporal_algorithm.h,10.833222389221191,0.0,4.864901542663574,14.10499382019043,mir,14.10499382019043
audioFlux\include\classic\viterbi.h,1.0,0.0,4.327500820159912,1.0,general,4.327500820159912
audioFlux\src\mir\_pitch_yin.h,3.070824146270752,0.0,3.001837968826294,94.56534576416016,mir,94.56534576416016
audioFlux\include\bft_algorithm.h,11.460640907287598,38.69428253173828,5.839506149291992,2.319920063018799,filter_bank,38.69428253173828
audioFlux\include\dwt_algorithm.h,2.673067808151245,0.0,4.8802642822265625,1.4133514165878296,general,4.8802642822265625
audioFlux\src\st_algorithm.h,2.0,0.0,5.871065616607666,1.408036470413208,general,5.871065616607666
audioFlux\include\synsq_algorithm.h,6.0,2.845353126525879,5.877148151397705,1.4118882417678833,feature,6.0
audioFlux\include\mir\onset_algorithm.h,1.4839791059494019,36.81195068359375,4.839506149291992,93.49952697753906,mir,93.49952697753906
audioFlux\src\reassign_algorithm.h,2.0,1.524009108543396,7.248961448669434,6.214902877807617,general,7.248961448669434
