file_path,dns,general,http_general,pools,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\dns\Rfc6724.cpp,83.15959167480469,10.562867164611816,7.546375751495361,1.1850003004074097,4.233929634094238,0.3260676860809326,13.534488677978516,3.5677087726071477E-4,dns,83.15959167480469
proxygen\proxygen\lib\utils\TraceEvent.cpp,41.65446090698242,0.9491393566131592,1.553635835647583,1.3852864503860474,4.174087953288108E-4,0.2581987977027893,0.0,1.329965353012085,dns,41.65446090698242
proxygen\proxygen\lib\http\session\test\HQSessionTestCommon.cpp,1.0004924535751343,5.311107635498047,46.629486083984375,1.360302448272705,4.3091672705486417E-4,3.3725826740264893,0.11473755538463593,6.470852375030518,http_general,46.629486083984375
proxygen\proxygen\lib\http\test\RFC2616Test.cpp,21.956520080566406,1.4427082538604736,42.72816848754883,1.7634388208389282,3.2402522629126906E-4,1.223152756690979,9.99089527130127,0.17986248433589935,http_general,42.72816848754883
proxygen\proxygen\lib\http\webtransport\QuicWebTransport.h,1.00043523311615,70.21546173095703,111.74992370605469,1.0,3.8082446553744376E-4,5.083234786987305,0.12084898352622986,45.574520111083984,http_general,111.74992370605469
proxygen\proxygen\lib\http\stats\ConnectionStats.cpp,2.0004806518554688,2.797041416168213,49.295475006103516,1.3222382068634033,4.2051629861816764E-4,4.15742826461792,1.148540735244751,0.29750198125839233,http_general,49.295475006103516
proxygen\proxygen\lib\http\coro\filters\FilterFactory.h,1.000542163848877,2.1007800102233887,48.28476333618164,1.0,4.744190373457968E-4,1.6977819204330444,1.1855547428131104,0.3715839087963104,http_general,48.28476333618164
proxygen\proxygen\lib\http\codec\test\DefaultHTTPCodecFactoryTest.cpp,3.58139967918396,8.544252395629883,58.19717788696289,3.5809154510498047,2.5813393592834473,3.1965577602386475,2.9947288036346436,45.98988342285156,http_general,58.19717788696289
proxygen\proxygen\lib\http\HTTPConnector.cpp,1.0004600286483765,4.107151985168457,50.36908721923828,4.173848628997803,4.025357193313539E-4,3.030256986618042,69.21905517578125,39.27091979980469,ssl,69.21905517578125
proxygen\proxygen\lib\http\codec\HTTPChecks.cpp,1.0005110502243042,4.132343769073486,47.52545166015625,1.0,4.471473803278059E-4,3.338486909866333,17.988893508911133,0.3422890901565552,http_general,47.52545166015625
proxygen\proxygen\lib\http\coro\client\test\HTTPConnectIntegrationTest.cpp,3.0853447914123535,3.310938835144043,51.914772033691406,95.53490447998047,8.212350076064467E-4,7.161482810974121,3.336679697036743,101.66329956054688,transport,101.66329956054688
proxygen\proxygen\lib\http\session\test\HTTPDefaultSessionCodecFactoryTest.cpp,3.4164445400238037,9.756896018981934,59.26798629760742,3.7845869064331055,2.416386842727661,3.834660768508911,2.7871432304382324,45.57468795776367,http_general,59.26798629760742
proxygen\proxygen\lib\http\codec\compress\HPACKDecodeBuffer.cpp,1.0004864931106567,5.469264984130859,47.046775817871094,1.9933847188949585,0.5968665480613708,3.7966179847717285,14.710371971130371,1.2709413766860962,http_general,47.046775817871094
proxygen\proxygen\lib\http\session\HTTPTransactionIngressSM.cpp,1.0004600286483765,1.18074631690979,46.97317886352539,1.0,4.025357193313539E-4,1.2710880041122437,0.13525784015655518,0.27091822028160095,http_general,46.97317886352539
proxygen\proxygen\lib\http\codec\compress\QPACKDecoder.cpp,8.551627159118652,6.882500171661377,47.57685852050781,2.431847095489502,1.0880331993103027,5.341610908508301,0.5938021540641785,3.7090437412261963,http_general,47.57685852050781
proxygen\proxygen\lib\utils\test\WeakRefCountedPtrTest.cpp,1.000285267829895,0.8829942941665649,0.2944978177547455,1.0,2.4957727873697877E-4,0.32756897807121277,0.0,2.4957727873697877E-4,dns,1.000285267829895
proxygen\proxygen\lib\dns\AsyncDNSStatsCollector.h,84.3699722290039,0.7038660645484924,3.0344078540802,1.2857317924499512,4.401783226057887E-4,1.5082956552505493,0.0,1.0004401206970215,dns,84.3699722290039
proxygen\proxygen\httpserver\samples\hq\HQServer.cpp,32.415679931640625,9.386451721191406,48.388816833496094,6.708309173583984,1.3343420028686523,6.791464805603027,32.20894241333008,104.47816467285156,transport,104.47816467285156
proxygen\proxygen\lib\http\HTTPConnectorWithFizz.cpp,1.0004842281341553,3.9623913764953613,49.72481155395508,1.3705615997314453,4.236703971400857E-4,3.081329584121704,38.54264831542969,112.55899047851562,transport,112.55899047851562
proxygen\proxygen\lib\dns\test\CAresResolverTest.cpp,82.26795196533203,7.671235084533691,0.922795295715332,37.217994689941406,1.4685337543487549,5.017746925354004,21.576749801635742,4.5755486488342285,dns,82.26795196533203
proxygen\proxygen\lib\http\experimental\RFC1867.cpp,17.13714599609375,3.827791929244995,51.38365173339844,2.2685658931732178,0.5546982288360596,1.9390422105789185,13.829742431640625,3.269099473953247,http_general,51.38365173339844
proxygen\proxygen\lib\http\coro\transport\CoroSSLTransport.cpp,13.573148727416992,8.174195289611816,46.17696762084961,4.5536956787109375,3.061032621189952E-4,6.561366081237793,124.3641357421875,138.1768798828125,transport,138.1768798828125
proxygen\proxygen\lib\ssl\ThreadLocalSSLStats.h,1.0004667043685913,1.000408411026001,4.000408172607422,1.2418385744094849,1.000408411026001,0.020095964893698692,66.41813659667969,2.000408411026001,ssl,66.41813659667969
proxygen\proxygen\lib\http\session\HTTPSessionController.h,1.0005069971084595,1.2241255044937134,49.17841720581055,1.0,0.5578219890594482,1.3301619291305542,13.769975662231445,0.3359665274620056,http_general,49.17841720581055
proxygen\proxygen\lib\http\sink\HTTPTunnelSink.cpp,1.0004667043685913,2.7537648677825928,45.556209564208984,1.0,4.083559033460915E-4,1.9245798587799072,15.925268173217773,39.27923583984375,http_general,45.556209564208984
proxygen\proxygen\lib\http\test\MockHTTPMessageFilter.h,1.0004770755767822,2.9262478351593018,46.31199264526367,1.3490080833435059,0.479714572429657,1.908994197845459,17.491010665893555,1.2927147150039673,http_general,46.31199264526367
proxygen\proxygen\lib\http\codec\compress\HPACKContext.h,1.0005011558532715,3.4083595275878906,48.40459060668945,1.0,4.384698695503175E-4,2.697814464569092,2.4841678142547607,1.8841818571090698,http_general,48.40459060668945
proxygen\proxygen\httpserver\HTTPTransactionHandlerAdaptor.h,1.0005266666412354,2.2321863174438477,38.30839157104492,2.3785223960876465,4.608122690115124E-4,1.647879719734192,1.0,4.608122690115124E-4,http_general,38.30839157104492
proxygen\proxygen\external\http_parser\http_parser.c,1.00050687789917,1.299195647239685,49.8011474609375,1.0,4.43554570665583E-4,1.4933565855026245,0.22406403720378876,0.4485716223716736,http_general,49.8011474609375
proxygen\proxygen\lib\dns\test\Mocks.h,88.99795532226562,4.5802482054568827E-4,4.5802482054568827E-4,1.0,4.5802482054568827E-4,1.3306777477264404,0.0,4.5802482054568827E-4,dns,88.99795532226562
proxygen\proxygen\lib\utils\ZlibStreamDecompressor.cpp,23.568485260009766,1.1736328601837158,0.30164337158203125,2.4693918228149414,0.4655683636665344,0.32960742712020874,0.0,4.083559033460915E-4,dns,23.568485260009766
proxygen\proxygen\lib\http\coro\HTTPFilterFactoryHandler.cpp,1.0005266666412354,3.0617072582244873,47.75676727294922,1.0,4.608122690115124E-4,2.0015227794647217,1.1693265438079834,0.3391137719154358,http_general,47.75676727294922
proxygen\proxygen\lib\utils\ZstdStreamDecompressor.h,1.000514030456543,0.796441376209259,0.26578032970428467,1.0,4.498180060181767E-4,0.34511247277259827,0.0,1.000449776649475,dns,1.000514030456543
proxygen\proxygen\lib\http\session\TransactionByteEvents.h,1.0005120038986206,1.229420781135559,50.123050689697266,1.0,4.480340576265007E-4,1.3052968978881836,0.17172953486442566,0.34390711784362793,http_general,50.123050689697266
proxygen\proxygen\lib\http\stats\HTTPCodecStats.cpp,1.000423789024353,4.45639705657959,53.58648681640625,1.1990337371826172,0.5011901259422302,3.06518292427063,15.253336906433105,1.8622949123382568,http_general,53.58648681640625
proxygen\proxygen\lib\http\session\test\HQUpstreamSessionTest.cpp,19.37790298461914,8.01194953918457,62.6046257019043,19.295764923095703,1.0549099445343018,6.475768566131592,23.68297004699707,49.6307373046875,http_general,62.6046257019043
proxygen\proxygen\lib\http\connpool\SessionPool.cpp,2.0004472732543945,3.512723445892334,47.032745361328125,89.9676742553711,1.0003913640975952,1.2588964700698853,19.910388946533203,2.2556874752044678,pools,89.9676742553711
proxygen\proxygen\lib\http\session\HTTPDefaultSessionCodecFactory.cpp,1.0005484819412231,3.2316641807556152,58.72802734375,2.442214250564575,4.798818554263562E-4,2.809840202331543,3.0320351123809814,39.78248977661133,http_general,58.72802734375
proxygen\proxygen\lib\services\Service.cpp,2.0237762928009033,8.359365463256836,0.31852391362190247,1.439523458480835,4.557152569759637E-4,279.0572814941406,0.0,4.557152569759637E-4,services,279.0572814941406
proxygen\proxygen\lib\http\webtransport\HqWtSession.cpp,1.0004856586456299,4.677494049072266,46.179813385009766,1.0,4.249248013366014E-4,3.2974846363067627,14.866299629211426,6.487544536590576,http_general,46.179813385009766
proxygen\proxygen\lib\transport\qmux\QmuxSession.cpp,18.483728408813477,5.699208736419678,46.11773681640625,1.0,4.262358997948468E-4,4.368974685668945,49.38777542114258,136.15870666503906,transport,136.15870666503906
proxygen\proxygen\lib\http\coro\client\CoroDNSResolver.h,69.19658660888672,2.0986921787261963,47.28093338012695,1.3452022075653076,4.4190013431943953E-4,3.077230930328369,0.1662251055240631,0.33289211988449097,dns,69.19658660888672
proxygen\proxygen\lib\dns\test\SyncDNSResolverTest.h,87.99795532226562,4.5802482054568827E-4,4.5802482054568827E-4,1.0,4.5802482054568827E-4,0.030173804610967636,0.0,4.5802482054568827E-4,dns,87.99795532226562
proxygen\proxygen\lib\http\codec\TransportDirection.h,23.087337493896484,2.932791233062744,47.794166564941406,1.3134673833847046,4.5756102190352976E-4,2.767881155014038,0.1807054579257965,39.36186981201172,http_general,47.794166564941406
proxygen\proxygen\lib\http\codec\compress\Logging.h,1.0005240440368652,2.9374563694000244,47.84316635131836,2.472752809524536,4.5848952140659094E-4,2.7741103172302246,0.18160949647426605,0.3636774718761444,http_general,47.84316635131836
proxygen\proxygen\httpserver\samples\static\StaticHandler.h,1.0005552768707275,1.2696731090545654,38.000484466552734,2.446091651916504,4.858474130742252E-4,1.340245008468628,1.0,4.858474130742252E-4,http_general,38.000484466552734
proxygen\proxygen\lib\http\session\test\TestUtils.h,1.0005197525024414,3.0765857696533203,51.81399154663086,1.0,4.547979333437979E-4,2.8197686672210693,0.1780465841293335,39.35654830932617,http_general,51.81399154663086
proxygen\proxygen\lib\http\experimental\test\RFC1867Test.cpp,1.0004326105117798,5.217798233032227,44.4608039855957,1.4066641330718994,3.785808803513646E-4,3.2793827056884766,17.528064727783203,1.204098105430603,http_general,44.4608039855957
proxygen\proxygen\lib\http\session\test\MockSessionObserver.h,1.0005218982696533,1.240203857421875,49.59938430786133,1.0,4.566362767945975E-4,1.3196628093719482,1.1798104047775269,0.3600774109363556,http_general,49.59938430786133
proxygen\proxygen\lib\http\session\WebTransportFilter.h,1.0003620386123657,39.74382781982422,96.86847686767578,1.7002718448638916,3.1675698119215667E-4,3.666959762573242,0.8768200278282166,49.19482421875,http_general,96.86847686767578
proxygen\proxygen\lib\http\HTTP3ErrorCode.cpp,1.997086763381958,150.3392791748047,219.84571838378906,5.5667314529418945,0.36380043625831604,3.3988149166107178,1.6425085067749023,5.700463771820068,http_general,219.84571838378906
proxygen\proxygen\lib\http\codec\compress\HPACKEncoder.cpp,1.00043523311615,6.698496341705322,50.35680389404297,1.3184188604354858,3.8082446553744376E-4,4.056049823760986,0.1835598647594452,1.8626502752304077,http_general,50.35680389404297
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\QPACKScheme.h,2.6334896087646484,5.245427131652832,46.288902282714844,4.178454875946045,3.757577214855701E-4,3.7472426891326904,0.11771400272846222,2.6170647144317627,http_general,46.288902282714844
proxygen\proxygen\lib\http\connpool\ServerIdleSessionController.h,1.000515103340149,1.2327197790145874,49.539039611816406,3.11049485206604,4.507153353188187E-4,1.3433864116668701,1.1742017269134521,0.34885427355766296,http_general,49.539039611816406
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\Main.cpp,4.8035407066345215,10.799955368041992,52.14901351928711,7.038885593414307,4.382421016693115,4.330593109130859,3.9492123126983643,9.748682022094727,http_general,52.14901351928711
proxygen\proxygen\lib\http\codec\ErrorCode.h,1.0005182027816772,3.2187719345092773,53.914756774902344,1.0,4.5342888915911317E-4,2.7725956439971924,1.2279713153839111,0.4131583869457245,http_general,53.914756774902344
proxygen\proxygen\lib\http\webtransport\test\Mocks.h,15.72008228302002,3.643310785293579,50.91288375854492,1.0,3.708240401465446E-4,2.9395692348480225,1.7779371738433838,44.063819885253906,http_general,50.91288375854492
proxygen\proxygen\lib\http\coro\client\HTTPClientConnectionCache.cpp,12.046418190002441,4.583320140838623,53.58383560180664,253.9778594970703,4.4410175178200006E-4,5.3567304611206055,36.996978759765625,0.5708140730857849,pools,253.9778594970703
proxygen\proxygen\lib\http\structuredheaders\test\StructuredHeadersStandardTest.cpp,13.738484382629395,1.4184935092926025,44.19739532470703,2.104353666305542,3.316348884254694E-4,1.3252511024475098,17.292984008789062,0.18726631999015808,http_general,44.19739532470703
proxygen\proxygen\lib\http\coro\util\CoroWtSession.cpp,38.639522552490234,7.231135845184326,46.03484344482422,1.2427408695220947,4.390013637021184E-4,5.396143436431885,26.86684226989746,146.03663635253906,transport,146.03663635253906
proxygen\proxygen\lib\transport\qmux\test\QmuxConnectorTest.cpp,34.598628997802734,3.513904571533203,3.560983896255493,1.0,4.1738900472410023E-4,4.15238094329834,16.80330467224121,154.9458465576172,transport,154.9458465576172
proxygen\proxygen\lib\http\sink\HTTPTunnelSink.h,2.0004665851593018,6.748800754547119,47.88557434082031,2.0,1.000408411026001,3.128972291946411,12.651168823242188,46.321163177490234,http_general,47.88557434082031
proxygen\proxygen\lib\http\codec\HQFramer.cpp,1.000332236289978,5.324941158294678,64.03489685058594,1.8104779720306396,0.19563613831996918,3.577080249786377,0.8307741284370422,10.161540031433105,http_general,64.03489685058594
proxygen\proxygen\lib\http\webtransport\test\QuicWtSessionTest.cpp,2.025012493133545,22.841772079467773,63.32841491699219,2.8149003982543945,2.7725534164346755E-4,6.077427387237549,0.5068347454071045,44.69350814819336,http_general,63.32841491699219
proxygen\proxygen\lib\http\coro\client\test\MockHTTPClient.h,1.0005255937576294,2.092561960220337,48.146419525146484,1.3174175024032593,4.598893865477294E-4,1.6949013471603394,0.1829826384782791,0.36642515659332275,http_general,48.146419525146484
proxygen\proxygen\lib\dns\test\CachingDNSResolverTest.cpp,77.85911560058594,1.3348468542099,1.276237964630127,1.373854398727417,4.113295872230083E-4,0.48166558146476746,0.0,2.00041127204895,dns,77.85911560058594
proxygen\proxygen\lib\http\session\QuicProtocolInfo.h,2.880303144454956,1.5720516443252563,51.3543815612793,2.2831621170043945,4.384698695503175E-4,7.98978328704834,2.0430374145507812,44.70896530151367,http_general,51.3543815612793
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\CompressionSimulator.h,1.0005124807357788,5.550469875335693,49.70331573486328,5.015591621398926,4.484644450712949E-4,5.291584014892578,11.890759468078613,2.336336851119995,http_general,49.70331573486328
proxygen\proxygen\lib\http\observer\HTTPTransactionObserverInterface.h,1.000547170639038,1.8864948749542236,46.597537994384766,2.8317158222198486,4.787876387126744E-4,1.6698381900787354,0.16323527693748474,0.3269493281841278,http_general,46.597537994384766
proxygen\proxygen\lib\http\coro\transport\test\HTTPConnectTransportTest.cpp,19.124671936035156,3.9931442737579346,44.51528549194336,2.9997286796569824,2.4105649208649993E-4,5.172056198120117,34.01449203491211,127.31049346923828,transport,127.31049346923828
proxygen\proxygen\lib\http\coro\server\handlers\ExpectContinueWrapperHandler.h,2.1674158573150635,3.8716187477111816,47.71479034423828,4.232766628265381,4.384698695503175E-4,2.2670249938964844,1.1632353067398071,0.32690903544425964,http_general,47.71479034423828
proxygen\proxygen\lib\http\codec\H3EarlyDataHandler.h,1.0005240440368652,2.9374563694000244,47.84316635131836,1.3150355815887451,4.5848952140659094E-4,2.7659506797790527,1.1816095113754272,5.56345796585083,http_general,47.84316635131836
proxygen\proxygen\httpserver\samples\hq\InsecureVerifierDangerousDoNotUseInProduction.h,1.0005213022232056,1.2749637365341187,38.27496337890625,1.0,4.561753012239933E-4,1.0326157808303833,1.0,4.561753012239933E-4,http_general,38.27496337890625
proxygen\proxygen\lib\http\session\test\HTTPSessionAcceptorTest.cpp,1.0004411935806274,3.766923427581787,52.51022720336914,3.2450292110443115,3.8602971471846104E-4,4.03008508682251,36.216983795166016,39.434356689453125,http_general,52.51022720336914
proxygen\proxygen\httpserver\samples\hq\HQParams.h,1.0004496574401855,1.7478301525115967,51.18885040283203,2.4119136333465576,3.934456908609718E-4,1.3078478574752808,1.1535677909851074,44.67012405395508,http_general,51.18885040283203
proxygen\proxygen\lib\http\session\test\HTTPTransactionSMTest.cpp,1.0003881454467773,1.130317211151123,44.74649429321289,1.0,3.3961053122766316E-4,1.1733036041259766,0.09748324751853943,0.19530610740184784,http_general,44.74649429321289
proxygen\proxygen\lib\http\coro\server\samples\echo\EchoServer.cpp,6.223819255828857,7.343399524688721,54.02496337890625,10.689648628234863,3.7895069122314453,10.368475914001465,66.83244323730469,48.39809799194336,ssl,66.83244323730469
proxygen\proxygen\lib\http\structuredheaders\StructuredHeadersEncoder.cpp,21.501636505126953,2.011164426803589,44.91854476928711,1.389247179031372,0.4396396577358246,1.4561408758163452,0.12764808535575867,0.25568756461143494,http_general,44.91854476928711
proxygen\proxygen\lib\utils\WeakRefCountedPtr.h,1.0004878044128418,4.268721677362919E-4,4.268721677362919E-4,1.0,4.268721677362919E-4,0.027336446568369865,0.0,4.268721677362919E-4,dns,1.0004878044128418
proxygen\proxygen\lib\http\session\SessionLoopCallback.h,1.0005255937576294,1.2444367408752441,49.786376953125,1.0,4.598893865477294E-4,1.3253023624420166,0.1829826384782791,0.36642515659332275,http_general,49.786376953125
proxygen\proxygen\httpserver\samples\hq\HQLoggerHelper.cpp,1.00049889087677,1.000436544418335,38.00043487548828,1.3170180320739746,4.3648527935147285E-4,1.0263431072235107,1.0,5.206486225128174,http_general,38.00043487548828
proxygen\proxygen\lib\http\coro\filters\DecompressionFilter.cpp,33.55255889892578,6.079895973205566,50.674922943115234,3.0709519386291504,1.0004552602767944,2.492734432220459,33.183921813964844,2.4522643089294434,http_general,50.674922943115234
proxygen\proxygen\lib\http\codec\compress\test\HuffmanTests.cpp,3.9263134002685547,8.053245544433594,47.3079719543457,2.915314197540283,1.9670366048812866,5.745914936065674,8.736892700195312,3.848768472671509,http_general,47.3079719543457
proxygen\proxygen\lib\http\codec\test\HTTP2FramerTest.h,1.0005024671554565,2.955352306365967,49.03133010864258,1.0,4.396704607643187E-4,2.7539162635803223,0.18508172035217285,0.37060311436653137,http_general,49.03133010864258
proxygen\proxygen\lib\http\coro\filters\RateLimitFilter.h,1.0005171298980713,2.095327854156494,47.78020095825195,1.0,4.5252073323354125E-4,1.6864960193634033,1.1758898496627808,0.35223230719566345,http_general,47.78020095825195
proxygen\proxygen\lib\http\coro\transport\test\Client.cpp,3.198697566986084,5.550815105438232,50.70601272583008,4.69252347946167,1.081935167312622,3.5822126865386963,72.6751480102539,116.53953552246094,transport,116.53953552246094
proxygen\proxygen\lib\http\codec\compress\Huffman.cpp,1.0003540515899658,6.866841793060303,44.86183547973633,1.98610258102417,3.0980759765952826E-4,4.405760288238525,0.08318650722503662,1.3983174562454224,http_general,44.86183547973633
proxygen\proxygen\lib\http\coro\filters\CompressionFilterFactory.h,1.0005266666412354,3.550912618637085,47.898502349853516,2.0,4.608122690115124E-4,2.160750389099121,1.1693265438079834,0.3391137719154358,http_general,47.898502349853516
proxygen\proxygen\lib\http\coro\transport\test\CoroSSLTransportTest.cpp,23.84840202331543,4.555805206298828,46.20075225830078,4.160709857940674,3.003230085596442E-4,4.648879528045654,123.26849365234375,139.15338134765625,transport,139.15338134765625
proxygen\proxygen\lib\http\codec\HQUtils.cpp,1.000566005706787,4.116697311401367,69.1993408203125,2.8981666564941406,4.952705348841846E-4,4.209181785583496,1.7147759199142456,47.00971603393555,http_general,69.1993408203125
proxygen\proxygen\lib\http\coro\filters\RequestContextFilterFactory.h,1.0005279779434204,2.058075189590454,48.23460006713867,2.0,4.6200526412576437E-4,1.6800481081008911,1.1850817203521729,0.37062543630599976,http_general,48.23460006713867
proxygen\proxygen\external\http_parser\test.c,44.09233093261719,9.480010986328125,64.07769012451172,18.36270523071289,0.8955439925193787,11.807536125183105,92.18209838867188,6.69690465927124,ssl,92.18209838867188
proxygen\proxygen\httpserver\tests\HTTPServerTestUtils.h,2.000530481338501,2.0004642009735107,38.000465393066406,1.9548348188400269,4.6414067037403584E-4,1.0,1.0,4.6414067037403584E-4,http_general,38.000465393066406
proxygen\proxygen\httpserver\samples\hq\HQClient.h,2.0005578994750977,3.3122270107269287,39.218536376953125,1.9958080053329468,4.882092180196196E-4,4.511889934539795,2.9029221534729004,5.222088813781738,http_general,39.218536376953125
proxygen\proxygen\lib\http\session\test\HQDownstreamSessionTest.cpp,18.623592376708984,5.1221232414245605,64.77944946289062,3.7205393314361572,0.07951951026916504,6.151920318603516,47.92294692993164,47.61912155151367,http_general,64.77944946289062
proxygen\proxygen\lib\utils\test\GenericFilterTest.cpp,21.69887924194336,1.123008370399475,0.33266422152519226,1.0,3.0980759765952826E-4,0.46451160311698914,0.0,3.0980759765952826E-4,dns,21.69887924194336
proxygen\proxygen\lib\http\HTTPMessage.cpp,29.286035537719727,11.163814544677734,57.59745407104492,7.2554545402526855,2.0735971927642822,39.6091194152832,70.33275604248047,20.98965835571289,ssl,70.33275604248047
proxygen\proxygen\lib\http\coro\filters\MutateFilter.h,1.0005203485488892,2.1028056144714355,47.91925048828125,1.9102357625961304,4.5525614405050874E-4,1.6946848630905151,1.178484320640564,0.3574238419532776,http_general,47.91925048828125
proxygen\proxygen\lib\http\session\HQSession.h,13.928987503051758,41.783138275146484,92.98591613769531,14.762474060058594,1.4178330898284912,7.3643717765808105,25.751728057861328,95.68363189697266,transport,95.68363189697266
proxygen\proxygen\lib\http\structuredheaders\StructuredFieldsEncoder.h,1.0005069971084595,1.2241255044937134,46.835880279541016,2.471961498260498,4.4363547931425273E-4,1.331690788269043,0.1677614450454712,0.3359665274620056,http_general,46.835880279541016
proxygen\proxygen\lib\http\codec\compress\test\TestUtil.h,1.0004878044128418,3.371936321258545,46.3233528137207,1.3289718627929688,4.268721677362919E-4,2.8942341804504395,0.15356774628162384,0.30756235122680664,http_general,46.3233528137207
proxygen\proxygen\httpclient\samples\httperf2\HTTPerf2.h,2.2827506065368652,2.0984861850738525,38.54947280883789,3.9381425380706787,4.561753012239933E-4,1.308782935142517,0.0,4.561753012239933E-4,http_general,38.54947280883789
proxygen\proxygen\lib\http\codec\test\MockHTTPCodec.h,2.0004076957702637,6.116265296936035,46.607418060302734,2.185000419616699,1.0003567934036255,3.007267951965332,13.309371948242188,41.213653564453125,http_general,46.607418060302734
proxygen\proxygen\lib\stats\test\MockARLResourceStats.h,1.0005192756652832,0.815918505191803,0.2722757160663605,1.0,4.543406830634922E-4,0.3016511797904968,0.0,4.543406830634922E-4,dns,1.0005192756652832
proxygen\proxygen\httpclient\samples\websocket\WebSocketClient.cpp,1.000543236732483,2.0823941230773926,52.444793701171875,1.0,4.753451212309301E-4,1.7217034101486206,0.2057676464319229,1.380621075630188,http_general,52.444793701171875
proxygen\proxygen\lib\http\connpool\test\SessionPoolTest.cpp,2.4333319664001465,7.693951606750488,47.0338020324707,3.925290584564209,1.5963292121887207,6.570663928985596,16.1205997467041,81.86582946777344,transport,81.86582946777344
proxygen\proxygen\lib\dns\CAresResolver.cpp,125.7647705078125,6.340260982513428,10.470719337463379,7.4653449058532715,1.7724441289901733,3.3979406356811523,52.872093200683594,5.959676265716553,dns,125.7647705078125
proxygen\proxygen\lib\http\coro\server\handlers\ExpectContinueWrapperHandler.cpp,2.045245409011841,3.1514880657196045,49.969932556152344,4.619691371917725,4.174087953288108E-4,2.0885934829711914,17.55599594116211,0.4226851761341095,http_general,49.969932556152344
proxygen\proxygen\lib\utils\CryptUtil.h,1.000529408454895,4.631891497410834E-4,4.631891497410834E-4,1.3689680099487305,4.631891497410834E-4,0.0306599922478199,0.0,4.631891497410834E-4,pools,1.3689680099487305
proxygen\proxygen\lib\dns\test\DNSResolverTest.cpp,65.84915924072266,2.550389289855957,1.7245657444000244,2.8038926124572754,1.406541347503662,1.5770865678787231,18.752094268798828,1.406541347503662,dns,65.84915924072266
proxygen\proxygen\lib\http\sink\FlowControlInfo.h,1.0005229711532593,1.2413982152938843,48.51761245727539,1.0,4.5756102190352976E-4,1.3212541341781616,0.1807054579257965,0.3618684709072113,http_general,48.51761245727539
proxygen\proxygen\lib\utils\WheelTimerInstance.h,1.0005161762237549,4.516162443906069E-4,4.516162443906069E-4,1.0,4.516162443906069E-4,0.0329851470887661,0.0,4.516162443906069E-4,dns,1.0005161762237549
proxygen\proxygen\lib\http\test\HTTPMessageFilterTest.cpp,1.0004600286483765,3.0638930797576904,46.627925872802734,1.336572289466858,4.025357193313539E-4,2.091613292694092,0.13525784015655518,39.27091979980469,http_general,46.627925872802734
proxygen\proxygen\lib\http\session\HTTPSessionStats.h,1.0005182027816772,1.2361150979995728,49.418766021728516,1.0,4.5342888915911317E-4,1.3396929502487183,1.1767462491989136,0.3539459705352783,http_general,49.418766021728516
proxygen\proxygen\lib\http\codec\HTTPRequestVerifier.h,1.0004667043685913,3.0752522945404053,56.8134880065918,1.3989450931549072,4.083559033460915E-4,2.763392448425293,19.246410369873047,0.5803820490837097,http_general,56.8134880065918
proxygen\proxygen\httpserver\samples\hq\HQCommandLine.cpp,38.10718536376953,22.957698822021484,61.430118560791016,14.73477554321289,12.105568885803223,16.937427520751953,42.16819763183594,117.80500030517578,transport,117.80500030517578
proxygen\proxygen\lib\utils\test\CryptUtilTest.cpp,1.000515103340149,0.30946674942970276,4.507153353188187E-4,1.0,4.507153353188187E-4,0.0,0.0,4.507153353188187E-4,dns,1.000515103340149
proxygen\proxygen\lib\http\coro\filters\test\RateLimitFilterTest.cpp,1.0004812479019165,6.685731410980225,49.46397018432617,1.0,4.211232007946819E-4,4.426526069641113,0.11771400272846222,0.23584912717342377,http_general,49.46397018432617
proxygen\proxygen\lib\http\codec\compress\Huffman.h,1.0004972219467163,6.134466171264648,48.49570083618164,1.9655823707580566,4.350924282334745E-4,4.455582618713379,0.16035111248493195,1.3807851076126099,http_general,48.49570083618164
proxygen\proxygen\lib\http\HeaderConstants.h,1.0005192756652832,1.5332874059677124,68.84278106689453,1.4181658029556274,4.543406830634922E-4,1.646519422531128,1.5357688665390015,0.9240317344665527,http_general,68.84278106689453
proxygen\proxygen\lib\http\HTTPException.h,22.67068099975586,3.1477909088134766,56.42892837524414,1.3324452638626099,4.602400294970721E-4,3.742088556289673,15.789237022399902,2.904452085494995,http_general,56.42892837524414
proxygen\proxygen\httpserver\RequestHandlerAdaptor.h,1.0005030632019043,3.685828447341919,42.965545654296875,1.0,4.401783226057887E-4,2.7879879474639893,15.867328643798828,39.00043869018555,http_general,42.965545654296875
proxygen\proxygen\lib\http\codec\compress\HPACKEncoder.h,1.0004953145980835,5.142082214355469,48.10990905761719,1.3623981475830078,4.334231489337981E-4,3.569432020187378,0.1589469015598297,1.3686954975128174,http_general,48.10990905761719
proxygen\proxygen\lib\utils\StateMachine.h,18.255172729492188,1.0000420808792114,3.3595643043518066,2.0260496139526367,0.38136550784111023,0.25770822167396545,13.813017845153809,1.329965353012085,dns,18.255172729492188
