file_path,feature,filter_bank,general,mir,best_module,best_likelihood
src\mir\_trist3.c,0.0,0.7663819789886475,1.503008246421814,70.53065490722656,mir,70.53065490722656
src\feature\deconv_algorithm.c,100.10438537597656,0.0,2.134341239929199,2.2846741676330566,feature,100.10438537597656
src\dsp\filterDesign_freqz.c,1.2953070402145386,65.95245361328125,2.5353636741638184,15.375943183898926,filter_bank,65.95245361328125
include\util\flux_wave.h,3.0079479217529297,0.0,0.0,14.62673282623291,mir,14.62673282623291
src\dsp\flux_correct.c,1.4118837118148804,21.427722930908203,0.73643559217453,17.27857208251953,filter_bank,21.427722930908203
include\mir\harmonicRatio_algorithm.h,1.0,0.0,1.8731435537338257,75.95335388183594,mir,75.95335388183594
src\mir\_pitch_stft.c,38.323997497558594,22.426692962646484,2.407552480697632,98.27893829345703,mir,98.27893829345703
include\mir\_pitch_lhs.h,2.5791592597961426,0.0,0.0,83.57936096191406,mir,83.57936096191406
src\dsp\resample_algorithm.h,1.9702095985412598,0.0,1.8300758600234985,28.030006408691406,mir,28.030006408691406
src\dsp\flux_window.c,2.5505211353302,17.441707611083984,3.0406343936920166,37.403438568115234,mir,37.403438568115234
src\util\flux_util.h,8.67017650604248,26.054723739624023,3.643749237060547,44.547977447509766,mir,44.547977447509766
src\classic\hmm.h,3.4083499908447266,3.907914161682129,75.83257293701172,12.522625923156738,general,75.83257293701172
src\dsp\hilbert_algorithm.c,1.0,0.0,2.277926445007324,0.35410386323928833,general,2.277926445007324
src\classic\nmf.h,0.5865223407745361,0.7384580969810486,0.8933607339859009,0.9846107959747314,mir,0.9846107959747314
include\dsp\hilbert_algorithm.h,1.0,0.0,1.8835623264312744,0.4157940745353699,general,1.8835623264312744
src\cwt_algorithm.h,6.855281829833984,2.0,2.8530259132385254,0.4014240503311157,feature,6.855281829833984
src\dsp\filterDesign_freqz.h,0.0,65.17349243164062,1.0799826383590698,12.787174224853516,filter_bank,65.17349243164062
src\mir\_pitch_lhs.c,2.4114232063293457,0.0,0.5091208815574646,67.32620239257812,mir,67.32620239257812
src\dsp\fft_algorithm.c,4.594766139984131,1.1699280738830566,3.6528172492980957,27.621864318847656,mir,27.621864318847656
src\dwt_algorithm.c,3.6681270599365234,36.0,3.6806252002716064,0.25772371888160706,filter_bank,36.0
