file_path,configs,datasets,environments,policies,utilities,best_module,best_likelihood
lerobot\src\lerobot\data_processing\sarm_annotations\subtask_annotation.py,19.473939895629883,67.91343688964844,7.906917572021484,17.50787353515625,27.602384567260742,datasets,67.91343688964844
lerobot\src\lerobot\teleoperators\bi_so_leader\bi_so_leader.py,19.532005310058594,1.6306779384613037,1.9855425357818604,2.6483583450317383,5.0879058837890625,configs,19.532005310058594
lerobot\src\lerobot\robots\bi_openarm_follower\bi_openarm_follower.py,28.861648559570312,10.39045238494873,4.606194972991943,2.704679250717163,6.002111434936523,configs,28.861648559570312
lerobot\src\lerobot\rewards\sarm\configuration_sarm.py,15.222695350646973,13.772721290588379,6.437523365020752,20.66777992248535,6.319395065307617,policies,20.66777992248535
lerobot\tests\policies\multi_task_dit\test_multi_task_dit.py,28.18625259399414,44.785953521728516,6.294295310974121,78.2734375,13.1607666015625,policies,78.2734375
lerobot\examples\isaac_teleop_to_so101\record.py,8.144533157348633,56.70320510864258,61.879974365234375,6.463748455047607,21.17301368713379,environments,61.879974365234375
lerobot\tests\datasets\test_language.py,11.1068696975708,127.52287292480469,5.590198040008545,2.9420762062072754,15.458206176757812,datasets,127.52287292480469
lerobot\tests\test_robomme_env.py,17.03493881225586,31.32283592224121,3.4622421264648438,2.599083662033081,7.005964279174805,datasets,31.32283592224121
lerobot\src\lerobot\policies\smolvla\modeling_smolvla.py,32.325199127197266,16.21757698059082,10.461151123046875,70.23212432861328,24.2169189453125,policies,70.23212432861328
lerobot\src\lerobot\datasets\image_writer.py,7.747697830200195,103.26859283447266,7.753873348236084,3.2678401470184326,20.477916717529297,datasets,103.26859283447266
lerobot\src\lerobot\rewards\sarm\rabc.py,6.758291244506836,101.2042236328125,3.173783302307129,9.68696117401123,14.248248100280762,datasets,101.2042236328125
lerobot\tests\policies\groot\test_groot_vs_original.py,23.842422485351562,18.778839111328125,5.042375087738037,93.40113067626953,18.692750930786133,policies,93.40113067626953
lerobot\examples\isaac_teleop_to_so101\common.py,31.710216522216797,29.67898941040039,17.94390296936035,9.563061714172363,39.897918701171875,utilities,39.897918701171875
