file_path,dns,general,http_general,httpserver,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\http\session\SimpleController.h,1.0005302429199219,1.2720531225204468,51.00708770751953,4.896984100341797,4.639378748834133E-4,1.3943531513214111,16.504995346069336,0.40784773230552673,http_general,51.00708770751953
proxygen\proxygen\lib\utils\AsyncTimeoutSet.h,1.0004760026931763,4.164857673458755E-4,4.164857673458755E-4,1.0004165172576904,4.164857673458755E-4,0.03476980701088905,2.3649954795837402,4.164857673458755E-4,ssl,2.3649954795837402
proxygen\proxygen\lib\utils\test\PerfectIndexMapTest.cpp,1.000421166419983,4.665894985198975,50.51439666748047,4.0072455406188965,3.6855926737189293E-4,3.2590956687927246,17.17109489440918,0.45152807235717773,http_general,50.51439666748047
proxygen\proxygen\lib\http\connpool\SessionHolder.h,1.000480055809021,2.4974496364593506,49.768672943115234,3.4566478729248047,4.199991817586124E-4,1.647219181060791,14.023000717163086,0.3425910174846649,http_general,49.768672943115234
proxygen\proxygen\lib\pools\generators\FileServerListGenerator.h,1.0004847049713135,1.2887145280838013,0.6629483103752136,2.4087212085723877,4.2414612835273147E-4,0.3473913073539734,1.2066185474395752,4.2414612835273147E-4,httpserver,2.4087212085723877
proxygen\proxygen\lib\http\codec\compress\test\HPACKCodecTests.cpp,35.40787887573242,6.428581237792969,46.32213592529297,9.21751880645752,0.32030680775642395,3.6744277477264404,1.7073599100112915,40.330745697021484,http_general,46.32213592529297
proxygen\proxygen\httpserver\RequestHandler.h,1.0005251169204712,1.2798097133636475,38.000457763671875,96.33657836914062,4.594298079609871E-4,1.3096559047698975,1.0,4.594298079609871E-4,httpserver,96.33657836914062
proxygen\proxygen\lib\http\webtransport\WtEgressContainer.cpp,1.000517725944519,5.96633768081665,48.67738342285156,3.4294350147247314,1.8626643419265747,1.8047730922698975,0.16086828708648682,1.3221895694732666,http_general,48.67738342285156
proxygen\proxygen\lib\http\codec\HTTP2Constants.cpp,1.000511646270752,3.2351033687591553,59.37723922729492,4.417232036590576,4.477243055589497E-4,3.0721700191497803,14.800321578979492,0.8924459218978882,http_general,59.37723922729492
proxygen\proxygen\lib\http\coro\filters\MutateFilter.cpp,1.0005197525024414,3.239436388015747,49.250282287597656,3.5244290828704834,4.547882126644254E-4,3.4643454551696777,1.1964902877807617,0.39343541860580444,http_general,49.250282287597656
proxygen\proxygen\lib\http\codec\compress\test\HPACKBenchmark.cpp,1.0005333423614502,3.8312344551086426,61.75543212890625,5.374523639678955,4.666390595957637E-4,3.606841564178467,1.4428213834762573,1.829998254776001,http_general,61.75543212890625
proxygen\proxygen\lib\http\coro\HTTPStreamSourceHolder.h,1.0005136728286743,3.025028705596924,48.95922088623047,3.5135393142700195,4.4946963316760957E-4,2.0244719982147217,1.192408800125122,0.3852669596672058,http_general,48.95922088623047
proxygen\proxygen\lib\pools\generators\ServerListGenerator.cpp,2.28426194190979,4.3209362775087357E-4,4.3209362775087357E-4,5.824721813201904,0.46852537989616394,1.1474103927612305,0.0,4.3209362775087357E-4,httpserver,5.824721813201904
proxygen\proxygen\lib\http\session\test\HTTPSessionTest.h,1.000565767288208,1.7380017042160034,50.795372009277344,2.4396462440490723,4.950164584442973E-4,1.3279422521591187,1.1646816730499268,39.329856872558594,http_general,50.795372009277344
