file_path,backtest,contrib,data,model,rl,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\rl\utils\data_queue.py,2.0053651332855225,15.855817794799805,71.3515396118164,21.161800384521484,80.31289672851562,13.060648918151855,11.805084228515625,99.94217681884766,36.62480545043945,utils,99.94217681884766
qlib\qlib\contrib\model\tcn.py,1.977496862411499,65.40564727783203,70.94477844238281,79.70610809326172,3.122925281524658,10.019246101379395,7.806549549102783,12.665237426757812,23.28156852722168,model,79.70610809326172
qlib\qlib\data\filter.py,4.288711071014404,8.216890335083008,68.5362319946289,7.69760274887085,31.846670150756836,7.795775413513184,12.973129272460938,15.700408935546875,16.061683654785156,data,68.5362319946289
qlib\qlib\contrib\rolling\ddgda.py,4.545734882354736,70.68036651611328,114.61674499511719,98.14868927001953,49.3894157409668,18.23292350769043,66.04940795898438,55.897823333740234,78.5306625366211,data,114.61674499511719
qlib\examples\benchmarks\TFT\libs\hyperparam_opt.py,13.06162166595459,33.83777618408203,72.60572052001953,81.4670181274414,13.240219116210938,21.874235153198242,41.67209243774414,105.5203628540039,48.585880279541016,utils,105.5203628540039
qlib\tests\backtest\test_file_strategy.py,112.69331359863281,82.22126770019531,83.60768127441406,58.69994354248047,15.067071914672852,130.69602966308594,119.42028045654297,31.69939422607422,56.13945770263672,strategy,130.69602966308594
qlib\scripts\data_collector\crypto\collector.py,8.294054985046387,16.4079647064209,101.7381591796875,7.277324676513672,12.532641410827637,10.559327125549316,19.113861083984375,22.0270938873291,27.161706924438477,data,101.7381591796875
qlib\qlib\model\riskmodel\poet.py,13.429715156555176,7.208470344543457,21.875822067260742,64.49609375,4.466091156005859,7.647960662841797,5.022533893585205,11.290109634399414,17.479246139526367,model,64.49609375
qlib\qlib\contrib\model\pytorch_hist.py,7.214966773986816,68.53736877441406,89.80448150634766,108.10301971435547,47.86741256713867,25.870349884033203,75.18701934814453,74.6201400756836,65.33345031738281,model,108.10301971435547
qlib\scripts\data_collector\contrib\fill_cn_1min_data\fill_cn_1min_data.py,11.40817928314209,68.63089752197266,117.97647094726562,12.304181098937988,16.090097427368164,15.492820739746094,23.31887435913086,30.40224838256836,28.38298225402832,data,117.97647094726562
qlib\examples\benchmarks\TRA\src\dataset.py,5.445719242095947,17.79986572265625,98.04081726074219,35.76484298706055,6.630670547485352,10.812052726745605,19.69752311706543,18.335222244262695,27.150630950927734,data,98.04081726074219
qlib\qlib\tests\data.py,8.95557975769043,14.395886421203613,90.49906158447266,19.72101593017578,77.06316375732422,5.449187278747559,78.89028930664062,20.308298110961914,27.67388153076172,data,90.49906158447266
qlib\qlib\contrib\meta\data_selection\net.py,4.147158145904541,67.01602935791016,82.61209869384766,19.741849899291992,4.8871893882751465,8.583148956298828,44.2718391418457,18.54166603088379,24.08580207824707,data,82.61209869384766
qlib\qlib\contrib\model\double_ensemble.py,11.559958457946777,70.55758666992188,82.06948852539062,117.11497497558594,25.350339889526367,23.28150749206543,65.9756851196289,20.121034622192383,65.63800048828125,model,117.11497497558594
qlib\tests\data_mid_layer_tests\test_dataset.py,4.111098289489746,62.939781188964844,90.68231201171875,21.769197463989258,8.879783630371094,13.520073890686035,135.8646697998047,20.99395751953125,27.99705696105957,tests,135.8646697998047
qlib\qlib\contrib\strategy\__init__.py,3.6034891605377197,63.919918060302734,0.0,1.0012894868850708,1.0012894868850708,97.28267669677734,1.0012894868850708,5.388445854187012,7.270421028137207,strategy,97.28267669677734
qlib\qlib\contrib\meta\data_selection\__init__.py,1.0012969970703125,64.57022857666016,71.7915267944336,1.0012969970703125,1.0012969970703125,1.0012969970703125,5.488267421722412,7.281322956085205,9.544976234436035,data,71.7915267944336
qlib\scripts\data_collector\cn_index\collector.py,8.531723022460938,16.6058349609375,100.70330047607422,23.580642700195312,80.45646667480469,12.708828926086426,34.3170280456543,25.50687026977539,31.104206085205078,data,100.70330047607422
