file_path,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\EndMeeting.java,2.145421266555786,3.6871116161346436,4.890430450439453,12.18533992767334,Redis PubSub,12.18533992767334
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\FreeswitchStatusReplyEvent.java,100.7420425415039,4.931802749633789,5.861788749694824,4.216024875640869,FreeSWITCH,100.7420425415039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\MeetingRunning.java,5.69980525970459,8.18073844909668,4.397458553314209,4.800603866577148,Presentation Conversion,8.18073844909668
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageDistributor.java,3.4741787910461426,4.664237976074219,4.450961112976074,9.180276870727539,Redis PubSub,9.180276870727539
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\RecordingServiceGW.java,7.419482231140137,8.398076057434082,49.799705505371094,48.007686614990234,Redis DB,49.799705505371094
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PageConvertProgressMessage.java,2.1407995223999023,96.8182373046875,3.9050796031951904,11.75210189819336,Presentation Conversion,96.8182373046875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationConversionCompletionService.java,7.46928071975708,225.90740966796875,13.557372093200684,22.059436798095703,Presentation Conversion,225.90740966796875
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\SendMsg.java,86.14338684082031,6.415560245513916,3.844478130340576,4.865232467651367,FreeSWITCH,86.14338684082031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCompletedProgress.java,2.1282334327697754,88.2967758178711,3.7661056518554688,11.269789695739746,Presentation Conversion,88.2967758178711
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ConversionMessageConstants.java,2.1320557594299316,136.67431640625,0.0,4.259970188140869,Presentation Conversion,136.67431640625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\CountingPageException.java,2.136113166809082,95.04930877685547,0.0,3.2986810207366943,Presentation Conversion,95.04930877685547
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\NotEmpty.java,9.524295806884766,11.1453275680542,6.228207111358643,10.993295669555664,Presentation Conversion,11.1453275680542
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoinedVoice.java,3.5056538581848145,4.56334114074707,4.823303699493408,12.003003120422363,Redis PubSub,12.003003120422363
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\AbstractCommandHandler.java,3.4922165870666504,85.4974136352539,0.8525402545928955,3.396144151687622,Presentation Conversion,85.4974136352539
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\BbbAppsIsAliveMessage.java,2.875886917114258,5.022439956665039,4.966374397277832,11.165149688720703,Redis PubSub,11.165149688720703
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IRecordingService.java,2.1294827461242676,7.438384056091309,12.812082290649414,2.6018118858337402,Redis DB,12.812082290649414
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\AbstractEslClientHandler.java,78.21305084228516,7.488131046295166,6.942335605621338,13.902589797973633,FreeSWITCH,78.21305084228516
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\Stuns.java,6.6157331466674805,8.230682373046875,4.023321151733398,4.443910598754883,Presentation Conversion,8.230682373046875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\UnpublishedRecordingMessage.java,2.1426889896392822,3.6739754676818848,5.597815036773682,7.695953369140625,Redis PubSub,7.695953369140625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Thumbnail.java,4.1476922035217285,7.096750736236572,2.200124502182007,2.6306164264678955,Presentation Conversion,7.096750736236572
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslFrameDecoder.java,77.00166320800781,6.053775310516357,6.125482082366943,10.933245658874512,FreeSWITCH,77.00166320800781
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ESLEventListener.java,88.6494140625,6.368890762329102,11.059225082397461,11.207798957824707,FreeSWITCH,88.6494140625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\IReceivedOldMessageHandler.java,2.1482601165771484,3.701418399810791,0.9663046598434448,3.7314674854278564,Redis PubSub,3.7314674854278564
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\shared\ChecksumValidationGroup.java,4.648595333099365,5.464024066925049,2.5007474422454834,2.8391573429107666,Presentation Conversion,5.464024066925049
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceStartRecordingEvent.java,100.1706771850586,2.009459972381592,5.821199417114258,4.192733287811279,FreeSWITCH,100.1706771850586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\TextFileCreator.java,2.147847890853882,99.44303131103516,0.0,3.4106438159942627,Presentation Conversion,99.44303131103516
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\CaptionTrack.java,2.1419272422790527,3.6703150272369385,0.0,1.0709636211395264,Presentation Conversion,3.6703150272369385
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\ValidationService.java,5.953459739685059,10.846235275268555,5.660791873931885,9.17389965057373,Presentation Conversion,10.846235275268555
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserRoleChanged.java,4.293399810791016,4.59107780456543,5.611049652099609,12.003003120422363,Redis PubSub,12.003003120422363
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Recordings.java,3.489748001098633,7.8043646812438965,8.904764175415039,4.365577697753906,Redis DB,8.904764175415039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageCounter.java,3.2520575523376465,102.30001831054688,1.1037975549697876,4.598513126373291,Presentation Conversion,102.30001831054688
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\PrivateGuestLobbyMessageChanged.java,2.1423070430755615,3.67214035987854,6.231128215789795,15.82424259185791,Redis PubSub,15.82424259185791
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfPageCounterHandler.java,3.3128747940063477,105.40543365478516,2.301403522491455,5.58691930770874,Presentation Conversion,105.40543365478516
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\BroadcastConferenceCommand.java,111.22957611083984,1.8409450054168701,1.0,1.068056583404541,FreeSWITCH,111.22957611083984
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\domain\VoiceProp2.java,6.143459320068359,3.4579222202301025,0.0,1.0717295408248901,FreeSWITCH,6.143459320068359
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\PathCommands.java,3.2172658443450928,1.1944700479507446,1.7890311479568481,1.0719236135482788,FreeSWITCH,3.2172658443450928
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Breakout.java,2.1393234729766846,3.6578142642974854,1.827197790145874,2.896859645843506,Presentation Conversion,3.6578142642974854
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingIDConstraint.java,9.36691665649414,13.09561538696289,8.689767837524414,19.503555297851562,Redis PubSub,19.503555297851562
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\CommandResponse.java,92.95968627929688,1.644211769104004,1.7480467557907104,3.920804262161255,FreeSWITCH,92.95968627929688
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\GetJoinUrl.java,6.69980525970459,8.345502853393555,2.5664241313934326,2.969569444656372,Presentation Conversion,8.345502853393555
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslMessage.java,87.87601470947266,10.419157028198242,4.458536148071289,8.925211906433105,FreeSWITCH,87.87601470947266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\RegisterUser.java,2.8760883808135986,4.481619358062744,5.300933837890625,11.276402473449707,Redis PubSub,11.276402473449707
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\debug\ExecutionHandler.java,86.96388244628906,1.008046269416809,0.4627523422241211,5.081845283508301,FreeSWITCH,86.96388244628906
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\ImageResizerHandler.java,3.2291698455810547,95.51197052001953,0.36098289489746094,3.7561070919036865,Presentation Conversion,95.51197052001953
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetAllUsersCommand.java,108.02008056640625,6.8698344230651855,4.94071102142334,2.041877031326294,FreeSWITCH,108.02008056640625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UpdateRecordingStatus.java,2.1438472270965576,5.50794792175293,11.558019638061523,12.092875480651855,Redis PubSub,12.092875480651855
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\LearningDashboard.java,6.69980525970459,8.345502853393555,2.5664241313934326,2.969569444656372,Presentation Conversion,8.345502853393555
bigbluebutton\bbb-recording-imex\src\test\java\org\bigbluebutton\RecordingStoreTest.java,3.8469531536102295,9.514345169067383,17.953697204589844,3.7914106845855713,Redis DB,17.953697204589844
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ConversionUpdateMessage.java,6.585776329040527,159.90769958496094,3.166233539581299,10.23357105255127,Presentation Conversion,159.90769958496094
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\example\SimpleHangupOutboundHandler.java,86.57411193847656,5.558186054229736,13.99849796295166,12.200119018554688,FreeSWITCH,86.57411193847656
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\PositionInWaitingQueueUpdated.java,2.1426889896392822,3.6739754676818848,4.83149528503418,12.02523422241211,Redis PubSub,12.02523422241211
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\AbstractOutboundClientHandler.java,93.88860321044922,5.174014568328857,8.781906127929688,9.039586067199707,FreeSWITCH,93.88860321044922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\JoinMeeting.java,8.021430015563965,9.151726722717285,7.497725486755371,10.083563804626465,Redis PubSub,10.083563804626465
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnEntry.java,2.1411733627319336,5.432031631469727,0.0,4.482192516326904,Presentation Conversion,5.432031631469727
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\internal\ManagerConnectionImpl.java,87.32864379882812,2.9059085845947266,5.895263671875,2.3759939670562744,FreeSWITCH,87.32864379882812
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsIntegralValidator.java,4.522330284118652,5.345979690551758,2.38153076171875,2.7514801025390625,Presentation Conversion,5.345979690551758
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\SignOut.java,6.69980525970459,8.345502853393555,2.5664241313934326,2.969569444656372,Presentation Conversion,8.345502853393555
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageExtractorImp.java,5.203261375427246,102.86840057373047,1.2159936428070068,4.54879903793335,Presentation Conversion,102.86840057373047
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceFileImpl.java,16.2501220703125,89.31501770019531,71.12787628173828,55.21623229980469,Presentation Conversion,89.31501770019531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PdfPageDownscaler.java,5.148853302001953,96.94122314453125,38.19095993041992,5.502094268798828,Presentation Conversion,96.94122314453125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\PublishedRecordingMessage.java,2.1426889896392822,3.6739754676818848,5.597815036773682,7.695953369140625,Redis PubSub,7.695953369140625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\ReceivedMessage.java,2.145421266555786,3.6871116161346436,3.533003807067871,8.98758602142334,Redis PubSub,8.98758602142334
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\JoinPasswordConstraint.java,5.083815574645996,5.317202091217041,4.36195182800293,11.271257400512695,Redis PubSub,11.271257400512695
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAlivePong.java,2.143073081970215,5.46479606628418,0.0,4.515593528747559,Presentation Conversion,5.46479606628418
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Metadata.java,4.1338372230529785,6.987300872802734,2.7505061626434326,2.942171573638916,Presentation Conversion,6.987300872802734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GetChecksumValidator.java,11.780550003051758,12.242276191711426,10.00498104095459,9.347029685974121,Presentation Conversion,12.242276191711426
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PostChecksumConstraint.java,6.561368942260742,7.386227130889893,6.462609767913818,11.426698684692383,Redis PubSub,11.426698684692383
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\GuestWait.java,6.643151760101318,8.268244743347168,4.057804107666016,4.47269344329834,Presentation Conversion,8.268244743347168
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\SvgImageCreatorImp.java,13.55335521697998,91.32278442382812,15.119038581848145,14.428265571594238,Presentation Conversion,91.32278442382812
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\AudioFloorChangedEvent.java,101.45482635498047,1.0095399618148804,5.841386795043945,4.204317569732666,FreeSWITCH,101.45482635498047
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\SizeValidator.java,4.489365100860596,8.189334869384766,2.350405693054199,2.7285895347595215,Presentation Conversion,8.189334869384766
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeDocumentValidator.java,8.846400260925293,100.31220245361328,12.502035140991211,14.202117919921875,Presentation Conversion,100.31220245361328
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageToSend.java,2.1434590816497803,8.73976993560791,154.1254425048828,317.14202880859375,Redis PubSub,317.14202880859375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeDocumentValidator2.java,8.916240692138672,93.46253967285156,12.22899341583252,12.822319984436035,Presentation Conversion,93.46253967285156
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\IVoiceConferenceService.java,97.47068786621094,6.409759044647217,9.545251846313477,2.1233863830566406,FreeSWITCH,97.47068786621094
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\MeetingEndedEvent.java,2.140427589416504,6.3037824630737305,1.7423272132873535,6.211406707763672,Presentation Conversion,6.3037824630737305
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\RecordConferenceCommand.java,111.22957611083984,1.8409450054168701,1.0,1.068056583404541,FreeSWITCH,111.22957611083984
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserSharedWebcam.java,4.5056538581848145,3.67214035987854,4.823303699493408,12.003003120422363,Redis PubSub,12.003003120422363
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\ReceivedMessage.java,2.1415493488311768,8.663277626037598,152.62986755371094,314.0697326660156,Redis PubSub,314.0697326660156
bigbluebutton\bigbluebutton-web\test\groovy\org\bigbluebutton\api\messaging\NullMessagingService.java,6.146178722381592,3.452652931213379,4.382068157196045,3.9060943126678467,FreeSWITCH,6.146178722381592
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\domain\Meeting2.java,7.124626159667969,3.5874669551849365,1.8789395093917847,2.9412524700164795,FreeSWITCH,7.124626159667969
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierWrapper.java,3.423666477203369,4.9472479820251465,1.8968462944030762,1.4758073091506958,Presentation Conversion,4.9472479820251465
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\CallbackData.java,3.7552778720855713,7.888322353363037,9.739291191101074,4.020646095275879,Redis DB,9.739291191101074
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\RecordingMetadataReaderHelper.java,7.818656921386719,8.892730712890625,54.084075927734375,52.31975173950195,Redis DB,54.084075927734375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\UserSessionValidator.java,5.51566743850708,5.3397536277771,2.375239849090576,2.746853828430176,FreeSWITCH,5.51566743850708
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\LearningDashboardService.java,10.09242057800293,15.523715019226074,12.22144603729248,11.063264846801758,Presentation Conversion,15.523715019226074
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Image.java,2.588270664215088,12.19738483428955,0.45145702362060547,1.5198638439178467,Presentation Conversion,12.19738483428955
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\SvgConversionHandler.java,4.2736310958862305,97.10496520996094,2.963001012802124,6.141036510467529,Presentation Conversion,97.10496520996094
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountExceeded.java,2.1282334327697754,88.2967758178711,3.7661056518554688,11.269789695739746,Presentation Conversion,88.2967758178711
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\RecordingMetadataPlayback.java,2.1307566165924072,9.635430335998535,2.0,1.0653783082962036,Presentation Conversion,9.635430335998535
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\ConferenceCheckRecordCommand.java,101.98048400878906,10.845004081726074,7.778354644775391,2.174675226211548,FreeSWITCH,101.98048400878906
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DestroyMeetingMessage.java,2.1426889896392822,3.6739754676818848,3.9256844520568848,9.534255027770996,Redis PubSub,9.534255027770996
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\GuestsStatus.java,3.517812490463257,7.63867712020874,2.0991835594177246,7.7360639572143555,Redis PubSub,7.7360639572143555
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\RegisteredUser.java,3.430238962173462,7.040567874908447,0.0,1.0653783082962036,Presentation Conversion,7.040567874908447
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PdfPageCounter.java,3.9914207458496094,104.10968780517578,3.953578233718872,8.046926498413086,Presentation Conversion,104.10968780517578
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\IDelayedCommandListener.java,109.23316192626953,1.0102325677871704,0.0,1.0733122825622559,FreeSWITCH,109.23316192626953
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageAnalyser.java,3.2520575523376465,100.78009033203125,1.1037975549697876,4.518375396728516,Presentation Conversion,100.78009033203125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\XmlService.java,2.1368136405944824,11.891863822937012,11.937177658081055,3.0716617107391357,Redis DB,11.937177658081055
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ImageResizerImp.java,4.1461262702941895,141.99488830566406,2.061553716659546,7.107665538787842,Presentation Conversion,141.99488830566406
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\response\XMLResponseConferenceListParser.java,99.75190734863281,3.8051793575286865,3.202928304672241,1.4353923797607422,FreeSWITCH,99.75190734863281
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\Bezier.java,4.122429370880127,5.288583278656006,4.585047721862793,3.359001636505127,Presentation Conversion,5.288583278656006
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\outbound\SocketClientTest.java,92.5364990234375,1.8201488256454468,2.0469210147857666,0.40503183007240295,FreeSWITCH,92.5364990234375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\JoinPasswordValidator.java,5.602164268493652,6.006468296051025,4.7721781730651855,6.993846893310547,Redis PubSub,6.993846893310547
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Playback.java,2.1270079612731934,9.719622611999512,0.0,1.0635039806365967,Presentation Conversion,9.719622611999512
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\Shapes.java,3.2932629585266113,1.4157054424285889,1.7750738859176636,1.3281141519546509,FreeSWITCH,3.2932629585266113
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\ConferenceEventListener.java,103.84312438964844,1.0102325677871704,9.41458511352539,5.8143391609191895,FreeSWITCH,103.84312438964844
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\BreakoutRoomsParams.java,2.1389594078063965,3.656066656112671,0.0,1.0694797039031982,Presentation Conversion,3.656066656112671
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLockedEvent.java,102.54209899902344,1.0097459554672241,5.892800331115723,4.23382043838501,FreeSWITCH,102.54209899902344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ImageResizer.java,2.147847890853882,98.98699188232422,0.0,3.4106438159942627,Presentation Conversion,98.98699188232422
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiParams.java,8.532587051391602,45.135372161865234,6.1403326988220215,5.243960380554199,Presentation Conversion,45.135372161865234
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\OfficeToPdfConversionSuccessFilter.java,5.032451629638672,151.33485412597656,2.907825469970703,10.26693344116211,Presentation Conversion,151.33485412597656
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\RedisAwareCommunicator.java,6.819197654724121,7.603540897369385,163.72543334960938,169.41897583007812,Redis PubSub,169.41897583007812
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Recording.java,3.5442423820495605,18.721586227416992,8.159823417663574,7.661975383758545,Presentation Conversion,18.721586227416992
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\MeetingLayout.java,2.146221160888672,3.69096040725708,1.0,2.073110580444336,Presentation Conversion,3.69096040725708
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IBbbWebApiGWApp.java,7.53656005859375,43.98762130737305,4.864487171173096,11.480862617492676,Presentation Conversion,43.98762130737305
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\GetUsersCommand.java,106.46393585205078,1.0100500583648682,0.0,1.0725122690200806,FreeSWITCH,106.46393585205078
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\Geom.java,4.713174819946289,4.493168354034424,20.08936309814453,21.225419998168945,Redis PubSub,21.225419998168945
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PngCreatorImp.java,11.851935386657715,98.08452606201172,13.690963745117188,13.88122844696045,Presentation Conversion,98.08452606201172
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\Page.java,2.6169705390930176,99.5074234008789,0.4699406027793884,3.872781753540039,Presentation Conversion,99.5074234008789
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\pub\IPublisherService.java,6.999824523925781,5.431175708770752,4.576876640319824,10.843008995056152,Redis PubSub,10.843008995056152
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageHandler.java,2.146221160888672,8.850400924682617,156.13006591796875,319.98443603515625,Redis PubSub,319.98443603515625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\IsBooleanConstraint.java,5.3422393798828125,6.845205307006836,5.239274978637695,10.189242362976074,Redis PubSub,10.189242362976074
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\XmlServiceImpl.java,4.892691612243652,42.62942123413086,22.64969825744629,10.321257591247559,Presentation Conversion,42.62942123413086
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\domain\MeetingProp2.java,2.1354196071624756,4.298331260681152,1.0,2.0677099227905273,Presentation Conversion,4.298331260681152
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\NotNullValidator.java,5.549337387084961,6.371220588684082,3.4070305824279785,3.7702338695526123,Presentation Conversion,6.371220588684082
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\FreeswitchCommand.java,114.3377914428711,1.6610372066497803,0.0,1.070213794708252,FreeSWITCH,114.3377914428711
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserTalkingEvent.java,102.54209899902344,3.3995437622070312,5.892800331115723,4.23382043838501,FreeSWITCH,102.54209899902344
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\message\EslHeaders.java,96.56195831298828,6.628450393676758,9.534504890441895,11.47330379486084,FreeSWITCH,96.56195831298828
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\TransferUserToMeetingCommand.java,109.14509582519531,1.8473068475723267,0.0,1.0687607526779175,FreeSWITCH,109.14509582519531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SvgImageCreator.java,2.147437810897827,101.27574920654297,0.0,3.406731605529785,Presentation Conversion,101.27574920654297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserJoinedEvent.java,99.05831909179688,1.0087969303131104,5.648631572723389,4.093708038330078,FreeSWITCH,99.05831909179688
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ExternalProcessExecutor.java,7.225037574768066,92.02857971191406,3.658996343612671,6.616994857788086,Presentation Conversion,92.02857971191406
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\transport\event\EslEventHeaderNames.java,99.57450103759766,7.0788445472717285,11.583649635314941,8.895752906799316,FreeSWITCH,99.57450103759766
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\EjectUserCommand.java,105.37464904785156,1.0097459554672241,0.0,1.0711535215377808,FreeSWITCH,105.37464904785156
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\CreateBreakoutRoom.java,6.119044780731201,4.364653587341309,4.342771053314209,10.710135459899902,Redis PubSub,10.710135459899902
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\IPresentationCompletionMessage.java,2.148674726486206,94.67538452148438,2.132997512817383,10.195192337036133,Presentation Conversion,94.67538452148438
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedFileTypes.java,12.075590133666992,110.98502349853516,5.410939693450928,9.725727081298828,Presentation Conversion,110.98502349853516
