file_path,backtest,contrib,data,model,rl,run,strategy,tests,workflow,best_module,best_likelihood
qlib\qlib\utils\mod.py,3.5817883014678955,17.028194427490234,20.6778507232666,41.421478271484375,50.13389205932617,12.202713012695312,14.081713676452637,10.88290786743164,16.857702255249023,rl,50.13389205932617
qlib\qlib\backtest\signal.py,103.27410888671875,13.234588623046875,67.53652954101562,81.96747589111328,5.84652853012085,4.831812381744385,11.416800498962402,26.08974266052246,35.48508071899414,backtest,103.27410888671875
qlib\examples\benchmarks\TFT\data_formatters\qlib_Alpha158.py,16.788774490356445,25.72801399230957,100.22931671142578,82.6820297241211,15.382564544677734,18.817611694335938,18.333200454711914,49.331695556640625,57.243995666503906,data,100.22931671142578
qlib\qlib\rl\contrib\__init__.py,1.001301884651184,63.99940490722656,0.0,1.001301884651184,86.67153930664062,0.0,1.001301884651184,1.001301884651184,2.067117214202881,rl,86.67153930664062
qlib\scripts\data_collector\index.py,4.787899017333984,16.654598236083984,98.25979614257812,21.930450439453125,9.189580917358398,34.23165512084961,10.166205406188965,13.672553062438965,32.30082702636719,data,98.25979614257812
qlib\examples\orderbook_data\create_dataset.py,10.036959648132324,16.79130744934082,113.83943939208984,27.855201721191406,36.21489715576172,28.72441291809082,10.191258430480957,30.045848846435547,38.73063278198242,data,113.83943939208984
qlib\qlib\data\storage\file_storage.py,10.973336219787598,27.82262420654297,95.19525146484375,36.50764465332031,29.98937225341797,37.06244659423828,17.23876953125,26.727643966674805,35.59248733520508,data,95.19525146484375
qlib\qlib\model\riskmodel\structured.py,3.1440088748931885,19.664175033569336,13.627412796020508,77.2499008178711,4.228962421417236,21.299850463867188,6.286684513092041,6.146504878997803,25.701351165771484,model,77.2499008178711
qlib\examples\portfolio\prepare_riskdata.py,4.0601935386657715,21.209354400634766,86.64767456054688,28.272457122802734,7.2888078689575195,14.852287292480469,13.21971607208252,14.04838752746582,26.88088607788086,data,86.64767456054688
qlib\qlib\contrib\report\graph.py,2.941896677017212,68.12567138671875,79.00993347167969,37.57945251464844,4.870559215545654,24.07002067565918,10.203878402709961,11.28786849975586,25.483901977539062,data,79.00993347167969
qlib\examples\rl_order_execution\scripts\gen_training_orders.py,85.25138854980469,21.49416160583496,97.3388671875,13.771069526672363,89.887939453125,33.535614013671875,13.239412307739258,50.75777053833008,41.88513946533203,data,97.3388671875
qlib\qlib\utils\resam.py,2.884904146194458,8.601195335388184,78.8398666381836,4.974502086639404,4.964469909667969,24.615400314331055,7.753623008728027,18.174245834350586,25.959613800048828,data,78.8398666381836
qlib\qlib\data\__init__.py,1.0012565851211548,3.68730092048645,64.00932312011719,3.0012564659118652,1.0012565851211548,3.938082695007324,1.0012565851211548,4.9393391609191895,8.626640319824219,data,64.00932312011719
qlib\qlib\contrib\model\pytorch_tcts.py,15.84541130065918,74.66098022460938,93.67203521728516,130.5653076171875,42.77751159667969,56.92536926269531,24.36297035217285,92.6130599975586,66.7399673461914,model,130.5653076171875
qlib\qlib\model\riskmodel\__init__.py,1.5804654359817505,3.802980899810791,0.0,65.80133819580078,1.4356735944747925,0.4343756139278412,4.028384208679199,1.4356735944747925,9.265740394592285,model,65.80133819580078
qlib\qlib\contrib\model\gbdt.py,11.567317008972168,71.92807006835938,76.23629760742188,92.9991683959961,10.317230224609375,15.895309448242188,15.633439064025879,73.82862091064453,53.367496490478516,model,92.9991683959961
qlib\examples\benchmarks\TFT\libs\__init__.py,1.0017203092575073,6.173151016235352,0.0,1.0017203092575073,1.0017203092575073,0.0,1.0017203092575073,5.664863586425781,2.067870616912842,contrib,6.173151016235352
qlib\qlib\rl\__init__.py,1.0012969970703125,3.3117854595184326,0.0,1.0012969970703125,89.0023422241211,0.0,1.0012969970703125,1.0012969970703125,4.8902459144592285,rl,89.0023422241211
qlib\qlib\utils\__init__.py,12.590003967285156,42.207908630371094,132.6686248779297,49.3087272644043,79.49151611328125,113.91566467285156,33.334869384765625,38.28459167480469,90.55523681640625,data,132.6686248779297
qlib\examples\benchmarks\TRA\src\model.py,12.43416976928711,29.567855834960938,96.1528549194336,106.66638946533203,40.91058349609375,62.989322662353516,32.38834762573242,81.8310317993164,68.7570571899414,model,106.66638946533203
qlib\qlib\model\base.py,2.1347765922546387,9.057971000671387,52.48127365112305,94.97762298583984,1.50761878490448,3.7490265369415283,6.004587173461914,51.590110778808594,25.235458374023438,model,94.97762298583984
qlib\qlib\contrib\report\analysis_position\risk_analysis.py,9.508556365966797,64.79635620117188,91.74740600585938,17.567935943603516,2.765047550201416,12.171826362609863,6.1595458984375,13.125691413879395,31.81825828552246,data,91.74740600585938
qlib\qlib\data\inst_processor.py,1.0012829303741455,9.076266288757324,64.61054992675781,1.6635552644729614,1.0012829303741455,3.972501039505005,2.436936616897583,6.617804050445557,14.195796012878418,data,64.61054992675781
qlib\scripts\data_collector\br_index\collector.py,8.886131286621094,10.39303970336914,91.18446350097656,8.561942100524902,27.835979461669922,37.78721618652344,14.552818298339844,17.452360153198242,19.729459762573242,data,91.18446350097656
qlib\tests\data_mid_layer_tests\test_dataloader.py,4.947038173675537,71.11829376220703,92.99530029296875,7.521913051605225,6.095368385314941,10.130892753601074,5.861770153045654,116.65502166748047,20.009565353393555,tests,116.65502166748047
qlib\qlib\contrib\model\pytorch_tcn.py,5.470241069793701,71.95150756835938,89.12879180908203,101.66261291503906,39.64113235473633,26.015783309936523,24.412338256835938,79.53128814697266,53.10674285888672,model,101.66261291503906
qlib\qlib\contrib\ops\__init__.py,1.001301884651184,61.74492263793945,0.8284814357757568,1.001301884651184,1.001301884651184,0.0,1.001301884651184,1.001301884651184,2.067117214202881,contrib,61.74492263793945
qlib\tests\dependency_tests\test_mlflow.py,1.4503004550933838,6.7798357009887695,10.125375747680664,1.737564206123352,9.786883354187012,3.1330790519714355,5.163796424865723,109.54417419433594,16.054786682128906,tests,109.54417419433594
qlib\qlib\log.py,3.4330101013183594,10.809524536132812,10.106225967407227,28.466894149780273,24.467737197875977,6.010408878326416,13.1049165725708,20.12704849243164,27.873842239379883,model,28.466894149780273
qlib\qlib\model\meta\dataset.py,1.5446332693099976,8.37826919555664,59.16222381591797,66.75052642822266,3.1582016944885254,3.873168468475342,5.2313079833984375,50.176795959472656,29.852815628051758,model,66.75052642822266
qlib\qlib\workflow\online\__init__.py,3.630537271499634,8.329565048217773,0.0,1.001301884651184,1.001301884651184,0.0,5.056118488311768,2.0013017654418945,140.1717529296875,workflow,140.1717529296875
qlib\qlib\rl\utils\__init__.py,1.0012904405593872,7.547052383422852,48.0,1.0012904405593872,85.94039916992188,3.0,1.0012904405593872,4.001290321350098,7.066104888916016,rl,85.94039916992188
qlib\qlib\typehint.py,4.412555694580078,3.9829061031341553,8.923892974853516,19.12830924987793,2.71148681640625,2.267946243286133,6.911731243133545,3.2692301273345947,10.04675006866455,model,19.12830924987793
qlib\qlib\contrib\rolling\__main__.py,3.6846096515655518,75.88522338867188,2.5517375469207764,23.290679931640625,5.99283504486084,4.855388641357422,9.834695816040039,4.920745849609375,9.63631820678711,contrib,75.88522338867188
qlib\qlib\workflow\online\strategy.py,10.001737594604492,34.48194885253906,62.66918182373047,115.9164810180664,31.670644760131836,40.02467346191406,116.58445739746094,77.22364044189453,231.97975158691406,workflow,231.97975158691406
qlib\tests\storage_tests\test_storage.py,4.5857319831848145,11.094040870666504,90.74805450439453,6.688717365264893,5.052372455596924,20.73110580444336,5.820777416229248,117.44126892089844,24.84296417236328,tests,117.44126892089844
qlib\qlib\rl\interpreter.py,5.432502746582031,6.1810078620910645,0.44338876008987427,1.9268702268600464,76.89042663574219,8.97075366973877,6.1190996170043945,5.161195755004883,9.838656425476074,rl,76.89042663574219
qlib\tests\ops\test_elem_operator.py,6.82191276550293,9.704777717590332,76.5467758178711,6.380977630615234,5.896447658538818,23.17591094970703,6.568039894104004,118.9158935546875,27.17246437072754,tests,118.9158935546875
qlib\qlib\backtest\executor.py,67.24201202392578,26.506784439086914,82.7060317993164,22.551332473754883,22.201969146728516,17.555328369140625,134.94837951660156,18.64990234375,51.681724548339844,strategy,134.94837951660156
qlib\qlib\rl\strategy\single_order.py,4.941009998321533,10.994756698608398,0.0,18.175559997558594,86.698974609375,0.4258020222187042,100.552001953125,2.2262165546417236,11.451064109802246,strategy,100.552001953125
qlib\qlib\contrib\data\highfreq_processor.py,1.8752784729003906,58.87059020996094,81.79685974121094,6.477232933044434,2.519042491912842,11.685799598693848,3.1270289421081543,10.046733856201172,16.781145095825195,data,81.79685974121094
qlib\qlib\rl\order_execution\policy.py,7.036191940307617,14.227289199829102,24.63146209716797,95.22530364990234,106.9637451171875,64.74734497070312,15.948840141296387,9.648447036743164,38.252464294433594,rl,106.9637451171875
qlib\qlib\contrib\report\analysis_position\parse_position.py,6.049978256225586,64.70923614501953,96.32954406738281,18.02816390991211,9.281432151794434,34.407230377197266,11.015107154846191,10.329719543457031,40.59174728393555,data,96.32954406738281
qlib\qlib\data\dataset\loader.py,6.827716827392578,17.074655532836914,94.97699737548828,18.94112205505371,52.239227294921875,19.530427932739258,13.986747741699219,20.49567222595215,35.61963653564453,data,94.97699737548828
qlib\scripts\data_collector\utils.py,10.364359855651855,23.759193420410156,128.8920135498047,41.072227478027344,83.37326049804688,78.64605712890625,27.4135799407959,20.300737380981445,56.254024505615234,data,128.8920135498047
qlib\qlib\contrib\strategy\optimizer\__init__.py,3.6221179962158203,64.23277282714844,0.0,2.001297950744629,3.53349232673645,0.0,99.97164154052734,1.001297950744629,7.308416366577148,strategy,99.97164154052734
qlib\qlib\strategy\base.py,9.433279991149902,14.869967460632324,67.5339126586914,7.985718250274658,42.50848388671875,10.804588317871094,153.1235809326172,8.749937057495117,31.52379608154297,strategy,153.1235809326172
qlib\tests\misc\test_index_data.py,1.69438636302948,7.664652347564697,66.0450439453125,3.3214266300201416,4.767893314361572,11.781107902526855,5.554717540740967,99.30740356445312,15.625630378723145,tests,99.30740356445312
qlib\qlib\data\base.py,1.881064534187317,14.032252311706543,75.07072448730469,21.586156845092773,5.883995532989502,25.639734268188477,20.022336959838867,12.377813339233398,28.76274299621582,data,75.07072448730469
qlib\qlib\contrib\data\data.py,3.6367111206054688,62.68107986450195,66.71963500976562,2.0888864994049072,2.522372245788574,9.557090759277344,1.7984936237335205,8.693952560424805,9.615729331970215,data,66.71963500976562
qlib\qlib\strategy\__init__.py,3.632655620574951,3.6972532272338867,0.0,1.0013028383255005,1.0013028383255005,0.0,98.36136627197266,1.0013028383255005,7.329908847808838,strategy,98.36136627197266
qlib\qlib\backtest\__init__.py,107.64521789550781,19.99754524230957,76.34529113769531,33.68702697753906,7.09035062789917,26.713796615600586,125.85565185546875,13.419309616088867,38.55651092529297,strategy,125.85565185546875
qlib\qlib\rl\trainer\vessel.py,8.985270500183105,22.4040470123291,66.71244812011719,29.914278030395508,81.9864501953125,83.869140625,14.503812789916992,55.096961975097656,54.03172302246094,run,83.869140625
qlib\qlib\backtest\profit_attribution.py,68.0570068359375,10.302939414978027,99.61190795898438,22.950727462768555,6.08642053604126,36.08161926269531,12.906347274780273,12.23123550415039,24.56406021118164,data,99.61190795898438
qlib\examples\nested_decision_execution\workflow.py,137.41574096679688,94.64466094970703,100.35444641113281,111.89594268798828,27.81757164001465,24.996776580810547,153.58023071289062,41.980369567871094,175.3944854736328,workflow,175.3944854736328
qlib\qlib\data\client.py,4.2441792488098145,12.998822212219238,65.37702941894531,17.75962257385254,24.400224685668945,18.621410369873047,8.398662567138672,9.408233642578125,38.161197662353516,data,65.37702941894531
qlib\qlib\utils\data.py,2.105146884918213,7.119918346405029,65.21133422851562,7.3464508056640625,2.338644027709961,4.6932525634765625,8.382951736450195,7.975889205932617,14.668231010437012,data,65.21133422851562
qlib\tests\backtest\test_soft_topk_strategy_cold_start.py,93.31678771972656,11.551856994628906,2.905492067337036,8.201825141906738,2.047806739807129,1.613610029220581,112.83361053466797,110.5956039428711,31.40505599975586,strategy,112.83361053466797
qlib\tests\rl\test_logger.py,5.071891784667969,13.7711181640625,81.4664077758789,20.429704666137695,90.37203216552734,26.858549118041992,5.105920791625977,116.39630126953125,43.11521530151367,tests,116.39630126953125
qlib\qlib\backtest\decision.py,74.6690673828125,21.696210861206055,91.53257751464844,30.22191619873047,30.885753631591797,31.595922470092773,121.15577697753906,16.201091766357422,40.957435607910156,strategy,121.15577697753906
qlib\tests\rl\test_data_queue.py,1.4489599466323853,9.193358421325684,71.45001983642578,5.848870754241943,80.97041320800781,24.088321685791016,4.220157146453857,108.92668914794922,29.07340431213379,tests,108.92668914794922
