file_path,cli,client,prompts,server,tools,utilities,best_module,best_likelihood
fastmcp\tests\server\versioning\__init__.py,1.6118733882904053,1.512052297592163,0.0,47.334144592285156,1.2793011665344238,1.8755650520324707,server,47.334144592285156
fastmcp\fastmcp_slim\fastmcp\server\transforms\namespace.py,35.259952545166016,12.928034782409668,143.66529846191406,57.21940994262695,87.71096801757812,11.111822128295898,prompts,143.66529846191406
fastmcp\tests\cli\test_generate_cli.py,97.32186889648438,77.39735412597656,82.29727935791016,68.54795837402344,105.35601806640625,27.90226936340332,tools,105.35601806640625
fastmcp\docs\apps\demos\team-directory.py,10.022841453552246,6.474660873413086,0.2893713414669037,3.0547001361846924,0.6471445560455322,4.0576581954956055,cli,10.022841453552246
fastmcp\fastmcp_slim\fastmcp\client\mixins\task_management.py,48.9437370300293,76.17776489257812,10.8635892868042,52.941951751708984,10.316527366638184,13.9612398147583,client,76.17776489257812
fastmcp\tests\utilities\test_json_schema.py,56.91179275512695,61.420318603515625,5.658036231994629,4.985814571380615,15.417034149169922,83.08860778808594,utilities,83.08860778808594
fastmcp\tests\resources\test_resource_template_meta.py,26.10979461669922,7.014187812805176,10.69814682006836,5.927364349365234,3.0299973487854004,12.656779289245605,cli,26.10979461669922
fastmcp\fastmcp_slim\fastmcp\client\transports\http.py,45.811580657958984,70.84502410888672,4.114727020263672,5.905092716217041,23.26887321472168,14.42353630065918,client,70.84502410888672
fastmcp\tests\server\auth\test_cimd.py,63.74344253540039,68.81226348876953,2.925948143005371,47.605472564697266,9.480202674865723,12.72463321685791,client,68.81226348876953
fastmcp\tests\server\auth\providers\test_descope.py,83.22163391113281,75.08989715576172,2.6334080696105957,63.64863967895508,74.77281951904297,27.6564998626709,cli,83.22163391113281
fastmcp\tests\cli\test_goose.py,117.35920715332031,11.136651039123535,6.4770660400390625,58.344757080078125,7.755094528198242,13.069283485412598,cli,117.35920715332031
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\sources\__init__.py,13.611184120178223,7.075058937072754,1.4489519596099854,50.595497131347656,2.7263076305389404,97.24427032470703,utilities,97.24427032470703
fastmcp\tests\client\test_sse.py,65.47627258300781,71.2977066040039,30.87325096130371,62.2036247253418,27.782325744628906,17.15601921081543,client,71.2977066040039
fastmcp\examples\prompts_as_tools\client.py,47.74169921875,70.50778198242188,144.4646453857422,54.02019119262695,89.58551788330078,5.9560770988464355,prompts,144.4646453857422
fastmcp\tests\server\providers\test_transforming_provider.py,58.186275482177734,63.787776947021484,140.08758544921875,60.84858322143555,96.38377380371094,17.04302406311035,prompts,140.08758544921875
fastmcp\tests\server\sampling\__init__.py,1.6118733882904053,1.512052297592163,0.0,47.334144592285156,1.2793011665344238,1.8755650520324707,server,47.334144592285156
fastmcp\tests\experimental\__init__.py,1.3795660734176636,0.0,0.0,0.0,0.0,1.643566370010376,utilities,1.643566370010376
fastmcp\examples\atproto_mcp\src\atproto_mcp\server.py,24.685569763183594,8.768986701965332,4.713014602661133,51.10144805908203,25.18684196472168,7.808986663818359,server,51.10144805908203
fastmcp\tests\client\client\test_auth.py,37.40201187133789,62.062068939208984,0.5639033317565918,0.5639033317565918,0.5639033317565918,14.846687316894531,client,62.062068939208984
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\keycloak.py,21.56245231628418,15.003870010375977,0.0,56.35907745361328,1.466262936592102,7.236574649810791,server,56.35907745361328
fastmcp\tests\resources\test_function_resources.py,35.48051071166992,13.729718208312988,3.5175681114196777,5.669914245605469,5.5156073570251465,13.379570007324219,cli,35.48051071166992
fastmcp\tests\server\auth\test_oauth_mounting.py,66.71461486816406,73.34483337402344,3.591792583465576,63.70308303833008,20.879959106445312,13.56598949432373,client,73.34483337402344
fastmcp\fastmcp_slim\fastmcp\client\progress.py,46.39632797241211,55.42300033569336,1.8644615411758423,2.083824634552002,1.8447970151901245,5.004171848297119,client,55.42300033569336
fastmcp\fastmcp_slim\fastmcp\dependencies.py,11.742525100708008,1.2172813415527344,0.0,1.2172813415527344,0.0,1.2172813415527344,cli,11.742525100708008
fastmcp\docs\apps\demos\data-table.py,10.045332908630371,9.148234367370605,0.2744486331939697,3.097886562347412,0.6474566459655762,2.9501795768737793,cli,10.045332908630371
fastmcp\tests\utilities\openapi\test_schemas.py,38.92985534667969,60.35895919799805,35.08604049682617,2.0610806941986084,10.36978530883789,78.3668212890625,utilities,78.3668212890625
fastmcp\fastmcp_slim\fastmcp\server\providers\local_provider\decorators\tools.py,30.558813095092773,13.615375518798828,1.6102125644683838,56.32401657104492,101.99871063232422,25.880266189575195,tools,101.99871063232422
fastmcp\fastmcp_slim\fastmcp\server\middleware\middleware.py,57.91279983520508,65.49464416503906,135.14817810058594,57.63187026977539,83.96427917480469,12.674866676330566,prompts,135.14817810058594
fastmcp\examples\apps\sales_dashboard\sales_dashboard_server.py,25.108638763427734,14.188745498657227,3.6716439723968506,51.7198600769043,18.392982482910156,11.296086311340332,server,51.7198600769043
fastmcp\tests\utilities\__init__.py,1.3795660734176636,0.0,0.0,0.0,0.0,95.5401611328125,utilities,95.5401611328125
fastmcp\tests\server\tasks\test_task_security.py,52.30056381225586,83.15291595458984,3.489140748977661,55.78185272216797,31.530466079711914,10.008057594299316,client,83.15291595458984
fastmcp\tests\utilities\test_async_utils.py,50.63172912597656,68.63634490966797,55.16929244995117,7.312267780303955,30.088668823242188,87.63838958740234,utilities,87.63838958740234
fastmcp\tests\utilities\json_schema_type\test_formats.py,25.17422103881836,2.196444511413574,1.213173508644104,2.597301483154297,0.41960299015045166,85.28328704833984,utilities,85.28328704833984
fastmcp\fastmcp_slim\fastmcp\cli\install\shared.py,71.5585708618164,8.051312446594238,3.2369489669799805,56.15046310424805,14.260207176208496,17.607608795166016,cli,71.5585708618164
fastmcp\tests\cli\test_project_prepare.py,93.05207061767578,10.906879425048828,1.739380121231079,54.21705627441406,6.99891996383667,112.69413757324219,utilities,112.69413757324219
fastmcp\tests\prompts\__init__.py,1.3795660734176636,0.0,84.4300308227539,2.2381343841552734,0.0,1.643566370010376,prompts,84.4300308227539
fastmcp\tests\server\auth\test_cimd_validators.py,84.19208526611328,67.77020263671875,4.936354160308838,51.79750061035156,5.424225330352783,8.016310691833496,cli,84.19208526611328
fastmcp\tests\client\sampling\handlers\__init__.py,36.37868118286133,55.37986373901367,1.9842078685760498,0.43845850229263306,0.43845850229263306,2.080521821975708,client,55.37986373901367
fastmcp\tests\server\test_tool_transformation.py,57.4272575378418,76.5208511352539,6.014180660247803,60.59819793701172,97.73007202148438,22.746631622314453,tools,97.73007202148438
fastmcp\tests\resources\test_standalone_decorator.py,54.224090576171875,77.56867980957031,11.284024238586426,53.187461853027344,6.422542572021484,14.147953033447266,client,77.56867980957031
fastmcp\tests\server\auth\oauth_proxy\__init__.py,1.6104459762573242,1.5108578205108643,0.0,47.31003952026367,1.2786496877670288,2.388986349105835,server,47.31003952026367
fastmcp\examples\apps\generative_ui.py,5.702571868896484,7.79853630065918,3.1919257640838623,2.7249133586883545,1.5328667163848877,5.377274036407471,client,7.79853630065918
fastmcp\tests\server\test_pagination.py,55.429317474365234,69.42110443115234,142.41783142089844,63.4189338684082,92.83250427246094,16.81285858154297,prompts,142.41783142089844
fastmcp\tests\tools\tool\__init__.py,1.379122257232666,0.0,0.0,1.9565975666046143,78.26390838623047,3.599411725997925,tools,78.26390838623047
fastmcp\fastmcp_slim\fastmcp\settings.py,52.30903625488281,78.85321807861328,4.12481689453125,53.931304931640625,21.665403366088867,20.073928833007812,client,78.85321807861328
fastmcp\tests\server\auth\providers\test_debug.py,37.62651062011719,61.239871978759766,2.7026069164276123,47.093101501464844,12.89198112487793,6.0538330078125,client,61.239871978759766
fastmcp\fastmcp_slim\fastmcp\server\http.py,23.98321533203125,19.7119140625,5.670198917388916,62.78779983520508,19.246129989624023,22.580453872680664,server,62.78779983520508
fastmcp\fastmcp_slim\fastmcp\server\auth\ssrf.py,60.16069030761719,71.66552734375,3.2413699626922607,52.60439682006836,21.832971572875977,9.221216201782227,client,71.66552734375
fastmcp\tests\integration_tests\auth\__init__.py,1.4291620254516602,0.0,0.0,0.0,0.0,5.98845100402832,utilities,5.98845100402832
fastmcp\fastmcp_slim\fastmcp\server\tasks\handlers.py,24.416301727294922,20.348785400390625,42.26157760620117,57.547821044921875,24.56311798095703,28.544992446899414,server,57.547821044921875
fastmcp\fastmcp_slim\fastmcp\cli\cimd.py,89.7610855102539,70.32875061035156,3.5089073181152344,4.325447082519531,13.950557708740234,88.72855377197266,cli,89.7610855102539
fastmcp\fastmcp_slim\fastmcp\client\mixins\prompts.py,49.61037063598633,74.10597229003906,147.59646606445312,58.507843017578125,16.383886337280273,15.639100074768066,prompts,147.59646606445312
fastmcp\tests\contrib\test_bulk_tool_caller.py,17.149494171142578,5.33288049697876,0.0,52.86984634399414,99.35896301269531,12.43317985534668,tools,99.35896301269531
fastmcp\examples\auth\azure_oauth\client.py,38.920631408691406,66.16090393066406,1.9584935903549194,52.71112060546875,88.7427978515625,5.405062675476074,tools,88.7427978515625
fastmcp\fastmcp_slim\fastmcp\utilities\tasks.py,21.09284210205078,8.265610694885254,0.820861279964447,4.336789608001709,23.142333984375,104.22960662841797,utilities,104.22960662841797
fastmcp\tests\contrib\__init__.py,1.3795660734176636,0.0,0.0,0.0,2.2189669609069824,1.643566370010376,tools,2.2189669609069824
fastmcp\tests\server\test_server.py,65.04774475097656,75.05377197265625,145.5091552734375,62.76863098144531,96.98970031738281,19.160593032836914,prompts,145.5091552734375
