file_path,Facade,FileStorage,MediaManagement,Packaging,TagWatermarking,UserDBAdapter,UserManagement,best_module,best_likelihood
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessRemote.java,1.0028477907180786,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.ejb.reencoder\src\edu\kit\ipd\sdq\mediastore\ejb\reencoder\ReEncoderImpl.java,10.107684135437012,19.147491455078125,8.989453315734863,11.007575988769531,7.675765514373779,2.3212060928344727,0.0,FileStorage,19.147491455078125
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\AudioFile.java,3.955256462097168,6.138274669647217,1.0,2.443589687347412,2.443589687347412,2.3546876907348633,0.0,FileStorage,6.138274669647217
mediastore\Implementation\mediastore.ejb.facade\src\edu\kit\ipd\sdq\mediastore\ejb\facade\FacadeImpl.java,107.60503387451172,14.061630249023438,186.67169189453125,8.47075366973877,5.157289505004883,3.0880558490753174,161.29901123046875,MediaManagement,186.67169189453125
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaManagement.java,7.348094940185547,12.067394256591797,72.3011474609375,6.470562934875488,4.572204113006592,1.1406514644622803,0.0,MediaManagement,72.3011474609375
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\ICacheMaintenance.java,1.0028477907180786,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\UserDBAdapterImpl.java,1.7861212491989136,0.0,1.0,0.0,0.0,123.79417419433594,2.349100112915039,UserDBAdapter,123.79417419433594
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapterLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,64.35224151611328,0.0,UserDBAdapter,64.35224151611328
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoder.java,2.2110612392425537,1.2082020044326782,1.2082020044326782,1.2082020044326782,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,FileStorage,2.059615135192871
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\PropertiesUtil.java,1.4975676536560059,0.0,0.0,0.0,0.0,0.134060800075531,0.8219377994537354,Facade,1.4975676536560059
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacadeLocal.java,46.792415618896484,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,46.792415618896484
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\RequiredInterface.java,2.998782157897949,0.0,0.0,0.0,0.0,3.1338675022125244,0.0,UserDBAdapter,3.1338675022125244
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\DbManager.java,10.37228775024414,0.39553359150886536,4.353705883026123,4.249425411224365,0.3933866620063782,117.94699096679688,5.191771984100342,UserDBAdapter,117.94699096679688
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContentRemote.java,1.0027267932891846,2.5922484397888184,0.0,1.0,1.0,2.799168109893799,0.0,UserDBAdapter,2.799168109893799
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\ICacheMaintenanceLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,FileStorage,2.059615135192871
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\BadLoginDataException.java,1.0028026103973389,0.0,0.7645344734191895,0.0,0.0,0.9116130471229553,1.8100504875183105,UserManagement,1.8100504875183105
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoderLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,FileStorage,2.059615135192871
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\CurrentUser.java,1.0023384094238281,0.0,0.0,0.0,0.0,2.5479660034179688,0.0,UserDBAdapter,2.5479660034179688
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccess.java,5.315482139587402,9.041236877441406,2.468916893005371,4.448194980621338,3.5408730506896973,0.14582912623882294,0.0,FileStorage,9.041236877441406
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\SessionBean.java,4.163815021514893,0.0,0.0,0.0,0.0,0.0,0.0,Facade,4.163815021514893
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoderRemote.java,1.0028477907180786,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\ProvidedInterface.java,1.9003276824951172,0.0,0.0,0.0,0.0,0.14234915375709534,0.0,Facade,1.9003276824951172
